Accuracy on the validation data,0.7558

Number of Type I results,58
Number of Type II results,994
Number of Type III results,411
Number of Type IV results,6095

Ratio of Type IV results to correct results,0.806430272558878

Details of Type IV results
Input index,rp,r1,r2
543,7,6,2
544,5,9,8
545,9,6,1
546,1,2,5
550,5,9,3
552,8,9,9
553,5,2,2
554,9,4,8
555,4,0,1
557,4,2,7
558,3,9,8
559,2,8,8
560,0,7,4
561,7,0,1
564,2,8,1
565,3,4,9
566,9,7,2
568,9,7,1
569,2,0,6
571,7,0,5
572,1,2,8
573,3,0,8
575,6,3,5
576,8,9,9
578,7,0,5
580,4,0,1
581,0,5,9
582,8,9,9
584,0,7,9
587,4,5,5
588,8,3,9
589,9,6,5
590,6,0,5
592,2,5,5
594,1,2,9
595,4,5,8
596,7,0,5
597,3,1,9
599,3,4,9
600,8,3,3
604,1,7,5
605,6,9,1
607,3,0,6
608,3,9,6
609,9,6,5
610,6,5,3
611,9,6,2
612,8,3,3
613,8,3,9
614,5,2,3
617,6,2,1
619,1,2,0
620,7,0,5
621,7,2,2
622,1,2,9
623,2,8,3
624,7,3,6
625,9,6,5
626,9,4,5
627,4,7,3
628,4,6,5
629,1,2,8
630,2,9,9
633,8,7,4
635,6,1,5
636,8,3,5
640,5,9,6
642,0,8,5
643,7,3,3
645,1,6,5
647,4,5,2
648,4,5,5
650,3,0,6
651,9,7,1
652,5,9,4
653,6,1,1
654,9,1,2
656,1,4,9
657,1,4,8
658,4,0,3
659,1,3,2
660,9,6,8
661,4,6,2
662,7,6,3
664,3,2,6
666,9,6,5
667,0,2,4
668,1,2,2
670,6,2,3
671,3,0,8
675,0,3,9
677,1,2,5
679,5,0,1
680,9,4,8
684,9,6,5
686,9,6,1
691,2,9,3
693,7,0,5
694,8,3,9
696,8,3,2
697,2,8,6
698,7,6,5
699,5,9,3
701,2,8,3
702,4,1,3
703,8,9,2
704,7,0,2
705,4,9,3
706,2,0,3
708,8,3,9
709,8,9,3
710,6,9,3
712,8,3,5
713,7,9,1
714,4,3,5
715,3,4,6
716,3,5,2
718,4,0,3
720,4,6,5
721,8,3,9
722,8,9,4
723,1,4,9
724,8,3,1
726,1,4,8
727,3,4,8
728,6,1,3
729,5,9,8
732,7,0,2
733,9,6,5
736,1,4,4
738,1,2,9
741,7,3,8
742,0,1,2
743,7,0,5
745,7,0,1
746,6,5,1
747,6,2,3
750,9,6,5
753,1,4,5
754,2,5,1
755,2,8,1
756,6,2,2
757,8,3,0
758,2,8,5
759,1,4,5
761,6,0,2
762,6,9,0
764,1,6,9
765,2,0,1
769,4,7,5
772,6,0,1
773,4,5,6
777,6,0,3
778,0,7,5
781,1,9,9
782,7,6,3
783,6,7,8
785,0,6,8
787,9,6,2
788,6,8,3
789,8,3,9
791,0,6,2
792,3,2,5
795,7,0,3
797,4,0,8
799,2,9,0
800,7,0,5
801,1,2,8
803,7,6,2
805,4,8,5
806,8,6,9
807,4,1,1
809,7,8,9
812,7,5,5
813,2,0,1
814,0,7,9
815,8,9,9
819,3,2,1
820,6,9,1
821,2,8,5
822,0,5,8
823,8,3,9
824,7,6,5
826,7,1,3
827,6,9,2
828,5,0,3
829,3,9,4
831,3,5,5
832,2,8,5
833,2,0,7
834,5,4,1
835,4,3,3
838,9,1,1
839,2,0,3
840,7,0,5
842,7,0,5
843,2,6,3
844,1,7,2
846,2,0,8
849,4,5,1
850,7,0,8
851,9,4,5
852,8,3,9
854,0,3,9
855,7,9,1
856,7,0,5
858,7,6,6
859,8,0,4
860,4,5,1
863,3,2,8
864,0,7,5
865,1,2,5
866,3,0,5
867,7,8,8
868,0,1,5
869,1,3,8
871,1,2,6
872,4,3,6
874,3,2,6
875,8,5,4
876,4,8,3
877,2,1,3
879,7,0,5
880,8,9,9
885,0,2,9
887,1,9,8
890,4,2,6
891,6,0,1
892,7,9,4
894,1,2,4
895,1,4,9
896,3,2,4
897,7,6,8
899,5,0,2
901,6,1,2
902,6,4,1
903,5,1,2
904,8,1,9
906,1,3,9
908,8,0,1
909,8,9,4
911,3,5,6
913,4,5,8
915,1,6,2
918,8,9,5
919,0,1,2
920,6,9,3
921,9,6,5
922,9,5,8
923,9,4,2
924,5,2,9
926,8,0,7
929,0,1,9
930,4,5,3
931,2,4,3
932,3,4,6
934,7,0,5
936,2,8,3
937,5,9,4
938,9,7,3
939,8,9,6
942,7,3,1
943,4,7,1
944,0,7,9
947,1,2,6
949,8,9,6
950,3,0,5
951,9,4,5
952,6,9,3
953,1,6,5
954,4,6,2
955,7,6,2
956,0,7,4
957,3,9,6
958,7,6,8
959,8,3,9
960,9,0,5
961,1,8,8
962,1,2,5
966,6,2,5
968,1,4,9
969,9,3,0
972,2,0,1
973,1,2,7
975,0,6,5
976,6,4,8
977,8,9,0
978,1,9,4
983,4,5,0
984,7,0,6
985,8,9,5
987,1,3,9
988,2,0,3
989,0,7,5
990,1,2,6
991,5,2,1
992,8,3,4
996,8,3,9
997,1,7,9
998,3,5,6
999,8,9,5
1001,0,1,4
1003,4,0,5
1004,8,9,9
1005,1,2,9
1007,8,7,3
1011,8,3,9
1012,6,1,2
1014,3,4,6
1015,4,6,8
1016,1,6,8
1017,6,9,3
1022,0,8,2
1023,0,5,9
1026,0,2,8
1027,0,1,8
1028,6,1,5
1029,6,9,5
1031,3,2,4
1033,3,9,5
1036,0,2,3
1037,7,6,5
1038,2,0,4
1039,2,3,1
1042,5,0,6
1044,8,3,5
1045,5,4,6
1046,2,0,1
1047,1,3,9
1048,1,2,9
1051,2,7,1
1054,1,2,9
1055,5,9,3
1056,3,0,8
1059,8,9,9
1063,4,5,3
1065,3,7,9
1066,9,4,7
1067,0,3,3
1069,6,2,1
1070,3,9,6
1073,7,0,8
1074,3,0,5
1075,8,3,5
1078,0,7,2
1079,6,2,5
1080,6,7,8
1081,6,4,3
1083,2,5,1
1084,5,9,3
1085,4,5,7
1086,4,5,5
1087,6,9,3
1090,0,1,9
1091,8,9,4
1092,6,0,3
1096,7,8,5
1097,5,0,1
1098,1,2,7
1101,8,3,9
1102,8,9,4
1104,9,1,5
1106,9,6,5
1107,7,0,5
1108,2,8,8
1110,2,7,5
1111,8,3,5
1113,8,9,9
1115,1,2,2
1116,5,7,3
1119,7,0,5
1122,8,3,2
1127,8,3,5
1128,4,2,3
1129,3,0,5
1130,7,0,4
1133,4,5,6
1134,1,7,9
1135,6,0,3
1139,8,9,9
1140,6,9,3
1141,1,2,9
1142,8,6,5
1144,1,2,9
1145,4,9,5
1146,2,5,1
1148,2,5,5
1149,7,6,8
1152,0,1,5
1153,8,9,1
1154,6,9,5
1158,1,4,2
1159,8,9,9
1160,8,2,4
1161,0,7,9
1162,7,6,2
1164,8,3,9
1167,4,2,6
1170,7,0,8
1171,9,4,8
1173,3,2,8
1174,1,6,5
1175,9,1,1
1176,1,4,8
1179,3,9,6
1180,3,0,1
1182,1,2,5
1183,0,3,2
1185,1,7,4
1187,1,3,9
1190,1,2,5
1191,1,2,8
1194,4,3,9
1195,6,9,1
1196,2,5,8
1197,0,8,9
1198,7,0,6
1199,9,7,8
1200,8,1,0
1201,7,4,5
1202,2,0,6
1206,1,8,9
1209,7,1,2
1212,1,2,4
1213,8,3,4
1214,5,2,8
1215,7,8,6
1216,8,3,5
1217,4,0,5
1218,8,3,5
1219,3,9,2
1221,9,1,4
1225,6,9,3
1226,6,2,5
1229,1,2,9
1231,9,4,5
1232,1,7,8
1233,4,6,9
1234,1,6,9
1235,5,9,8
1236,7,0,6
1237,0,4,9
1239,5,3,8
1241,0,1,3
1242,8,9,9
1243,8,9,2
1245,6,9,3
1250,7,5,8
1251,2,5,8
1252,5,4,8
1255,4,5,0
1256,9,8,5
1257,2,7,3
1260,1,2,9
1262,8,1,3
1263,8,9,9
1264,8,9,5
1267,4,6,5
1269,3,5,5
1270,1,4,7
1271,8,1,5
1272,4,0,6
1274,3,9,8
1275,3,1,5
1277,2,1,3
1278,2,8,5
1279,8,6,4
1281,8,9,4
1283,5,9,4
1286,8,9,5
1288,1,2,9
1289,6,2,1
1290,5,4,9
1292,4,7,5
1293,4,3,8
1294,8,1,5
1296,7,8,5
1300,4,8,6
1301,1,7,8
1305,9,4,5
1306,1,4,3
1307,2,0,0
1309,6,7,3
1310,0,1,9
1311,8,3,9
1312,6,1,5
1313,1,2,9
1316,5,4,3
1317,9,6,5
1318,5,2,3
1319,0,7,3
1320,7,0,3
1322,0,7,9
1323,0,5,4
1324,4,5,8
1329,5,9,2
1331,8,9,0
1332,1,6,9
1333,7,0,9
1335,1,2,2
1337,5,8,2
1339,5,4,8
1341,4,5,3
1343,0,6,8
1344,9,6,4
1345,4,8,5
1347,8,5,4
1348,2,0,6
1349,8,3,5
1350,4,5,1
1351,7,0,8
1352,2,8,8
1354,1,4,9
1356,2,5,8
1358,8,3,4
1359,9,6,5
1360,7,9,5
1361,9,6,5
1362,5,9,3
1364,4,5,1
1366,8,3,3
1367,2,7,1
1369,8,1,1
1371,1,2,9
1374,2,5,3
1375,4,6,3
1376,9,4,8
1378,1,2,7
1381,6,0,9
1383,8,9,3
1384,9,4,8
1385,5,9,9
1386,3,5,8
1388,5,4,8
1390,6,7,8
1392,2,0,3
1396,1,2,9
1398,7,0,9
1401,4,0,2
1402,7,8,8
1403,6,5,3
1404,1,3,4
1406,9,6,8
1407,8,9,4
1408,1,3,7
1409,0,1,5
1410,1,3,9
1412,1,2,7
1413,1,7,9
1414,1,9,9
1415,7,0,3
1416,3,4,6
1418,6,2,3
1419,8,9,9
1421,6,9,1
1423,4,5,5
1424,9,7,5
1426,7,6,8
1427,9,4,3
1428,7,0,5
1430,8,9,9
1431,4,9,0
1434,0,5,5
1435,1,2,9
1436,6,7,4
1437,1,2,5
1441,4,5,8
1443,4,5,5
1444,1,3,9
1446,0,7,2
1447,8,9,9
1448,4,5,5
1450,2,0,1
1452,6,7,8
1453,5,4,1
1454,3,9,6
1455,6,7,3
1457,1,7,9
1458,1,7,9
1459,8,3,9
1460,6,9,8
1461,0,6,9
1462,4,5,3
1463,0,6,9
1464,1,2,0
1465,9,1,2
1468,3,4,4
1469,7,0,9
1470,7,0,3
1472,7,0,5
1473,7,0,2
1476,7,0,6
1477,7,3,3
1478,7,1,5
1481,2,8,3
1482,8,3,9
1484,4,9,5
1486,7,6,2
1487,9,6,5
1488,8,9,9
1489,6,9,1
1490,8,9,4
1493,1,4,2
1494,7,1,4
1496,2,7,1
1497,8,6,4
1500,1,2,2
1504,1,2,9
1505,2,5,8
1509,1,5,8
1511,1,2,2
1514,0,3,5
1515,2,0,8
1516,4,0,2
1517,1,2,9
1518,3,4,6
1519,6,2,1
1520,7,1,5
1521,7,0,6
1522,4,3,0
1523,4,5,1
1524,3,0,6
1525,3,7,2
1526,4,9,6
1528,2,8,3
1529,4,2,6
1531,7,0,3
1532,8,9,0
1533,4,6,5
1534,4,5,1
1535,4,0,3
1537,4,0,3
1539,2,7,5
1540,8,9,5
1541,4,3,1
1542,5,4,2
1547,2,8,5
1549,1,6,4
1550,6,0,5
1551,4,3,2
1552,3,4,6
1553,4,7,1
1554,4,5,6
1557,8,9,1
1558,4,2,3
1559,5,9,3
1560,7,0,5
1562,6,9,5
1563,9,1,2
1564,1,2,8
1565,6,9,1
1566,7,5,3
1567,2,4,8
1568,0,1,5
1569,1,0,8
1571,5,4,6
1573,0,7,9
1577,5,9,1
1578,6,0,3
1582,9,6,5
1583,1,4,3
1584,7,3,8
1585,7,0,9
1587,2,0,9
1588,5,9,3
1589,6,2,8
1590,4,5,3
1592,4,0,5
1593,3,5,6
1594,3,4,9
1598,5,4,6
1599,5,9,8
1600,8,9,5
1601,9,6,5
1602,7,0,9
1606,3,1,5
1608,4,5,5
1609,4,5,9
1610,2,5,4
1611,3,9,8
1612,3,9,8
1613,8,9,7
1614,1,6,9
1615,7,0,3
1616,7,0,5
1617,0,5,9
1618,7,1,9
1619,4,5,8
1621,1,2,9
1622,4,2,9
1626,9,6,5
1627,9,3,5
1629,9,6,5
1633,1,9,9
1634,6,2,2
1635,7,6,5
1636,5,0,8
1638,4,0,2
1642,5,9,3
1646,0,7,5
1647,7,0,5
1649,5,4,3
1650,5,2,4
1652,0,2,2
1655,8,9,9
1656,2,8,3
1657,5,0,2
1658,4,5,2
1659,8,9,9
1660,3,5,2
1661,6,5,5
1663,6,2,3
1667,6,9,5
1669,6,9,5
1671,8,9,3
1673,2,1,1
1674,4,5,2
1675,5,4,2
1676,8,9,0
1677,1,2,5
1678,2,5,8
1679,7,3,8
1680,6,2,1
1682,7,0,3
1683,8,9,4
1686,0,6,9
1689,9,0,8
1690,2,5,5
1691,8,9,9
1692,9,7,7
1694,0,1,2
1696,4,5,1
1697,9,6,8
1698,5,8,2
1699,7,6,6
1702,9,3,5
1703,5,4,6
1705,0,4,8
1706,1,9,9
1707,9,6,8
1708,7,0,9
1709,2,7,1
1711,1,2,8
1716,1,4,5
1717,7,0,8
1725,0,5,9
1728,0,4,3
1729,8,9,4
1734,9,1,7
1735,0,7,4
1738,5,9,2
1739,0,3,3
1740,1,2,9
1742,8,9,4
1743,1,2,6
1744,0,7,5
1746,2,5,1
1747,1,2,5
1749,2,5,3
1750,8,7,4
1751,1,2,9
1752,5,7,3
1753,6,0,3
1754,7,0,3
1755,7,0,6
1757,6,0,3
1758,2,8,1
1760,0,7,9
1761,1,2,9
1763,2,0,9
1768,2,8,9
1769,1,7,9
1770,7,8,6
1771,2,5,1
1774,5,9,8
1778,8,3,4
1781,6,9,1
1783,8,3,2
1786,1,2,9
1787,3,0,2
1788,3,1,8
1790,7,3,9
1792,9,6,5
1796,0,2,4
1797,1,7,2
1798,4,6,2
1799,4,3,3
1800,4,6,5
1801,4,3,6
1804,5,1,8
1805,8,3,2
1806,1,2,8
1808,9,4,2
1809,8,3,1
1810,1,2,9
1811,1,8,9
1815,9,6,6
1816,7,3,3
1817,6,4,1
1818,5,9,2
1819,0,7,3
1820,8,9,9
1823,0,6,5
1826,8,6,5
1827,4,5,1
1828,7,9,5
1832,6,0,9
1833,8,9,4
1836,4,5,2
1838,6,3,5
1839,7,0,2
1840,8,5,3
1843,8,3,9
1845,7,0,5
1846,2,7,0
1847,5,7,3
1848,3,4,6
1849,7,6,5
1851,0,5,3
1852,2,0,9
1855,5,2,6
1856,8,9,0
1857,5,2,9
1859,2,8,3
1861,3,9,6
1864,7,0,8
1865,7,0,9
1866,8,9,9
1869,8,1,0
1870,2,0,5
1871,3,4,4
1873,6,0,3
1874,8,3,5
1876,2,0,8
1877,3,9,6
1878,7,0,1
1879,0,5,9
1880,1,4,6
1882,1,7,9
1885,5,4,1
1886,8,9,5
1887,3,0,8
1889,9,6,4
1890,6,0,5
1891,8,3,5
1892,6,1,1
1894,3,9,8
1896,9,3,5
1899,7,6,2
1900,8,3,5
1901,5,0,1
1903,0,7,5
1904,1,6,5
1909,3,4,2
1910,4,9,3
1911,4,6,1
1912,0,2,9
1913,9,7,4
1915,9,1,5
1916,9,3,7
1917,8,9,4
1918,2,8,1
1920,2,8,8
1922,5,0,8
1923,1,3,9
1925,1,2,9
1926,0,5,9
1927,9,1,6
1928,4,9,0
1930,1,2,5
1931,6,9,3
1934,7,0,1
1936,3,2,5
1941,7,0,9
1943,8,3,3
1944,4,3,8
1946,8,9,1
1947,3,4,8
1948,5,2,9
1950,5,4,8
1951,7,6,5
1952,4,5,3
1953,4,8,3
1956,7,0,5
1960,2,1,3
1961,7,6,5
1962,6,9,3
1964,3,0,6
1966,7,0,1
1967,7,6,5
1968,8,3,3
1970,1,2,5
1971,4,5,6
1972,6,5,8
1974,6,9,8
1976,5,9,6
1977,5,4,6
1978,6,0,3
1979,3,0,4
1980,9,6,5
1982,6,5,1
1984,7,6,6
1988,5,9,4
1989,6,9,3
1990,4,5,2
1991,1,2,5
1992,6,1,1
1994,8,2,3
1995,2,5,6
1997,9,6,2
1998,8,1,9
1999,5,2,8
2000,1,3,8
2004,7,0,5
2006,7,6,8
2007,8,3,9
2008,9,1,5
2009,1,6,9
2010,7,0,8
2012,5,4,4
2014,8,5,4
2018,3,5,2
2020,9,1,5
2021,8,5,0
2024,6,9,3
2025,4,5,3
2027,9,3,3
2028,7,6,1
2030,4,6,8
2031,1,6,9
2033,2,8,0
2038,2,5,9
2039,8,9,9
2040,0,7,9
2041,0,2,5
2042,1,2,9
2043,8,3,7
2045,1,2,9
2047,5,9,6
2048,8,9,0
2050,8,9,5
2051,5,2,3
2052,8,3,9
2053,6,9,2
2057,5,0,8
2058,0,5,9
2060,5,2,3
2062,7,0,5
2063,1,2,5
2064,8,9,9
2069,4,5,6
2072,6,3,3
2073,2,8,3
2074,2,8,5
2076,3,4,1
2077,0,8,9
2079,0,5,3
2080,1,4,9
2082,2,8,3
2084,7,6,5
2085,0,7,2
2086,1,4,2
2088,7,0,6
2089,7,0,9
2090,2,8,3
2091,0,5,6
2092,1,9,4
2093,6,9,1
2094,5,0,6
2098,0,3,4
2099,1,7,9
2100,2,5,6
2102,0,3,9
2104,6,4,3
2105,6,0,5
2107,3,1,2
2109,0,1,9
2110,0,5,9
2112,1,4,9
2113,0,5,9
2115,5,9,9
2117,7,6,1
2118,8,3,9
2120,4,7,9
2125,1,7,9
2126,9,0,2
2128,4,5,1
2129,9,6,5
2131,7,0,5
2133,3,4,8
2134,4,3,3
2135,8,9,9
2137,2,8,3
2138,6,9,1
2139,8,7,4
2141,7,0,3
2142,1,4,9
2144,3,0,5
2146,2,8,6
2147,7,1,6
2150,9,4,0
2151,5,2,4
2152,7,8,4
2153,8,1,3
2156,8,9,5
2157,3,9,4
2158,9,4,5
2160,0,1,9
2163,7,0,5
2164,1,7,9
2169,8,7,2
2170,2,5,0
2178,3,4,5
2179,1,2,2
2180,4,3,1
2181,3,1,5
2182,4,3,1
2183,4,5,5
2185,0,7,7
2187,5,4,3
2188,9,4,2
2189,2,0,3
2191,4,3,3
2194,8,3,9
2195,4,6,5
2196,8,3,5
2197,6,2,3
2202,9,1,5
2203,6,4,5
2204,9,6,0
2205,5,9,2
2206,1,2,5
2208,4,5,5
2209,4,5,6
2210,2,5,4
2211,7,0,5
2212,2,5,5
2215,0,7,5
2217,8,3,9
2218,4,9,3
2219,5,2,3
2220,1,4,5
2224,1,4,2
2225,7,5,5
2227,8,5,4
2228,7,0,6
2229,4,5,0
2230,3,7,8
2231,3,0,5
2234,7,5,5
2235,2,9,1
2236,5,1,7
2237,6,9,3
2239,7,6,5
2240,9,3,8
2241,0,5,9
2245,8,7,0
2246,9,1,6
2247,5,0,1
2248,0,7,3
2250,7,5,3
2252,3,9,8
2254,8,3,9
2256,4,5,6
2258,1,2,3
2260,4,5,5
2261,3,9,8
2263,6,4,3
2265,8,9,9
2266,8,9,3
2272,7,3,8
2273,5,0,6
2274,1,4,9
2276,0,7,7
2277,5,9,3
2280,4,5,9
2281,5,0,8
2282,9,6,5
2283,4,0,1
2284,8,3,5
2287,2,0,3
2289,1,9,6
2292,5,2,1
2294,1,6,9
2295,8,3,9
2297,7,0,5
2299,6,3,5
2301,2,8,3
2303,2,8,5
2304,6,9,3
2306,3,9,8
2308,1,2,9
2311,7,9,5
2312,2,8,1
2314,3,4,2
2315,2,8,8
2316,5,2,2
2317,5,4,2
2318,2,0,1
2322,0,7,3
2324,0,5,9
2326,7,0,6
2328,7,5,3
2329,4,5,3
2330,0,3,1
2332,2,8,5
2334,1,4,7
2337,7,3,6
2338,6,9,5
2339,2,4,1
2340,7,6,2
2341,0,7,3
2343,6,9,8
2345,1,2,7
2346,1,4,8
2347,8,3,5
2348,4,2,5
2349,5,8,4
2353,4,5,1
2354,8,3,2
2356,8,9,4
2357,1,3,5
2359,2,0,3
2361,2,0,3
2362,3,0,2
2364,6,5,1
2365,7,0,2
2366,9,4,6
2367,4,5,6
2369,1,2,5
2370,0,5,1
2371,4,0,5
2373,0,7,2
2374,8,1,1
2377,6,9,7
2378,1,3,6
2380,8,3,5
2381,5,0,8
2384,5,4,8
2386,4,0,3
2387,9,6,6
2389,6,2,3
2390,1,6,6
2392,5,6,8
2393,1,4,5
2394,6,9,1
2395,7,8,5
2397,5,1,6
2398,8,1,5
2399,8,3,4
2400,0,7,5
2402,9,4,5
2404,0,7,9
2409,4,9,3
2410,3,5,4
2411,0,7,1
2412,6,9,5
2417,7,0,6
2418,8,9,9
2421,8,7,9
2424,8,3,9
2425,0,1,5
2426,2,7,3
2429,8,3,0
2430,7,0,2
2431,8,9,1
2434,0,7,9
2436,6,2,5
2437,8,6,3
2439,1,2,7
2440,7,6,5
2441,4,5,6
2445,6,9,1
2448,2,1,1
2450,1,7,9
2451,8,6,4
2452,2,8,0
2454,1,9,2
2456,8,3,9
2458,8,3,0
2459,5,2,6
2460,9,1,2
2462,1,2,4
2463,0,1,3
2466,2,8,9
2469,9,6,2
2470,7,0,5
2471,8,3,4
2473,0,1,4
2475,6,2,1
2476,8,3,5
2478,6,2,7
2479,5,0,4
2480,8,3,5
2483,2,5,3
2484,1,2,7
2485,6,0,8
2491,9,3,1
2492,8,9,9
2493,9,4,5
2499,6,9,1
2501,4,5,3
2502,8,3,9
2503,8,6,9
2504,1,4,8
2507,0,8,5
2510,4,6,2
2515,2,8,1
2516,2,8,3
2517,9,1,7
2518,7,0,1
2519,4,9,8
2520,1,2,9
2523,4,7,3
2527,8,9,5
2528,9,6,5
2529,3,2,8
2530,6,9,5
2534,9,6,1
2536,5,4,8
2537,1,2,9
2541,1,2,9
2544,2,0,3
2545,4,9,5
2546,8,3,4
2550,4,6,3
2552,9,1,2
2553,8,3,5
2554,4,5,3
2555,7,0,1
2556,6,7,7
2559,7,0,2
2560,7,3,2
2561,6,9,1
2562,4,5,2
2564,2,9,1
2565,3,7,8
2566,2,8,5
2572,6,0,2
2573,5,4,6
2574,8,9,5
2576,2,0,5
2577,4,9,6
2578,8,3,0
2579,8,9,3
2580,6,9,8
2581,4,0,3
2582,5,0,1
2583,7,0,8
2584,6,5,1
2587,0,6,9
2589,0,3,1
2591,8,5,1
2593,8,3,9
2594,0,7,8
2595,4,6,1
2598,3,2,5
2599,6,9,9
2600,8,7,5
2601,1,2,7
2602,6,5,1
2604,8,3,3
2607,1,2,5
2608,4,7,1
2611,4,9,9
2613,6,9,2
2614,0,7,4
2615,7,6,8
2616,1,7,9
2618,5,2,3
2620,1,6,2
2621,8,9,4
2622,0,8,4
2623,4,3,6
