Accuracy on the validation data,0.7559

Number of Type I results,77
Number of Type II results,1047
Number of Type III results,515
Number of Type IV results,5920

Ratio of Type IV results to correct results,0.7831723772985845

Details of Type IV results
Input index,rp,r1,r2
482,8,7,0
485,9,2,1
486,9,5,6
487,9,5,2
489,0,2,8
490,1,5,4
491,0,2,8
493,1,7,7
494,1,5,8
497,2,3,3
498,2,4,7
499,0,6,8
501,6,9,5
502,5,1,1
505,4,3,6
506,7,5,1
507,9,5,2
509,4,3,5
510,5,8,1
511,6,4,9
512,6,1,8
513,1,5,9
514,5,6,1
515,3,7,9
516,8,2,9
520,5,1,2
521,7,1,0
522,0,7,5
523,7,0,3
527,0,9,8
528,4,0,0
530,9,7,8
533,5,9,3
534,6,8,4
535,6,3,8
536,6,8,5
537,2,8,0
540,1,4,6
541,7,5,6
542,6,9,3
543,7,0,3
544,5,6,8
546,1,5,8
547,6,4,9
550,5,0,1
552,8,5,0
555,4,3,8
556,6,9,5
557,4,0,2
559,2,3,1
561,7,5,5
562,6,3,8
564,2,4,1
565,3,2,8
566,9,2,8
571,7,0,6
572,1,5,4
574,6,2,9
575,6,2,9
578,7,0,6
579,5,0,1
581,0,2,9
582,8,2,1
585,9,2,3
586,3,5,7
587,4,3,2
589,9,5,4
590,6,8,9
592,2,0,0
593,6,3,9
594,1,7,0
595,4,5,7
596,7,1,8
601,5,0,9
602,0,7,9
604,1,8,7
605,6,1,9
606,4,0,5
609,9,5,8
610,6,9,3
613,8,7,0
617,6,2,9
619,1,5,9
620,7,8,8
621,7,6,1
622,1,5,4
624,7,5,6
625,9,8,3
626,9,5,3
627,4,8,5
629,1,5,3
630,2,7,4
631,5,8,1
632,6,2,5
634,7,4,5
636,8,7,7
639,5,1,7
642,0,5,9
643,7,5,6
644,9,4,4
645,1,5,9
647,4,0,0
648,4,0,6
650,3,5,9
656,1,5,9
657,1,7,8
658,4,3,0
660,9,7,1
662,7,0,8
663,6,3,9
664,3,2,8
666,9,5,6
670,6,3,3
673,3,7,9
674,2,5,5
679,5,4,6
681,6,2,3
682,4,3,5
684,9,1,8
686,9,5,8
691,2,8,3
693,7,0,5
694,8,7,0
696,8,1,9
697,2,9,3
698,7,5,6
699,5,1,3
700,7,1,3
702,4,2,6
703,8,7,5
704,7,5,6
705,4,5,5
708,8,6,9
709,8,7,9
712,8,7,0
713,7,5,3
714,4,0,6
722,8,7,7
723,1,5,9
726,1,5,4
727,3,6,6
728,6,9,5
730,4,9,3
732,7,0,3
733,9,5,8
737,4,1,6
738,1,6,4
740,2,4,3
741,7,6,5
743,7,3,8
745,7,0,3
746,6,9,7
747,6,8,3
748,2,0,5
750,9,5,6
752,9,7,6
754,2,8,5
755,2,6,0
756,6,3,3
757,8,7,0
758,2,8,8
759,1,5,4
760,3,0,9
762,6,9,1
763,0,2,3
764,1,7,4
765,2,8,7
769,4,0,9
772,6,9,8
773,4,3,1
774,0,2,9
778,0,5,7
779,5,6,6
780,9,5,7
781,1,9,4
782,7,5,3
783,6,1,7
784,7,4,9
785,0,5,8
786,3,2,6
787,9,2,8
788,6,3,8
791,0,9,6
794,7,0,6
797,4,1,3
800,7,0,3
801,1,7,9
803,7,0,5
804,4,0,3
805,4,5,5
807,4,5,5
808,7,0,6
809,7,0,5
812,7,0,6
813,2,9,3
814,0,5,1
815,8,9,9
816,9,4,5
820,6,2,9
821,2,0,6
824,7,0,6
825,3,2,8
826,7,1,3
827,6,2,9
832,2,8,3
834,5,8,3
835,4,0,2
839,2,8,0
840,7,1,3
841,0,5,8
842,7,1,6
844,1,7,4
845,3,8,5
847,0,2,8
849,4,5,7
850,7,5,4
851,9,5,8
852,8,7,9
854,0,2,8
856,7,0,8
857,0,7,8
858,7,0,6
860,4,5,5
865,1,5,9
867,7,0,3
869,1,8,2
871,1,5,4
872,4,0,8
873,2,9,8
874,3,2,2
875,8,7,0
879,7,4,5
880,8,7,4
881,4,2,3
883,0,7,9
884,9,5,3
886,0,5,9
890,4,0,3
891,6,9,8
894,1,6,4
895,1,2,9
896,3,5,7
897,7,0,6
899,5,9,4
902,6,4,9
903,5,1,4
906,1,7,4
907,6,2,8
909,8,7,4
913,4,5,6
914,0,9,3
915,1,5,9
917,8,7,0
918,8,7,9
919,0,5,3
920,6,0,9
921,9,5,3
922,9,0,6
924,5,9,1
927,6,9,9
928,0,9,6
930,4,0,5
931,2,8,1
932,3,0,1
934,7,0,6
935,2,4,3
936,2,9,9
938,9,4,7
940,9,5,6
942,7,0,3
947,1,8,8
951,9,5,3
952,6,8,3
953,1,7,7
955,7,0,3
956,0,7,1
957,3,1,6
958,7,0,3
959,8,7,0
960,9,7,3
961,1,7,7
962,1,7,4
963,6,3,9
964,6,3,3
965,6,9,8
967,9,7,8
968,1,5,7
970,9,5,8
971,4,5,3
972,2,1,9
973,1,7,4
974,7,0,8
975,0,5,7
976,6,2,4
977,8,9,0
978,1,3,4
979,9,5,8
980,2,4,8
981,9,7,8
983,4,0,5
984,7,0,3
985,8,7,9
986,3,0,2
987,1,4,4
993,4,1,5
994,6,2,4
996,8,2,5
997,1,7,4
998,3,2,4
999,8,2,5
1000,5,4,9
1001,0,9,4
1004,8,7,0
1005,1,5,8
1006,1,6,4
1008,9,7,4
1009,6,4,1
1010,0,2,8
1011,8,7,0
1013,1,5,3
1015,4,5,3
1016,1,5,3
1017,6,9,8
1018,0,5,8
1021,1,7,0
1022,0,2,1
1023,0,9,1
1024,3,4,6
1026,0,5,7
1029,6,3,9
1032,6,7,1
1033,3,2,6
1036,0,5,5
1037,7,1,3
1038,2,6,9
1043,2,4,0
1044,8,7,3
1045,5,1,3
1046,2,0,0
1047,1,6,9
1048,1,4,4
1051,2,5,4
1052,0,5,8
1056,3,2,5
1057,7,1,6
1058,6,8,9
1059,8,2,9
1062,6,2,3
1063,4,0,6
1066,9,6,8
1067,0,5,5
1068,9,7,8
1069,6,7,9
1070,3,7,8
1071,6,8,8
1073,7,0,6
1076,0,5,1
1077,0,2,8
1078,0,2,6
1080,6,1,3
1081,6,2,3
1083,2,5,5
1084,5,1,3
1085,4,5,3
1087,6,1,1
1089,6,4,3
1091,8,7,0
1092,6,4,0
1095,2,4,3
1096,7,0,6
1098,1,7,3
1099,2,3,5
1101,8,7,0
1103,0,5,8
1104,9,7,1
1106,9,7,6
1107,7,8,5
1108,2,5,7
1109,0,2,4
1111,8,7,9
1112,3,2,8
1115,1,4,7
1117,5,3,8
1119,7,0,3
1121,3,5,6
1122,8,9,4
1125,6,8,3
1127,8,7,9
1128,4,0,6
1132,2,1,3
1134,1,6,3
1135,6,4,8
1137,0,7,6
1139,8,9,9
1140,6,1,4
1141,1,8,9
1142,8,7,2
1143,6,2,9
1144,1,7,9
1145,4,3,5
1146,2,0,7
1148,2,8,8
1149,7,3,1
1153,8,7,9
1154,6,9,9
1158,1,5,2
1159,8,7,9
1161,0,2,4
1162,7,0,6
1164,8,2,9
1165,0,2,8
1167,4,5,0
1169,7,0,9
1170,7,0,3
1171,9,5,6
1172,2,7,5
1174,1,6,3
1176,1,5,4
1182,1,5,9
1183,0,2,9
1184,6,2,7
1186,4,0,3
1187,1,5,9
1188,0,6,8
1189,0,5,7
1190,1,4,7
1191,1,4,3
1194,4,3,0
1195,6,3,9
1196,2,0,1
1197,0,6,8
1198,7,0,6
1202,2,9,1
1203,0,2,4
1204,6,3,3
1205,8,7,9
1206,1,5,6
1209,7,0,3
1211,6,4,9
1212,1,8,7
1213,8,9,9
1214,5,1,0
1215,7,5,0
1216,8,5,6
1217,4,0,1
1218,8,7,0
1225,6,1,5
1226,6,3,9
1229,1,5,7
1231,9,5,3
1232,1,4,9
1233,4,5,6
1234,1,5,6
1235,5,1,3
1236,7,6,8
1238,1,4,9
1241,0,6,9
1242,8,7,9
1243,8,2,3
1245,6,2,8
1246,7,0,3
1247,3,2,1
1249,4,5,5
1252,5,8,1
1253,8,7,4
1257,2,0,3
1258,1,5,4
1259,8,7,4
1260,1,5,6
1262,8,7,0
1264,8,1,4
1269,3,2,5
1270,1,5,6
1271,8,7,0
1272,4,8,3
1273,6,4,3
1274,3,2,0
1275,3,7,5
1278,2,6,5
1281,8,7,1
1285,9,7,6
1286,8,4,7
1287,9,2,8
1288,1,7,4
1289,6,1,9
1292,4,9,6
1294,8,2,1
1295,0,5,8
1296,7,1,5
1298,9,5,8
1300,4,3,3
1301,1,6,4
1302,6,4,5
1304,4,5,3
1305,9,7,3
1306,1,5,0
1307,2,6,0
1310,0,7,8
1312,6,5,8
1313,1,4,9
1314,9,5,1
1316,5,1,3
1317,9,7,8
1319,0,8,5
1320,7,0,0
1323,0,5,8
1324,4,1,6
1325,2,4,3
1327,6,1,3
1329,5,0,3
1330,2,5,1
1332,1,6,0
1334,3,2,8
1335,1,8,0
1336,4,1,3
1337,5,1,3
1338,6,3,8
1340,1,5,0
1341,4,0,7
1342,7,0,3
1344,9,5,3
1345,4,5,6
1347,8,7,1
1348,2,6,6
1349,8,7,3
1350,4,0,8
1351,7,6,6
1352,2,3,4
1354,1,0,4
1358,8,7,0
1359,9,7,4
1360,7,1,5
1361,9,2,6
1363,1,4,8
1366,8,9,9
1370,9,2,6
1371,1,4,0
1372,1,5,4
1375,4,0,3
1376,9,7,6
1379,7,0,6
1380,4,9,5
1381,6,7,9
1383,8,7,7
1384,9,7,6
1385,5,3,1
1386,3,2,8
1390,6,1,9
1392,2,8,6
1395,3,7,7
1396,1,7,7
1398,7,2,9
1401,4,5,6
1402,7,0,3
1403,6,8,3
1404,1,5,8
1405,1,5,9
1406,9,2,3
1408,1,5,3
1410,1,5,4
1412,1,5,9
1413,1,5,9
1414,1,9,4
1416,3,0,2
1417,9,5,8
1418,6,8,3
1419,8,7,9
1421,6,9,9
1422,8,7,9
1425,4,6,3
1426,7,0,6
1427,9,7,4
1428,7,1,3
1430,8,7,5
1431,4,0,7
1433,7,0,6
1434,0,5,9
1435,1,2,9
1436,6,8,3
1441,4,3,6
1444,1,5,9
1447,8,2,0
1448,4,5,6
1449,6,1,3
1452,6,1,3
1455,6,8,5
1456,2,3,5
1457,1,5,9
1458,1,4,8
1459,8,7,0
1460,6,9,9
1462,4,0,3
1464,1,5,6
1465,9,5,4
1466,7,0,3
1468,3,6,9
1469,7,0,9
1470,7,0,6
1472,7,0,6
1473,7,5,3
1475,9,5,8
1476,7,0,5
1477,7,5,3
1478,7,0,9
1480,1,7,4
1481,2,8,0
1482,8,7,4
1483,6,1,5
1486,7,5,8
1487,9,4,6
1488,8,7,0
1490,8,2,4
1491,4,0,3
1493,1,7,6
1494,7,5,4
1497,8,7,1
1498,5,1,6
1499,8,9,9
1500,1,4,6
1502,2,8,3
1504,1,7,9
1508,8,2,0
1510,8,3,5
1511,1,7,8
1512,8,7,0
1517,1,6,4
1518,3,1,5
1519,6,9,7
1521,7,9,1
1522,4,0,7
1524,3,9,5
1526,4,3,2
1528,2,3,9
1531,7,0,3
1532,8,7,0
1533,4,0,3
1535,4,3,1
1538,3,2,9
1539,2,5,8
1541,4,0,3
1543,5,6,2
1544,4,5,3
1545,1,5,4
1549,1,5,4
1550,6,9,9
1551,4,0,5
1553,4,0,5
1554,4,5,8
1555,0,8,1
1556,8,7,0
1557,8,9,0
1558,4,9,5
1560,7,1,1
1561,5,1,1
1562,6,8,9
1563,9,5,8
1564,1,4,7
1565,6,9,9
1566,7,0,3
1567,2,3,4
1568,0,5,4
1571,5,6,8
1575,2,5,7
1578,6,3,3
1582,9,6,3
1583,1,7,6
1585,7,5,6
1586,5,1,6
1588,5,3,8
1589,6,2,9
1590,4,5,0
1591,1,5,3
1592,4,1,6
1594,3,2,0
1595,3,4,6
1598,5,6,3
1599,5,1,8
1600,8,7,9
1601,9,5,3
1602,7,0,9
1604,1,5,9
1606,3,5,9
1608,4,3,3
1609,4,8,7
1611,3,7,9
1612,3,9,4
1614,1,5,4
1615,7,5,3
1616,7,3,5
1617,0,5,8
1618,7,5,6
1619,4,5,7
1620,5,1,1
1621,1,7,9
1622,4,8,6
1624,4,6,7
1625,3,6,8
1626,9,5,8
1629,9,5,1
1630,9,7,8
1632,8,7,1
1633,1,5,9
1635,7,1,3
1637,5,4,8
1641,6,5,3
1643,9,7,5
1644,2,4,6
1645,4,0,3
1647,7,0,5
1648,8,7,9
1654,9,7,8
1656,2,4,1
1657,5,8,8
1658,4,9,0
1660,3,8,4
1661,6,3,5
1662,3,0,6
1663,6,4,9
1665,6,9,9
1667,6,3,5
1669,6,9,3
1671,8,7,1
1672,6,8,9
1674,4,0,1
1675,5,0,8
1676,8,6,0
1677,1,7,8
1678,2,0,8
1679,7,1,3
1680,6,3,3
1682,7,0,1
1684,1,7,6
1687,8,7,0
1688,6,8,3
1689,9,7,8
1691,8,2,0
1692,9,5,6
1694,0,2,8
1699,7,0,1
1702,9,0,8
1703,5,9,2
1705,0,2,1
1706,1,5,4
1707,9,5,3
1709,2,8,6
1711,1,9,4
1712,0,2,8
1714,0,5,8
1716,1,4,4
1717,7,2,6
1718,0,5,1
1720,4,5,6
1721,8,5,0
1722,6,2,4
1726,0,2,8
1727,9,5,8
1729,8,9,4
1730,4,5,0
1735,0,8,3
1738,5,1,3
1741,4,9,6
1742,8,2,0
1743,1,5,4
1744,0,9,6
1745,5,3,3
1747,1,6,8
1749,2,3,6
1750,8,5,4
1751,1,5,8
1752,5,3,6
1753,6,3,3
1754,7,5,8
1755,7,5,8
1757,6,8,3
1758,2,8,1
1760,0,1,8
1762,4,1,5
1763,2,4,9
1765,4,5,3
1767,2,5,8
1768,2,8,0
1769,1,8,9
1770,7,0,3
1771,2,4,5
1774,5,3,3
1775,3,8,9
1777,4,3,6
1778,8,7,9
1781,6,4,9
1783,8,7,0
1784,1,2,9
1785,0,2,8
1787,3,1,9
1789,0,9,5
1790,7,5,5
1792,9,7,1
1797,1,7,7
1798,4,3,6
1799,4,5,6
1800,4,3,0
1801,4,5,8
1802,2,5,0
1806,1,5,3
1809,8,7,9
1810,1,8,0
1811,1,6,7
1815,9,5,7
1818,5,1,6
1819,0,2,8
1821,4,0,3
1824,9,5,7
1825,2,0,3
1827,4,0,5
1828,7,0,8
1829,1,5,8
1832,6,9,9
1833,8,7,9
1834,9,4,8
1836,4,3,3
1838,6,9,4
1839,7,0,6
1842,4,5,6
1844,9,7,3
1845,7,0,6
1847,5,9,3
1848,3,2,5
1849,7,0,3
1851,0,9,8
1852,2,0,9
1854,5,1,2
1855,5,2,8
1859,2,8,6
1860,8,7,9
1861,3,1,8
1864,7,0,6
1865,7,0,8
1867,6,0,9
1868,2,0,3
1869,8,7,0
1870,2,9,0
1873,6,8,3
1876,2,4,7
1879,0,5,4
1881,9,5,3
1882,1,5,6
1885,5,1,3
1888,2,5,9
1890,6,1,5
1891,8,7,0
1892,6,9,4
1893,9,5,8
1896,9,5,7
1899,7,8,8
1900,8,7,0
1902,0,2,3
1907,1,7,6
1910,4,3,3
1912,0,6,1
1913,9,6,1
1914,9,5,7
1915,9,5,6
1916,9,7,3
1917,8,2,9
1918,2,4,8
1919,4,0,1
1920,2,1,5
1923,1,6,9
1925,1,8,9
1927,9,5,7
1928,4,5,7
1929,2,4,0
1930,1,2,3
1931,6,8,9
1944,4,0,2
1946,8,6,4
1947,3,1,9
1948,5,7,9
1949,0,8,8
1951,7,0,6
1952,4,5,3
1953,4,8,7
1956,7,0,3
1958,6,9,3
1959,0,6,8
1961,7,0,6
1962,6,1,9
1963,2,6,6
1966,7,0,5
1967,7,1,3
1968,8,9,0
1970,1,8,6
1971,4,3,2
1974,6,9,1
1976,5,1,8
1977,5,1,3
1978,6,9,5
1979,3,0,5
1980,9,5,7
1982,6,2,8
1985,6,9,8
1987,9,2,4
1988,5,9,8
1991,1,7,4
1992,6,2,9
1993,3,7,6
1994,8,5,3
1997,9,2,6
1999,5,1,3
2004,7,0,3
2006,7,0,5
2007,8,2,9
2009,1,7,9
2015,4,8,5
2016,6,3,3
2017,5,8,9
2018,3,2,6
2020,9,7,8
2023,5,1,3
2024,6,9,3
2025,4,0,3
2027,9,5,6
2028,7,0,8
2031,1,4,9
2033,2,3,3
2035,6,4,3
2037,5,0,6
2038,2,7,0
2039,8,4,9
2040,0,5,9
2041,0,6,9
2042,1,5,9
2044,3,1,6
2045,1,5,3
2047,5,8,2
2052,8,7,0
2053,6,9,8
2056,5,3,3
2060,5,9,7
2062,7,5,3
2063,1,6,8
2064,8,7,0
2070,2,3,0
2071,9,5,6
2072,6,2,0
2073,2,3,6
2077,0,6,4
2081,3,7,1
2082,2,6,6
2084,7,0,3
2085,0,4,6
2086,1,4,9
2088,7,0,3
2089,7,0,6
2092,1,7,4
2093,6,4,9
2094,5,8,8
2095,0,1,9
2098,0,7,8
2099,1,6,4
2100,2,3,5
2101,6,2,9
2102,0,7,9
2103,1,4,0
2104,6,4,4
2105,6,5,3
2106,5,8,7
2107,3,2,1
2108,4,0,6
2109,0,2,7
2110,0,6,7
2112,1,5,9
2113,0,5,8
2115,5,8,2
2116,9,2,8
2119,6,9,8
2121,6,4,4
2122,0,2,8
2123,2,8,8
2124,0,2,8
2125,1,5,9
2129,9,5,3
2130,0,8,1
2133,3,2,2
2134,4,0,5
2135,8,7,0
2137,2,7,3
2138,6,9,8
2140,9,5,7
2142,1,7,9
2143,9,7,7
2144,3,1,0
2147,7,5,1
2148,9,5,2
2149,6,2,8
2152,7,1,3
2153,8,7,4
2155,9,7,8
2156,8,7,0
2158,9,5,3
2161,5,2,0
2163,7,1,3
2164,1,6,5
2167,7,0,6
2173,3,2,5
2174,9,2,8
2176,1,2,9
2177,9,5,6
2178,3,9,1
2180,4,3,3
2181,3,5,9
2182,4,8,3
2183,4,0,6
2184,9,5,3
2185,0,2,7
2186,9,7,3
2188,9,2,8
2189,2,3,3
2190,9,5,8
2192,0,5,1
2194,8,7,3
2195,4,5,5
2196,8,7,9
2197,6,3,3
2198,8,2,4
2200,0,2,8
2202,9,5,7
2203,6,8,9
2204,9,0,1
2205,5,0,8
2208,4,0,5
2209,4,5,5
2211,7,0,8
2213,4,0,9
2214,4,5,3
2215,0,6,6
2216,2,4,3
2217,8,7,0
2218,4,3,7
2220,1,5,3
2221,2,8,5
2222,6,8,8
2223,8,2,3
2225,7,4,3
2227,8,9,0
2229,4,5,5
2231,3,1,6
2234,7,0,8
2235,2,0,1
2237,6,2,5
2238,1,8,4
2239,7,8,6
2241,0,2,8
2245,8,9,0
2246,9,5,5
2251,6,9,3
2252,3,2,0
2253,3,6,8
2254,8,7,5
2257,0,5,4
2258,1,7,6
2259,5,1,8
2260,4,5,5
2261,3,2,9
2262,2,3,0
2263,6,4,3
2265,8,7,9
2268,3,7,9
2272,7,5,5
2275,6,4,8
2276,0,2,4
2277,5,3,3
2278,9,5,1
2279,9,5,3
2280,4,3,9
2282,9,5,3
2284,8,7,2
2290,9,5,8
2294,1,4,7
2295,8,2,3
2296,9,2,8
2297,7,0,9
2298,0,5,8
2302,0,5,6
2303,2,8,3
2304,6,3,4
2306,3,1,2
2307,9,4,6
2308,1,4,7
2309,6,9,8
2311,7,4,9
2312,2,5,8
2315,2,5,1
2322,0,2,9
2324,0,9,9
2326,7,0,6
2328,7,0,3
2329,4,3,8
2333,6,8,9
2334,1,4,4
2339,2,5,5
2340,7,8,9
2341,0,2,8
2342,5,4,9
2345,1,5,8
2346,1,7,6
2347,8,9,0
2348,4,0,9
2349,5,8,3
2354,8,7,0
2356,8,7,9
2357,1,8,8
2360,7,2,5
2364,6,9,1
2365,7,5,9
2366,9,2,6
2368,0,9,6
2369,1,8,0
2371,4,9,0
2373,0,5,9
2378,1,7,4
2381,5,8,3
2382,9,5,2
2384,5,1,6
2386,4,8,5
2387,9,5,3
2388,0,5,8
2389,6,3,3
2391,2,5,5
2393,1,8,9
2394,6,3,5
2395,7,3,0
2396,1,9,7
2398,8,7,0
2399,8,9,9
2400,0,2,1
2401,3,2,2
2402,9,5,6
2404,0,2,8
2406,4,5,1
2407,9,2,1
2408,2,5,0
2410,3,7,9
2411,0,5,4
2412,6,2,9
2415,6,1,8
2416,6,1,9
2417,7,0,3
2418,8,7,0
2419,4,0,6
2420,8,1,4
2421,8,2,5
2424,8,2,0
2425,0,5,9
2428,6,2,7
2429,8,7,0
2430,7,0,5
2431,8,9,0
2432,9,5,6
2434,0,6,9
2435,6,2,3
2436,6,5,8
2437,8,7,2
2439,1,8,6
2440,7,8,8
2441,4,0,3
2443,2,8,9
2445,6,8,9
2446,9,7,6
2447,6,5,8
2450,1,5,7
2451,8,7,0
2454,1,7,9
2456,8,7,1
2457,6,3,3
2458,8,9,9
2460,9,1,4
2461,0,2,8
2462,1,6,7
2465,9,1,6
2470,7,5,3
2471,8,7,0
2474,6,8,9
2475,6,8,4
2476,8,7,0
2477,1,7,4
2478,6,1,3
2479,5,8,1
2480,8,9,7
2481,7,5,5
2483,2,8,3
2484,1,8,4
2485,6,3,8
2487,5,7,1
2488,6,0,9
2489,3,0,9
2490,0,6,1
2492,8,7,9
2494,5,0,3
2496,9,7,8
2498,3,1,1
2501,4,5,5
2502,8,7,9
2503,8,7,0
2504,1,7,3
2505,7,0,4
2508,6,4,7
2510,4,5,6
2513,2,8,5
2514,9,2,1
2515,2,0,3
2517,9,5,3
2518,7,2,8
2520,1,5,9
2522,1,0,8
2523,4,0,6
2527,8,7,0
2528,9,4,3
2530,6,2,9
2534,9,2,3
2536,5,1,8
2540,2,0,3
2546,8,7,0
2547,4,0,8
2549,6,2,3
2550,4,3,8
2551,2,3,3
2552,9,5,8
2553,8,7,0
2554,4,0,6
2555,7,5,9
2556,6,1,3
2558,4,9,9
2559,7,0,6
2560,7,5,3
2561,6,2,9
2563,2,0,8
2564,2,4,3
2569,0,5,9
2572,6,9,9
2574,8,2,9
2576,2,8,9
2578,8,2,9
2579,8,9,9
2583,7,3,8
2584,6,9,9
2589,0,2,8
2591,8,2,2
2593,8,7,7
2594,0,5,9
2595,4,5,5
2597,2,3,3
2598,3,2,0
2599,6,2,5
2600,8,9,9
2601,1,5,6
2602,6,9,5
2604,8,2,3
2605,4,5,3
2606,3,5,6
2607,1,5,8
2614,0,2,8
2615,7,1,6
2618,5,1,6
2619,7,0,9
2620,1,5,4
2625,2,3,7
2626,7,5,3
2627,7,0,5
2628,0,2,8
2631,4,6,7
2636,1,5,7
2637,6,9,3
2638,4,0,3
2639,6,3,9
2640,7,0,6
2641,4,0,7
2642,7,8,6
2643,3,0,1
2644,8,7,5
2645,1,5,4
2649,6,8,4
2652,7,5,3
2653,4,5,0
2654,5,3,7
2657,7,1,3
2658,7,0,0
2659,2,0,9
2662,6,5,0
2663,7,1,3
2664,4,5,3
2665,1,7,9
2667,1,5,9
2670,9,5,0
2671,6,3,9
2672,0,6,1
2675,2,1,6
2677,7,3,0
2678,0,6,3
2680,0,2,8
2682,7,0,5
2683,5,1,3
2684,3,5,1
2686,7,4,3
2687,8,7,0
2689,5,1,3
2691,2,0,1
2692,8,7,9
2694,1,5,7
2696,2,8,3
2697,0,2,8
2700,9,5,8
2705,8,2,1
2707,6,3,3
