Accuracy on the validation data,0.7966

Number of Type I results,146
Number of Type II results,822
Number of Type III results,806
Number of Type IV results,6192

Ratio of Type IV results to correct results,0.7773035400451921

Details of Type IV results
Input index,rp,r1,r2
333,6,3,2
334,6,2,2
335,9,3,7
336,3,9,2
337,8,7,9
338,0,2,2
339,7,2,1
344,8,2,4
345,5,9,3
346,4,2,3
347,6,8,2
349,9,8,0
350,9,8,4
352,0,8,9
353,2,6,6
357,2,8,3
358,8,2,7
359,0,6,9
360,9,7,2
361,5,9,7
364,9,8,0
366,1,7,4
369,1,7,2
370,4,6,9
371,7,0,1
372,9,7,4
374,2,6,0
375,7,8,4
379,6,3,7
381,9,5,2
382,0,9,3
383,9,4,2
385,8,2,4
386,7,2,1
387,2,1,1
389,5,9,1
390,1,7,7
394,9,8,4
400,9,7,4
401,8,6,7
402,7,2,1
403,8,2,9
406,0,6,2
407,1,8,0
408,8,9,2
410,7,5,1
411,9,7,4
413,6,3,2
414,1,7,7
415,9,8,4
416,0,6,1
417,7,0,2
418,3,8,7
419,7,6,4
420,4,6,2
423,0,2,2
425,9,7,4
429,6,8,2
431,5,9,2
432,3,6,8
434,3,9,2
435,7,8,1
436,2,3,3
437,5,9,3
440,1,7,2
442,9,8,4
443,9,8,7
444,5,2,7
445,7,6,4
446,5,0,7
447,0,2,6
448,2,0,1
450,2,3,8
451,9,2,4
452,7,2,4
453,3,9,2
454,9,7,2
455,4,1,6
457,5,9,3
460,5,2,1
461,6,1,2
462,1,7,2
465,4,6,2
466,4,1,1
467,3,6,2
468,7,8,0
469,8,2,2
470,3,6,2
471,7,8,5
474,5,9,1
475,7,0,1
477,0,2,9
478,5,0,3
479,4,7,9
484,5,9,3
486,9,7,2
487,9,8,7
489,0,5,6
490,1,8,6
492,8,2,9
493,1,8,7
494,1,8,2
495,8,2,9
496,0,6,9
498,2,9,0
499,0,8,2
500,4,6,2
503,4,9,2
505,4,2,3
506,7,5,4
507,9,8,4
508,9,8,8
509,4,8,2
510,5,0,3
512,6,3,2
513,1,8,2
514,5,0,4
515,3,1,8
517,9,7,7
519,8,2,9
521,7,2,1
522,0,5,2
523,7,2,0
524,0,2,6
525,5,1,3
527,0,6,6
528,4,6,7
530,9,8,4
539,0,8,2
542,6,3,2
543,7,5,1
544,5,0,3
545,9,8,4
546,1,8,7
547,6,3,2
550,5,9,9
551,5,0,2
552,8,2,6
553,5,0,1
554,9,8,7
555,4,6,6
557,4,2,3
558,3,9,2
560,0,6,9
561,7,3,1
565,3,8,8
566,9,8,2
567,7,6,2
568,9,8,7
570,6,9,2
571,7,4,4
572,1,7,7
573,3,1,4
574,6,9,2
577,9,2,7
578,7,2,1
579,5,0,3
582,8,2,2
584,0,2,4
585,9,7,2
587,4,8,3
589,9,8,4
590,6,8,2
591,9,8,1
594,1,4,7
596,7,2,1
599,3,9,2
602,0,2,6
603,2,0,4
604,1,8,2
606,4,1,3
607,3,8,6
609,9,8,4
611,9,8,8
612,8,9,9
614,5,0,7
615,8,2,2
616,6,2,2
617,6,9,2
619,1,8,2
621,7,2,0
622,1,8,7
623,2,6,6
624,7,8,5
625,9,7,4
626,9,7,1
627,4,3,3
628,4,8,1
629,1,2,3
631,5,9,6
633,8,2,2
634,7,3,4
635,6,3,2
637,3,2,2
638,0,2,3
639,5,9,1
640,5,9,3
641,3,5,8
643,7,2,1
644,9,8,2
645,1,6,2
647,4,5,6
648,4,3,3
649,5,2,6
650,3,6,2
651,9,8,4
652,5,9,9
654,9,8,2
656,1,8,7
658,4,6,6
659,1,2,4
660,9,2,2
662,7,2,4
664,3,9,2
666,9,8,1
667,0,5,9
668,1,7,7
673,3,8,2
674,2,6,6
675,0,3,9
678,0,3,9
684,9,6,4
686,9,8,2
687,6,9,2
689,0,5,7
693,7,3,5
694,8,2,7
695,3,6,2
696,8,2,9
698,7,2,1
699,5,0,1
700,7,2,6
704,7,8,1
705,4,7,2
706,2,6,0
707,9,7,2
708,8,7,7
709,8,7,9
713,7,5,2
714,4,2,3
715,3,9,2
716,3,9,2
719,9,2,7
722,8,2,7
723,1,8,4
724,8,2,6
726,1,8,4
728,6,3,2
730,4,3,5
732,7,3,4
733,9,6,4
736,1,8,7
737,4,1,0
738,1,7,2
739,3,1,4
740,2,6,4
741,7,3,1
743,7,8,4
745,7,2,1
750,9,8,2
752,9,7,2
753,1,8,7
757,8,2,2
758,2,3,7
759,1,8,7
760,3,9,2
761,6,2,2
762,6,3,2
763,0,6,1
764,1,8,2
765,2,6,1
768,5,9,3
769,4,2,2
770,6,7,1
771,1,7,8
772,6,3,2
773,4,6,2
774,0,2,6
777,6,3,2
778,0,6,2
779,5,3,2
780,9,8,4
781,1,2,2
782,7,1,4
783,6,1,2
784,7,2,1
785,0,2,4
786,3,6,2
787,9,8,8
788,6,2,2
791,0,2,2
797,4,5,2
800,7,2,3
801,1,8,7
803,7,8,1
805,4,2,2
806,8,2,9
807,4,3,2
808,7,8,4
809,7,2,8
812,7,2,1
813,2,6,0
815,8,4,9
816,9,7,2
820,6,7,3
821,2,8,7
822,0,2,2
824,7,2,6
827,6,3,2
829,3,8,2
833,2,9,3
834,5,2,2
835,4,2,3
838,9,8,4
840,7,2,4
841,0,2,9
842,7,2,1
845,3,6,0
849,4,2,3
854,0,8,1
855,7,8,2
856,7,6,1
857,0,5,9
858,7,8,1
861,6,3,2
863,3,8,2
864,0,6,2
865,1,8,4
866,3,7,1
867,7,5,6
870,3,6,2
872,4,6,6
874,3,8,2
875,8,2,2
876,4,2,1
879,7,8,4
880,8,5,9
883,0,8,6
884,9,5,4
885,0,5,3
887,1,8,7
889,4,1,2
890,4,1,2
892,7,9,5
894,1,8,2
895,1,7,7
897,7,3,1
899,5,2,2
900,2,0,1
903,5,0,3
906,1,5,3
908,8,2,3
911,3,9,2
913,4,9,3
914,0,2,3
915,1,8,4
919,0,2,7
920,6,9,2
921,9,8,0
922,9,2,0
923,9,5,8
924,5,2,2
926,8,1,5
927,6,8,2
928,0,2,2
930,4,2,0
931,2,8,1
932,3,9,4
934,7,2,4
935,2,0,7
936,2,6,4
940,9,7,7
943,4,2,7
944,0,8,9
947,1,2,4
951,9,8,4
952,6,3,2
953,1,8,4
954,4,2,2
955,7,2,5
958,7,2,1
959,8,2,9
960,9,7,0
961,1,8,2
962,1,8,4
964,6,7,2
965,6,8,2
967,9,8,1
969,9,8,0
970,9,8,4
971,4,3,2
973,1,7,7
974,7,4,4
976,6,9,2
977,8,2,9
978,1,2,2
979,9,7,4
980,2,6,3
981,9,8,4
983,4,2,9
984,7,2,4
985,8,2,6
986,3,9,2
987,1,8,7
988,2,6,0
989,0,8,3
990,1,7,2
991,5,9,3
999,8,2,9
1000,5,9,3
1001,0,2,4
1002,8,2,2
1003,4,2,6
1004,8,2,6
1005,1,8,6
1006,1,8,7
1008,9,4,5
1009,6,3,8
1010,0,9,9
1012,6,3,1
1013,1,8,7
1014,3,0,2
1015,4,3,9
1016,1,8,7
1017,6,2,2
1018,0,1,6
1020,1,8,2
1021,1,2,4
1022,0,2,7
1024,3,9,2
1025,5,0,3
1026,0,8,4
1027,0,6,4
1030,3,9,2
1031,3,1,2
1033,3,9,2
1035,6,3,7
1036,0,2,9
1037,7,8,1
1039,2,6,1
1040,7,9,2
1041,5,0,9
1043,2,5,6
1044,8,2,9
1045,5,9,3
1047,1,5,9
1048,1,8,7
1053,3,6,1
1054,1,7,7
1055,5,0,3
1056,3,9,2
1058,6,2,1
1059,8,3,7
1060,9,7,4
1061,1,5,2
1062,6,9,2
1065,3,8,2
1067,0,2,3
1068,9,2,2
1070,3,8,2
1073,7,6,3
1074,3,1,2
1075,8,2,9
1076,0,9,2
1077,0,2,9
1078,0,2,2
1079,6,2,2
1080,6,3,2
1081,6,3,7
1082,9,8,2
1083,2,6,3
1084,5,0,3
1085,4,7,2
1086,4,2,1
1088,3,9,4
1090,0,2,7
1091,8,2,9
1092,6,8,2
1093,0,9,6
1094,6,3,1
1096,7,2,1
1098,1,7,7
1101,8,7,6
1102,8,9,7
1103,0,2,3
1104,9,8,2
1106,9,8,4
1107,7,2,4
1108,2,0,5
1109,0,2,9
1110,2,1,7
1112,3,0,4
1114,9,5,8
1116,5,9,2
1117,5,0,3
1119,7,2,5
1120,5,9,4
1121,3,0,2
1123,3,7,2
1128,4,1,1
1134,1,8,7
1136,9,2,4
1139,8,5,7
1140,6,9,2
1144,1,8,7
1146,2,8,0
1149,7,0,4
1153,8,2,9
1157,7,2,1
1159,8,2,7
1160,8,2,4
1161,0,7,9
1162,7,2,1
1164,8,2,9
1166,3,8,0
1169,7,3,1
1170,7,0,1
1171,9,8,4
1172,2,0,7
1174,1,2,2
1175,9,8,8
1176,1,8,0
1179,3,1,2
1180,3,9,2
1181,3,0,2
1182,1,8,7
1183,0,1,4
1184,6,8,2
1185,1,7,6
1186,4,2,2
1187,1,8,4
1188,0,2,2
1189,0,6,2
1190,1,8,4
1191,1,7,4
1192,6,9,2
1194,4,2,6
1197,0,6,1
1198,7,8,1
1199,9,2,0
1200,8,2,9
1202,2,0,7
1203,0,8,4
1205,8,2,7
1206,1,7,7
1207,4,1,6
1209,7,9,3
1210,0,2,2
1211,6,8,1
1212,1,7,2
1213,8,2,4
1214,5,0,4
1215,7,9,4
1217,4,1,2
1218,8,2,9
1219,3,8,2
1221,9,8,2
1226,6,1,2
1229,1,8,4
1231,9,8,4
1232,1,8,2
1233,4,2,2
1234,1,8,7
1235,5,9,1
1236,7,9,4
1237,0,5,2
1238,1,7,7
1241,0,8,1
1243,8,2,9
1245,6,0,2
1246,7,9,5
1249,4,2,9
1250,7,8,0
1251,2,0,4
1252,5,1,3
1253,8,2,9
1255,4,3,1
1256,9,8,2
1258,1,2,4
1259,8,2,2
1260,1,8,7
1263,8,2,9
1265,9,7,4
1266,0,2,4
1267,4,2,6
1273,6,8,2
1274,3,6,2
1277,2,6,7
1282,9,8,2
1283,5,0,4
1284,8,1,7
1285,9,2,4
1286,8,5,6
1287,9,8,4
1288,1,8,7
1289,6,1,2
1290,5,0,0
1291,9,8,7
1292,4,0,7
1293,4,3,3
1294,8,2,4
1295,0,8,9
1296,7,6,1
1298,9,7,4
1300,4,9,2
1301,1,7,2
1302,6,1,2
1303,4,6,1
1305,9,8,8
1309,6,2,2
1310,0,8,7
1312,6,1,2
1313,1,8,7
1314,9,8,4
1316,5,0,1
1317,9,8,4
1318,5,9,3
1319,0,2,2
1320,7,2,6
1321,2,9,7
1322,0,6,4
1324,4,0,2
1327,6,1,2
1332,1,7,2
1333,7,2,1
1335,1,8,2
1336,4,2,2
1337,5,0,1
1340,1,8,7
1341,4,3,9
1342,7,3,1
1343,0,1,1
1344,9,8,8
1345,4,2,2
1348,2,8,7
1349,8,2,7
1351,7,6,1
1352,2,9,1
1354,1,7,0
1357,9,7,4
1359,9,8,4
1360,7,2,1
1361,9,8,4
1362,5,0,2
1363,1,5,7
1364,4,3,6
1365,0,2,9
1370,9,7,7
1371,1,7,3
1375,4,8,3
1376,9,7,4
1379,7,1,3
1381,6,5,2
1383,8,1,7
1384,9,8,7
1385,5,0,4
1386,3,6,2
1387,9,8,4
1388,5,9,3
1390,6,3,2
1393,4,2,9
1395,3,9,8
1396,1,8,7
1397,0,2,2
1398,7,2,4
1401,4,1,3
1404,1,8,2
1406,9,7,4
1407,8,7,7
1409,0,9,7
1410,1,2,2
1412,1,7,7
1413,1,7,7
1414,1,8,6
1415,7,2,1
1417,9,8,4
1419,8,7,9
1420,4,2,1
1421,6,3,2
1422,8,5,9
1423,4,2,7
1424,9,7,2
1426,7,8,5
1427,9,8,2
1428,7,2,4
1430,8,2,7
1432,9,8,0
1433,7,8,3
1434,0,2,6
1435,1,8,2
1437,1,8,6
1438,5,0,0
1439,9,8,4
1441,4,2,6
1442,3,9,2
1443,4,1,9
1446,0,1,2
1448,4,2,2
1449,6,3,2
1452,6,3,2
1453,5,9,3
1454,3,5,2
1455,6,1,2
1457,1,4,2
1458,1,2,4
1459,8,2,2
1460,6,3,2
1462,4,2,2
1463,0,7,4
1464,1,7,4
1466,7,2,4
1467,1,8,7
1468,3,9,2
1469,7,2,4
1470,7,9,6
1471,8,2,3
1472,7,2,1
1473,7,8,4
1474,3,6,8
1475,9,8,7
1476,7,8,5
1477,7,9,1
1478,7,8,2
1481,2,6,1
1482,8,5,0
1483,6,9,2
1484,4,6,7
1486,7,0,1
1487,9,8,7
1488,8,2,9
1490,8,2,4
1493,1,7,7
1499,8,2,7
1500,1,8,4
1504,1,7,4
1508,8,2,9
1509,1,2,7
1511,1,7,7
1513,6,7,2
1514,0,8,4
1515,2,0,1
1516,4,6,2
1517,1,4,2
1519,6,3,2
1521,7,2,1
1522,4,6,3
1523,4,1,1
1524,3,8,7
1526,4,3,2
1528,2,6,1
1529,4,8,1
1530,3,8,2
1531,7,8,5
1533,4,2,1
1534,4,6,9
1535,4,8,1
1537,4,8,1
1539,2,6,1
1541,4,6,2
1542,5,9,3
1543,5,0,2
1546,4,8,9
1551,4,2,2
1553,4,6,2
1554,4,2,3
1555,0,5,2
1556,8,3,9
1557,8,2,9
1558,4,3,3
1560,7,0,1
1561,5,8,0
1563,9,8,4
1565,6,3,2
1566,7,2,3
1567,2,0,7
1568,0,5,4
1569,1,7,4
1571,5,2,2
1573,0,8,4
1579,0,2,4
1582,9,7,8
1583,1,8,4
1584,7,2,5
1585,7,5,2
1586,5,0,1
1588,5,3,1
1589,6,2,2
1590,4,0,3
1591,1,8,7
1592,4,2,3
1594,3,6,5
1596,0,2,3
1597,3,8,2
1598,5,0,1
1599,5,9,2
1600,8,2,2
1601,9,8,2
1602,7,2,9
1604,1,8,7
1608,4,1,3
1609,4,0,2
1612,3,4,4
1614,1,7,7
1615,7,2,1
1616,7,3,1
1617,0,5,2
1619,4,9,6
1621,1,2,2
1624,4,8,2
1625,3,0,2
1626,9,8,1
1627,9,7,2
1628,4,2,6
1629,9,8,2
1630,9,8,0
1632,8,2,1
1633,1,5,2
1635,7,2,4
1637,5,2,3
1639,9,8,2
1641,6,3,2
1642,5,2,2
1643,9,8,8
1645,4,9,6
1646,0,2,2
1647,7,2,1
1650,5,0,0
1651,0,2,6
1652,0,2,2
1653,9,8,4
1654,9,8,2
1656,2,8,6
1657,5,0,3
1658,4,6,7
1659,8,2,4
1661,6,7,2
1663,6,7,2
1669,6,3,2
1674,4,3,6
1675,5,0,1
1676,8,2,9
1677,1,7,2
1679,7,2,1
1682,7,2,1
1686,0,8,7
1688,6,1,2
1689,9,8,4
1690,2,6,1
1692,9,8,4
1694,0,6,9
1695,9,8,7
1697,9,8,4
1698,5,0,3
1699,7,2,4
1700,5,0,6
1701,5,8,4
1702,9,8,2
1703,5,6,3
1705,0,7,4
1706,1,2,6
1707,9,8,4
1708,7,2,2
1710,4,6,2
1711,1,7,2
1714,0,5,3
1716,1,8,7
1717,7,8,4
1719,0,8,9
1720,4,8,2
1724,4,6,2
1726,0,5,9
1727,9,8,2
1728,0,6,6
1730,4,2,8
1734,9,8,0
1735,0,5,2
1737,6,7,2
1740,1,7,4
1741,4,2,6
1742,8,2,7
1743,1,8,7
1744,0,6,9
1745,5,0,4
1747,1,8,2
1748,0,5,6
1751,1,2,2
1752,5,0,3
1754,7,6,1
1755,7,8,4
1761,1,7,7
1762,4,1,1
1765,4,3,2
1770,7,2,4
1773,5,0,4
1774,5,9,3
1775,3,1,8
1777,4,2,2
1778,8,2,9
1786,1,8,4
1787,3,0,6
1792,9,8,2
1793,5,9,3
1795,6,8,9
1796,0,1,2
1797,1,6,2
1798,4,8,1
1799,4,2,6
1801,4,8,2
1802,2,8,7
1805,8,2,7
1806,1,8,7
1808,9,8,4
1809,8,2,9
1810,1,4,7
1811,1,8,2
1815,9,8,4
1818,5,9,9
1819,0,8,2
1820,8,5,7
1821,4,8,2
1822,7,2,4
1824,9,7,4
1827,4,2,2
1828,7,0,2
1829,1,8,8
1831,9,8,8
1834,9,8,4
1835,0,8,2
1836,4,6,2
1838,6,2,4
1839,7,8,1
1840,8,5,5
1842,4,8,6
1844,9,7,4
1845,7,0,1
1847,5,0,3
1848,3,9,2
1849,7,2,1
1851,0,6,2
1853,9,8,4
1855,5,0,7
1856,8,2,2
1860,8,7,7
1861,3,9,8
1863,5,7,7
1864,7,3,1
1865,7,5,6
1866,8,2,9
1867,6,3,3
1871,3,0,2
1872,5,0,3
1873,6,9,2
1874,8,2,9
1875,0,6,6
1876,2,8,3
1877,3,2,2
1878,7,8,1
1879,0,8,1
1880,1,8,0
1881,9,8,2
1882,1,8,7
1885,5,0,8
1887,3,0,2
1888,2,8,3
1889,9,8,4
1892,6,1,2
1893,9,7,4
1894,3,6,2
1895,8,2,7
1896,9,8,4
1899,7,2,1
1901,5,7,4
1902,0,8,4
1904,1,4,7
1907,1,7,2
1910,4,1,6
1912,0,1,1
1913,9,8,0
1914,9,8,4
1915,9,8,2
1916,9,5,2
1917,8,2,4
1919,4,0,2
1921,2,8,6
1922,5,0,3
1923,1,7,7
1927,9,8,0
1928,4,3,0
1930,1,7,7
1932,0,9,2
1941,7,2,1
1943,8,2,9
1944,4,2,5
1946,8,2,6
1947,3,8,1
1948,5,2,3
1949,0,5,6
1950,5,0,2
1951,7,3,1
1952,4,1,7
1953,4,3,7
1956,7,2,1
1961,7,0,2
1962,6,3,2
1964,3,9,2
1965,0,1,7
1966,7,2,1
1967,7,8,1
1970,1,7,7
1971,4,2,3
1973,0,5,6
1974,6,2,2
1975,6,8,2
1976,5,9,1
1977,5,9,1
1978,6,3,2
1979,3,6,2
1980,9,7,7
1981,3,6,1
1982,6,2,2
1984,7,5,4
1986,4,6,2
1987,9,8,4
1988,5,7,4
1989,6,1,7
1990,4,2,1
1991,1,7,6
1994,8,7,7
1995,2,5,1
1997,9,6,0
1999,5,9,2
2000,1,7,2
2004,7,9,1
2005,5,9,2
2006,7,8,6
2007,8,4,4
2008,9,8,4
2009,1,8,3
2014,8,5,9
2015,4,2,2
2019,9,7,4
2020,9,8,4
2021,8,2,7
2022,5,9,2
2023,5,9,3
2024,6,2,2
2025,4,3,6
2028,7,6,1
2030,4,6,2
2031,1,8,2
2033,2,6,3
2035,6,3,2
2037,5,9,3
2041,0,6,2
2042,1,8,7
2044,3,9,0
2045,1,7,7
2047,5,9,3
2051,5,9,7
2053,6,3,9
2054,3,0,1
2055,5,0,7
2056,5,0,1
2057,5,9,2
2060,5,0,2
2062,7,9,1
2063,1,8,7
2068,3,9,8
2071,9,7,7
2072,6,3,2
2074,2,0,7
2076,3,9,8
2077,0,5,2
2079,0,2,1
2080,1,8,4
2081,3,6,4
2084,7,2,1
2085,0,2,2
2087,0,5,5
2088,7,8,4
2089,7,9,1
2092,1,6,2
2093,6,3,2
2094,5,0,3
2095,0,2,4
2096,2,8,7
2097,2,6,7
2098,0,8,4
2099,1,7,2
2102,0,7,7
2103,1,7,4
2105,6,2,2
2106,5,9,6
2107,3,8,7
2108,4,2,3
2109,0,5,9
2111,9,8,2
2112,1,7,2
2114,2,0,7
2115,5,8,2
2116,9,7,4
2117,7,2,4
2119,6,3,2
2121,6,8,2
2122,0,1,2
2124,0,5,1
2126,9,8,4
2129,9,7,1
2131,7,2,4
2132,2,6,3
2133,3,9,2
2134,4,7,3
2135,8,2,9
2140,9,2,4
2141,7,3,3
2142,1,8,4
2143,9,8,4
2144,3,6,2
2147,7,0,2
2148,9,8,1
2149,6,3,2
2150,9,8,4
2152,7,2,1
2153,8,2,9
2154,5,9,9
2157,3,9,2
2158,9,8,1
2162,5,0,2
2163,7,2,0
2164,1,7,2
2168,5,3,2
2173,3,2,1
2174,9,8,0
2175,3,8,1
2176,1,8,7
2177,9,8,2
2178,3,9,2
2179,1,8,7
2180,4,6,2
2181,3,9,8
2182,4,1,7
2183,4,1,9
2184,9,7,2
2185,0,8,7
2188,9,8,7
2191,4,1,3
2192,0,6,9
2196,8,2,9
2200,0,5,2
2201,5,0,4
2202,9,8,4
2203,6,0,2
2204,9,8,2
2205,5,8,4
2206,1,7,4
2207,3,9,2
2208,4,6,7
2209,4,2,1
2210,2,9,7
2211,7,6,6
2214,4,6,6
2215,0,5,9
2218,4,2,9
2219,5,8,1
2220,1,7,2
2221,2,6,0
2223,8,5,9
2224,1,7,2
2225,7,2,1
2227,8,9,2
2228,7,2,5
2229,4,8,6
2230,3,0,2
2234,7,2,0
2239,7,2,1
2240,9,8,4
2241,0,2,6
2244,9,8,4
2247,5,2,1
2248,0,5,9
2250,7,8,2
2252,3,9,2
2254,8,7,9
2256,4,8,2
2257,0,7,9
2258,1,2,2
2259,5,0,4
2260,4,8,3
2261,3,6,2
2264,0,9,4
2266,8,6,0
2267,6,9,2
2268,3,6,2
2271,9,8,8
2272,7,0,4
2274,1,7,7
2275,6,1,2
2276,0,2,4
2277,5,9,2
2278,9,8,4
2279,9,8,2
2281,5,0,3
2282,9,3,8
2283,4,8,9
2284,8,2,9
2289,1,7,7
2290,9,7,4
2291,5,9,4
2292,5,9,3
2294,1,7,2
2296,9,7,4
2297,7,3,2
2298,0,2,7
2302,0,2,9
2303,2,6,1
2307,9,8,2
2308,1,2,4
2311,7,2,1
2312,2,6,4
2314,3,8,9
2315,2,9,3
2316,5,2,2
2317,5,9,3
2319,7,0,1
2322,0,6,2
2324,0,5,8
2326,7,2,1
2328,7,2,5
2329,4,6,2
2332,2,6,7
2333,6,3,2
2334,1,8,4
2335,5,9,1
2336,9,8,0
2337,7,8,1
2340,7,2,1
2341,0,1,2
2344,0,7,6
2345,1,2,7
2347,8,2,7
2348,4,1,7
2353,4,9,9
2355,9,8,8
2357,1,2,4
2360,7,9,5
2362,3,9,2
2364,6,3,2
2365,7,5,6
2366,9,7,0
2367,4,3,6
2368,0,2,2
2369,1,8,7
2370,0,2,9
2371,4,2,3
2375,0,6,9
2378,1,2,7
2380,8,2,9
2381,5,9,3
2382,9,8,4
2384,5,7,3
2387,9,8,2
2390,1,8,7
2391,2,5,4
2392,5,8,4
2393,1,7,7
2395,7,1,4
2397,5,8,3
2398,8,2,6
2400,0,2,9
2401,3,2,2
2402,9,8,4
2404,0,2,9
2406,4,1,1
2407,9,7,2
2408,2,6,7
2409,4,9,7
2410,3,6,2
2415,6,2,7
2417,7,2,1
2418,8,2,9
2419,4,6,3
2420,8,5,1
2421,8,2,2
2424,8,3,2
2426,2,6,0
2427,5,9,0
2428,6,7,2
2429,8,2,9
2430,7,5,1
2431,8,5,9
2432,9,8,7
2433,9,7,2
2434,0,8,3
2438,1,6,7
2439,1,7,2
2440,7,0,6
2443,2,3,7
2446,9,8,2
2449,4,2,6
2450,1,7,7
2451,8,2,7
2454,1,7,6
2456,8,5,9
2457,6,3,2
2459,5,0,1
2460,9,8,2
2461,0,5,2
2462,1,7,7
2463,0,2,3
2465,9,8,4
2467,9,8,2
2468,0,5,6
2469,9,8,4
2470,7,2,3
2471,8,2,9
2472,5,2,3
2475,6,1,2
2476,8,6,9
2477,1,8,2
2479,5,0,8
2480,8,2,7
2481,7,9,4
2484,1,7,7
2487,5,0,9
2488,6,3,2
2490,0,4,2
2491,9,8,0
2492,8,2,2
2496,9,8,4
2498,3,6,2
2501,4,2,1
2503,8,2,9
2504,1,8,7
2510,4,3,2
2514,9,7,2
2515,2,9,7
2517,9,8,2
2518,7,2,4
2520,1,7,7
2522,1,7,7
2523,4,0,3
2524,3,9,9
2527,8,2,9
2528,9,7,3
2530,6,2,2
2534,9,3,2
2536,5,9,3
2537,1,4,3
2541,1,7,2
2544,2,6,3
2545,4,2,2
2547,4,2,2
2548,0,8,3
2549,6,9,2
2550,4,3,2
2552,9,8,4
2555,7,8,4
2556,6,1,2
2557,2,6,4
2558,4,6,9
2560,7,2,2
2562,4,2,7
2563,2,6,7
2564,2,6,1
2565,3,0,2
2566,2,9,3
2569,0,2,9
2571,9,8,2
2573,5,9,3
2577,4,2,7
2578,8,2,9
2580,6,9,2
2582,5,0,1
2583,7,2,6
2584,6,3,2
2587,0,8,3
2588,4,1,3
2589,0,5,6
2591,8,7,9
2593,8,2,9
2594,0,8,8
2595,4,0,6
2596,9,8,8
2598,3,9,2
2600,8,2,9
2601,1,7,7
2602,6,1,2
