NN1:,0.3548
NN1p:,0.5658
NN2:,0.2664
NN2p:,0.4132
Para:,0.9765

Number of evaluation data: ,10000
Total number of correct results:,9765
Number of results when both subnetworks are right:,912
Number of results when only network1 is wrong:,3207
Number of results when only network2 is wrong:,4726
Number of results when both subnetworks are wrong but the combined network is right:,920

Detailed results when both subnetworks are wrong:,
4,6,2
8,6,2
0,6,2
9,6,2
8,6,2
8,6,2
8,6,2
8,6,2
4,6,2
9,6,2
8,6,2
3,6,2
8,6,2
4,6,2
9,6,2
8,6,2
5,6,2
8,6,2
0,6,2
7,6,2
9,6,2
8,6,2
9,6,2
9,6,2
5,6,2
0,6,2
8,6,2
9,6,2
8,6,2
9,6,2
8,6,2
5,6,2
7,6,2
0,6,2
5,3,2
8,6,2
7,6,2
6,5,2
3,6,2
3,6,2
8,6,2
0,6,2
0,6,2
0,6,2
9,6,2
0,6,2
8,6,2
1,6,2
4,5,2
7,6,2
8,6,2
7,6,2
0,5,2
1,6,2
0,6,2
7,6,2
8,6,2
9,6,2
0,6,2
0,6,2
0,6,2
7,6,2
9,6,2
8,6,2
3,6,2
1,6,2
3,6,2
9,6,2
8,3,2
0,6,2
9,6,2
8,5,2
8,3,2
9,6,2
8,3,2
0,6,2
0,6,2
6,5,2
6,3,2
4,6,2
8,6,2
8,6,2
9,6,2
9,6,2
9,6,2
7,6,2
8,6,2
4,6,2
4,6,2
7,6,2
8,6,2
9,6,2
6,3,2
4,6,2
4,5,2
9,6,2
8,6,2
0,6,2
5,6,2
8,6,2
7,6,2
9,6,2
8,3,2
0,6,2
3,6,2
0,6,2
8,3,2
4,5,2
9,6,2
0,6,2
8,6,2
8,6,2
4,5,2
4,5,2
9,6,2
7,6,2
9,6,2
8,6,2
0,6,2
6,5,2
5,3,2
3,6,2
0,6,2
9,5,2
9,6,2
0,6,2
9,6,2
8,6,2
8,6,2
1,6,2
7,6,2
8,6,2
1,3,2
8,6,2
8,6,2
9,6,2
1,3,2
0,6,2
3,6,2
3,6,2
7,6,2
8,6,2
7,6,2
8,6,2
0,6,2
8,6,2
5,6,2
8,6,2
8,6,2
9,6,2
4,6,2
8,6,2
8,6,2
8,6,2
0,6,2
5,6,2
0,6,2
4,6,2
8,6,2
8,6,2
6,3,2
8,6,2
8,6,2
8,6,2
8,6,2
8,6,2
9,6,2
9,6,2
8,6,2
8,6,2
8,6,2
8,6,2
9,6,2
0,5,2
9,6,2
0,5,2
8,6,2
0,5,2
0,6,2
0,6,2
9,6,2
9,6,2
0,5,2
0,6,2
0,6,2
0,6,2
9,6,2
8,6,2
0,6,2
4,6,2
8,6,2
0,6,2
0,5,2
3,6,2
9,6,2
8,6,2
8,6,2
4,6,2
9,6,2
9,6,2
8,6,2
4,6,2
4,6,2
8,5,2
3,6,2
1,6,2
4,6,2
4,6,2
4,6,2
8,6,2
9,6,2
1,6,2
4,6,2
4,6,2
7,6,2
8,6,2
4,6,2
8,6,2
8,6,2
4,6,2
4,6,2
4,6,2
3,6,2
8,6,2
0,6,2
0,6,2
8,6,2
9,6,2
8,6,2
8,6,2
8,5,2
0,6,2
8,6,2
8,6,2
9,6,2
9,6,2
1,6,2
8,6,2
9,6,2
0,6,2
8,6,2
9,6,2
8,6,2
9,6,2
8,6,2
8,6,2
8,6,2
8,6,2
0,6,2
8,6,2
9,6,2
8,6,2
9,6,2
8,6,2
1,5,2
8,6,2
0,6,2
8,6,2
0,6,2
3,6,2
9,6,2
4,6,2
0,6,2
5,6,2
8,6,2
8,6,2
9,6,2
5,6,2
7,6,2
8,3,2
6,5,2
9,6,2
7,6,2
8,6,2
7,6,2
8,6,2
4,6,2
8,6,2
8,6,2
1,3,2
9,6,2
4,6,2
8,6,2
3,6,2
0,5,2
0,6,2
9,6,2
4,6,2
4,5,2
8,6,2
3,6,2
4,6,2
0,5,2
8,6,2
9,6,2
7,6,2
5,6,2
7,6,2
9,6,2
8,6,2
4,6,2
8,3,2
7,6,2
8,3,2
8,6,2
6,5,2
8,3,2
4,6,2
0,5,2
9,6,2
1,6,2
8,6,2
4,5,2
6,5,2
8,6,2
9,6,2
6,5,7
8,6,2
8,6,2
8,6,2
3,6,2
7,6,2
7,6,2
9,6,2
6,5,2
9,6,2
3,5,2
8,6,2
8,6,2
8,6,2
6,5,2
4,5,2
5,3,2
8,6,2
6,3,2
8,6,2
9,6,2
8,6,2
8,6,2
8,6,2
4,5,2
0,6,2
4,6,2
9,6,2
1,6,2
8,6,2
6,5,2
5,6,2
0,6,2
0,6,2
8,6,2
7,6,2
8,6,2
9,6,2
4,6,2
7,6,2
5,6,2
8,6,2
8,6,2
6,5,2
8,6,2
0,6,2
4,6,2
9,6,2
0,6,7
1,6,2
8,6,2
8,6,2
5,6,2
8,6,2
9,6,2
7,6,2
0,6,2
8,6,2
4,6,2
8,6,2
8,6,2
8,6,2
9,6,2
9,6,2
8,6,2
8,6,2
8,6,2
8,6,2
9,6,2
3,6,2
6,5,2
3,5,2
8,6,2
8,6,2
9,6,2
4,6,2
8,6,2
9,6,2
9,6,2
9,6,2
3,6,2
3,6,2
5,6,2
5,3,2
7,6,2
5,6,2
5,6,2
3,6,2
8,6,2
3,6,2
8,6,2
3,6,2
0,6,2
5,6,2
1,3,2
8,6,2
9,6,2
9,6,2
8,6,2
4,6,2
9,6,2
9,6,2
0,5,2
4,5,2
8,3,2
1,5,2
6,5,7
8,6,2
4,6,2
8,6,2
7,6,2
4,6,2
9,6,2
9,6,2
8,6,2
9,5,2
8,6,2
9,6,2
5,6,2
0,5,2
9,6,2
0,6,2
0,6,2
8,6,2
6,5,2
0,5,2
4,6,2
8,6,2
4,6,2
4,6,2
8,6,2
0,6,2
9,6,7
8,6,2
9,6,2
8,6,2
9,6,2
0,6,2
0,6,2
3,6,2
8,6,2
9,6,2
8,6,2
9,6,2
9,6,2
3,6,2
0,6,2
0,6,2
1,6,2
9,6,2
8,6,2
6,5,2
4,6,2
4,6,2
4,5,2
9,6,2
0,5,2
6,5,2
9,6,2
0,6,2
1,6,2
5,6,2
0,6,2
1,6,2
0,6,2
9,6,2
4,6,2
9,5,2
8,6,2
8,6,2
8,6,2
0,6,2
0,6,2
8,6,2
7,6,2
8,6,2
8,6,2
7,6,2
0,6,2
8,6,2
8,6,2
8,6,2
7,6,2
8,6,2
8,6,2
5,6,2
8,6,2
8,6,2
8,6,2
8,6,2
4,6,2
0,6,2
5,6,2
9,6,2
8,6,2
5,6,2
8,6,2
8,6,2
4,6,2
4,6,2
9,6,2
5,6,2
8,6,2
5,6,2
8,6,2
9,6,2
9,5,2
8,6,2
5,6,2
8,6,2
8,6,2
7,6,2
8,6,2
3,6,2
8,6,2
8,6,2
1,6,2
1,3,2
9,6,2
8,6,2
8,6,2
9,6,2
3,6,2
6,5,2
9,6,2
3,6,2
5,6,2
9,6,2
7,6,2
8,6,2
0,6,2
9,6,2
0,6,2
5,6,2
0,6,2
8,6,2
9,6,2
3,6,2
0,6,2
8,6,2
3,6,2
8,6,2
7,6,2
8,6,2
8,6,2
7,6,2
9,6,2
0,5,2
0,5,2
8,6,2
0,5,2
7,6,2
0,6,2
0,6,2
8,6,2
9,6,2
8,6,2
8,6,2
9,6,2
8,6,2
6,5,2
8,6,2
8,6,2
8,6,2
7,6,2
5,6,2
9,6,2
5,6,2
3,6,2
0,5,2
5,6,2
5,6,2
4,6,2
8,6,2
0,5,2
8,6,2
0,6,2
0,6,2
8,6,2
4,6,7
8,6,2
4,5,2
5,6,2
9,6,2
0,6,2
0,6,2
1,6,2
8,6,2
9,6,2
0,6,2
8,6,2
3,6,2
9,6,2
3,6,2
1,5,2
7,6,2
4,6,2
5,6,2
8,6,2
5,6,2
9,6,2
7,6,2
6,5,2
7,5,2
0,6,2
9,6,2
0,6,2
0,6,2
9,6,2
7,6,2
9,6,2
8,6,2
4,6,2
9,6,2
6,5,2
9,6,2
8,6,2
8,3,2
9,5,2
9,5,2
5,6,2
9,6,2
9,6,2
8,6,2
4,6,2
8,6,2
8,6,2
6,5,2
0,6,2
6,5,2
8,6,2
0,6,2
8,6,2
0,6,2
8,6,2
0,5,2
5,6,2
3,6,2
9,6,2
8,6,2
8,6,2
8,6,2
8,6,2
8,6,2
8,6,2
8,6,2
4,5,2
5,6,2
5,6,2
3,6,2
9,6,2
3,6,2
9,6,2
0,6,2
9,6,2
9,6,2
9,6,2
9,6,2
9,6,2
3,6,2
5,6,2
1,3,2
9,6,2
8,6,2
8,6,2
4,6,2
3,6,2
9,6,2
8,6,2
8,6,2
9,6,2
0,5,2
6,5,7
0,6,2
8,6,2
0,5,2
8,6,2
8,5,2
1,3,2
8,5,2
4,6,2
8,5,2
8,5,2
9,6,2
4,6,2
4,6,2
1,6,2
8,6,2
8,5,2
9,6,2
1,6,2
8,5,2
5,6,2
8,5,2
5,6,2
4,6,2
0,5,2
0,5,2
0,6,2
0,5,2
8,6,2
0,6,2
1,6,2
7,6,2
5,6,2
8,6,2
9,6,2
0,6,2
9,6,2
0,6,2
0,6,2
8,6,2
4,6,2
8,6,2
0,5,2
8,6,2
4,6,2
8,6,2
0,6,2
7,6,2
8,6,2
8,6,2
4,6,2
9,6,2
1,6,2
0,6,2
0,6,2
7,6,2
9,6,2
9,6,2
7,6,2
9,6,2
8,6,2
8,6,2
1,6,2
0,6,2
1,3,2
4,5,2
1,3,2
9,6,2
9,6,2
9,6,2
9,6,2
