Accuracy on the validation data,0.7773

Number of Type I results,54
Number of Type II results,570
Number of Type III results,721
Number of Type IV results,6428

Ratio of Type IV results to correct results,0.8269651357262319

Details of Type IV results
Input index,rp,r1,r2
298,0,2,4
299,6,5,0
300,6,5,0
301,6,2,7
302,3,2,6
303,2,0,0
304,6,0,7
305,1,0,6
306,8,0,7
307,2,0,0
311,6,5,0
314,4,2,7
315,0,5,8
316,7,2,1
317,7,0,9
320,3,2,7
321,5,0,0
323,3,0,6
325,1,0,0
326,7,0,0
327,5,0,0
328,4,3,1
329,6,8,0
330,1,2,0
331,9,5,6
333,6,0,0
334,6,0,0
336,3,8,7
338,0,5,4
339,7,0,3
341,6,0,4
342,2,0,7
344,8,0,4
346,4,0,7
347,6,5,0
348,8,0,6
349,9,0,7
350,9,0,6
351,1,0,9
353,2,0,4
354,2,0,4
357,2,5,7
358,8,5,4
360,9,0,7
362,8,0,4
363,1,3,6
366,1,5,9
369,1,0,9
371,7,5,0
373,4,0,6
374,2,0,4
375,7,0,0
377,7,2,0
379,6,0,0
380,6,0,4
381,9,0,7
382,0,2,7
384,2,0,7
388,2,0,0
389,5,0,2
390,1,0,9
391,2,0,7
392,6,2,0
394,9,2,7
395,6,5,7
398,0,2,9
400,9,0,7
402,7,2,9
403,8,0,0
404,8,7,6
407,1,9,6
408,8,0,7
409,2,5,7
410,7,0,0
412,3,5,6
413,6,0,0
414,1,0,0
415,9,0,7
417,7,0,6
420,4,2,0
421,5,2,7
423,0,5,6
425,9,0,3
427,4,0,7
429,6,8,7
432,3,0,7
436,2,5,4
438,3,5,7
439,1,5,6
440,1,0,6
441,4,2,7
442,9,0,0
443,9,0,7
444,5,0,7
446,5,0,0
447,0,2,7
448,2,0,4
449,2,0,4
452,7,2,1
456,3,0,7
461,6,5,7
462,1,0,0
465,4,0,7
467,3,5,7
469,8,0,6
470,3,0,7
471,7,2,9
472,8,0,4
474,5,2,1
475,7,5,0
476,6,0,0
477,0,2,4
479,4,0,1
480,8,0,7
481,6,8,0
482,8,0,0
483,5,3,0
486,9,0,6
487,9,0,7
489,0,5,7
490,1,0,6
492,8,0,0
493,1,0,9
494,1,0,0
495,8,7,6
496,0,2,7
497,2,0,4
499,0,2,7
501,6,8,4
504,9,5,6
505,4,0,6
507,9,3,6
508,9,8,7
509,4,0,7
511,6,5,0
512,6,2,0
513,1,0,6
515,3,0,6
518,5,2,7
520,5,7,2
521,7,2,3
522,0,7,7
523,7,3,1
524,0,2,6
528,4,2,9
529,6,0,0
530,9,0,0
533,5,2,7
534,6,5,0
535,6,0,0
536,6,0,7
537,2,0,7
538,9,5,0
539,0,2,9
540,1,0,6
541,7,2,4
542,6,0,7
543,7,2,0
544,5,0,1
545,9,0,0
546,1,5,6
547,6,5,0
548,2,0,7
550,5,0,7
552,8,0,4
554,9,0,2
555,4,0,7
556,6,8,7
557,4,2,7
558,3,8,4
560,0,8,6
561,7,2,0
562,6,0,7
565,3,5,4
566,9,7,7
568,9,0,7
569,2,7,7
570,6,5,0
571,7,0,0
572,1,0,6
573,3,5,0
574,6,5,7
575,6,8,7
576,8,0,6
578,7,2,6
580,4,0,7
581,0,7,6
582,8,0,6
583,4,2,7
584,0,2,6
585,9,7,6
586,3,8,7
587,4,0,1
589,9,2,2
590,6,5,4
591,9,0,6
592,2,0,0
593,6,0,7
594,1,0,9
595,4,2,6
596,7,0,9
597,3,5,4
599,3,0,7
600,8,7,4
601,5,0,0
604,1,0,6
605,6,0,7
607,3,0,6
608,3,0,7
609,9,2,2
611,9,2,6
612,8,2,4
613,8,0,6
616,6,0,0
617,6,0,7
618,2,0,0
619,1,0,6
620,7,5,0
621,7,9,6
622,1,7,6
624,7,2,1
625,9,1,7
626,9,5,7
627,4,2,0
628,4,0,0
629,1,0,0
631,5,0,4
632,6,5,7
633,8,5,6
634,7,0,0
636,8,7,4
641,3,0,7
643,7,2,0
645,1,2,9
646,3,0,0
647,4,0,0
648,4,0,0
650,3,0,7
651,9,2,6
652,5,0,7
653,6,0,0
655,2,8,4
656,1,0,6
657,1,0,6
658,4,2,0
659,1,2,6
660,9,2,0
661,4,0,0
662,7,2,0
663,6,0,7
664,3,8,7
666,9,5,1
667,0,8,6
668,1,0,7
670,6,8,0
671,3,0,6
673,3,8,7
675,0,7,4
677,1,0,0
679,5,0,4
681,6,5,0
684,9,2,7
686,9,0,2
687,6,0,7
690,3,2,7
691,2,8,4
692,2,0,7
693,7,0,0
694,8,0,6
695,3,8,7
696,8,7,4
697,2,5,7
698,7,0,0
700,7,0,0
701,2,8,0
703,8,0,0
705,4,0,7
708,8,0,4
709,8,0,4
710,6,5,7
712,8,2,4
713,7,2,9
714,4,0,9
716,3,2,7
717,8,2,4
718,4,5,1
719,9,0,0
722,8,0,4
723,1,0,9
724,8,0,6
726,1,0,9
728,6,0,7
729,5,2,7
730,4,0,0
732,7,0,9
735,4,0,0
736,1,8,9
738,1,0,9
740,2,0,7
741,7,2,9
745,7,0,0
746,6,2,7
747,6,5,0
748,2,0,4
751,2,0,7
755,2,8,0
756,6,5,0
757,8,0,0
758,2,0,4
759,1,0,9
760,3,5,7
761,6,0,0
762,6,2,7
763,0,2,4
764,1,0,9
765,2,0,7
769,4,2,7
772,6,5,0
774,0,2,4
775,2,0,0
777,6,8,0
779,5,0,0
780,9,0,7
781,1,0,6
782,7,2,1
783,6,0,7
784,7,0,0
785,0,2,8
786,3,0,7
787,9,0,6
788,6,0,4
791,0,2,4
793,4,5,1
797,4,0,7
799,2,0,0
801,1,0,6
803,7,0,9
804,4,0,0
805,4,0,0
806,8,0,0
809,7,1,9
810,5,0,6
812,7,0,3
813,2,0,7
815,8,0,6
818,8,0,6
820,6,0,7
822,0,7,4
824,7,2,0
826,7,0,0
827,6,2,0
828,5,0,0
829,3,0,6
830,1,0,9
832,2,8,4
833,2,0,4
834,5,0,7
835,4,0,7
837,2,0,0
838,9,5,1
840,7,2,0
843,2,5,7
844,1,2,0
846,2,5,0
847,0,2,6
854,0,5,4
856,7,2,9
858,7,0,6
859,8,0,4
860,4,0,0
861,6,0,0
863,3,0,8
865,1,0,0
866,3,0,6
867,7,0,1
868,0,2,4
869,1,2,0
870,3,5,7
871,1,0,9
872,4,0,0
875,8,0,4
876,4,0,6
879,7,0,6
881,4,0,8
883,0,7,7
884,9,2,7
890,4,0,7
891,6,0,0
894,1,0,9
895,1,0,6
896,3,5,6
901,6,8,0
902,6,5,0
904,8,7,7
905,7,2,8
906,1,7,6
907,6,5,0
908,8,0,0
909,8,0,9
911,3,0,7
913,4,0,7
915,1,0,9
917,8,0,4
918,8,7,6
920,6,0,0
921,9,5,7
922,9,5,6
925,5,0,0
927,6,5,0
928,0,2,8
929,0,8,6
930,4,0,3
931,2,0,4
932,3,2,6
934,7,0,9
936,2,0,4
937,5,0,7
939,8,7,7
940,9,2,6
942,7,0,2
944,0,7,6
945,3,5,0
946,0,2,7
947,1,2,6
949,8,0,4
950,3,5,4
951,9,1,7
952,6,0,4
953,1,2,0
954,4,0,0
955,7,0,6
957,3,0,0
958,7,0,0
959,8,0,6
960,9,0,7
961,1,2,4
962,1,0,6
963,6,2,0
964,6,0,7
965,6,0,7
966,6,0,7
968,1,5,9
969,9,5,7
970,9,2,7
971,4,0,0
973,1,0,9
974,7,0,6
975,0,2,6
976,6,5,8
978,1,0,6
979,9,0,7
980,2,0,4
983,4,1,0
984,7,2,6
985,8,0,6
986,3,5,7
987,1,8,9
988,2,0,0
989,0,2,6
990,1,0,9
995,3,5,4
996,8,7,6
998,3,8,7
999,8,0,6
1001,0,2,7
1002,8,0,6
1003,4,0,0
1004,8,0,0
1005,1,0,6
1006,1,0,9
1009,6,2,7
1010,0,8,6
1011,8,0,4
1012,6,0,0
1013,1,0,9
1014,3,2,7
1015,4,2,0
1016,1,0,0
1017,6,2,0
1018,0,8,4
1020,1,8,6
1021,1,2,6
1023,0,2,7
1027,0,2,6
1028,6,2,8
1029,6,2,0
1030,3,0,7
1031,3,0,6
1033,3,8,7
1036,0,2,9
1037,7,2,9
1038,2,0,4
1041,5,0,0
1044,8,0,4
1045,5,0,4
1046,2,0,4
1047,1,0,6
1048,1,0,9
1051,2,8,1
1053,3,2,7
1054,1,0,9
1055,5,0,0
1056,3,0,7
1060,9,5,2
1061,1,5,9
1062,6,0,0
1063,4,0,7
1065,3,2,4
1066,9,0,7
1067,0,8,6
1068,9,7,2
1069,6,5,0
1070,3,5,7
1071,6,0,7
1073,7,2,1
1074,3,5,4
1075,8,0,6
1077,0,8,6
1078,0,2,6
1079,6,5,7
1081,6,5,0
1083,2,5,7
1085,4,0,6
1086,4,0,7
1087,6,0,0
1088,3,5,6
1089,6,5,7
1092,6,8,7
1094,6,5,1
1096,7,5,6
1097,5,0,7
1098,1,2,9
1099,2,0,0
1101,8,0,0
1102,8,0,6
1103,0,5,7
1104,9,0,0
1106,9,5,7
1107,7,0,6
1108,2,0,4
1109,0,8,9
1110,2,0,4
1111,8,0,6
1112,3,0,0
1114,9,0,0
1115,1,0,6
1116,5,0,0
1117,5,0,7
1120,5,0,7
1122,8,0,6
1125,6,0,0
1127,8,0,6
1131,1,5,9
1132,2,5,4
1133,4,0,6
1134,1,0,0
1135,6,5,7
1136,9,5,0
1139,8,2,0
1140,6,0,4
1141,1,5,9
1142,8,0,7
1143,6,0,0
1144,1,0,0
1145,4,0,7
1154,6,5,0
1156,1,8,9
1158,1,0,6
1159,8,7,6
1161,0,8,9
1162,7,0,0
1164,8,0,7
1166,3,5,0
1169,7,5,1
1172,2,5,7
1173,3,5,7
1174,1,0,9
1175,9,0,7
1176,1,0,9
1177,9,0,6
1179,3,0,7
1180,3,5,1
1182,1,8,6
1183,0,8,7
1184,6,0,7
1185,1,0,9
1186,4,2,0
1187,1,0,9
1189,0,2,9
1190,1,0,9
1191,1,0,9
1192,6,5,7
1194,4,2,6
1195,6,0,7
1196,2,0,1
1198,7,2,4
1200,8,0,9
1202,2,0,4
1204,6,2,0
1205,8,0,6
1206,1,2,9
1207,4,0,9
1209,7,2,1
1210,0,5,6
1211,6,8,0
1212,1,0,9
1213,8,2,4
1214,5,0,7
1215,7,2,0
1216,8,0,4
1217,4,0,7
1219,3,5,7
1221,9,0,3
1225,6,3,7
1226,6,5,0
1227,3,2,7
1229,1,2,6
1232,1,0,9
1233,4,2,0
1234,1,0,9
1235,5,0,4
1236,7,0,4
1237,0,8,7
1238,1,0,6
1242,8,0,7
1243,8,0,6
1245,6,0,7
1249,4,0,0
1250,7,2,1
1251,2,0,6
1252,5,2,0
1253,8,0,6
1254,2,7,8
1255,4,2,7
1256,9,1,7
1257,2,0,7
1259,8,0,6
1260,1,0,9
1262,8,2,6
1263,8,0,0
1267,4,0,0
1269,3,5,7
1270,1,5,9
1271,8,0,6
1273,6,0,0
1274,3,0,4
1275,3,2,7
1279,8,5,7
1280,3,0,0
1281,8,0,6
1282,9,2,7
1283,5,0,7
1284,8,7,4
1285,9,7,3
1286,8,0,9
1287,9,8,6
1288,1,5,6
1289,6,2,4
1291,9,8,7
1292,4,5,0
1293,4,0,7
1295,0,8,6
1296,7,2,0
1300,4,2,0
1301,1,0,9
1302,6,0,7
1303,4,0,7
1305,9,0,6
1306,1,0,6
1307,2,0,4
1309,6,2,0
1310,0,8,7
1312,6,0,0
1313,1,8,9
1314,9,0,7
1316,5,0,7
1317,9,0,7
1319,0,8,6
1320,7,2,0
1321,2,0,0
1322,0,2,6
1324,4,5,0
1326,6,5,0
1327,6,0,0
1332,1,0,6
1335,1,0,4
1336,4,0,0
1337,5,0,0
1338,6,0,0
1340,1,5,9
1341,4,2,0
1344,9,2,7
1345,4,0,0
1347,8,0,7
1348,2,0,4
1349,8,0,4
1350,4,0,0
1351,7,2,0
1352,2,0,6
1353,3,0,7
1354,1,8,9
1356,2,5,7
1357,9,7,6
1358,8,0,4
1359,9,2,7
1360,7,5,0
1361,9,2,7
1362,5,0,0
1363,1,0,9
1364,4,0,0
1365,0,2,4
1366,8,0,6
1367,2,0,0
1368,3,5,7
1371,1,5,9
1373,3,0,7
1375,4,2,7
1376,9,0,7
1378,1,0,9
1379,7,2,0
1381,6,5,4
1383,8,0,4
1385,5,2,7
1386,3,8,7
1387,9,0,7
1388,5,0,9
1390,6,5,0
1392,2,0,7
1395,3,5,6
1396,1,0,6
1397,0,8,6
1398,7,5,6
1401,4,0,6
1403,6,0,7
1404,1,2,9
1405,1,2,6
1406,9,7,6
1408,1,0,9
1410,1,5,9
1411,3,0,7
1412,1,0,9
1413,1,2,9
1414,1,0,9
1417,9,7,7
1418,6,8,4
1421,6,0,0
1422,8,0,6
1423,4,2,7
1425,4,0,7
1426,7,0,1
1427,9,0,7
1428,7,0,0
1429,6,5,7
1430,8,0,0
1432,9,7,7
1434,0,8,7
1435,1,5,9
1436,6,2,7
1437,1,8,9
1438,5,2,6
1440,0,3,4
1441,4,0,7
1442,3,5,7
1444,1,2,6
1446,0,8,8
1447,8,0,4
1448,4,0,7
1449,6,0,0
1450,2,0,4
1451,2,0,7
1452,6,2,7
1453,5,0,7
1454,3,2,6
1455,6,5,0
1457,1,0,0
1458,1,0,6
1459,8,0,7
1460,6,2,0
1461,0,2,6
1462,4,0,1
1464,1,0,6
1466,7,0,0
1467,1,0,6
1470,7,0,1
1471,8,0,0
1472,7,0,1
1473,7,2,6
1475,9,1,7
1476,7,0,0
1477,7,2,3
1478,7,0,3
1480,1,0,0
1481,2,8,0
1482,8,7,3
1483,6,5,0
1484,4,2,7
1486,7,2,0
1487,9,0,6
1489,6,0,0
1490,8,3,4
1493,1,2,6
1495,2,0,4
1496,2,0,4
1497,8,0,0
1499,8,7,4
1500,1,2,9
1502,2,0,7
1503,4,0,6
1504,1,5,6
1508,8,7,7
1509,1,2,9
1511,1,5,9
1515,2,0,7
1517,1,0,9
1518,3,0,7
1519,6,0,0
1521,7,2,0
1522,4,0,7
1523,4,0,0
1524,3,0,7
1528,2,0,4
1530,3,8,7
1532,8,0,6
1533,4,0,1
1534,4,5,7
1535,4,0,1
1537,4,0,0
1538,3,0,7
1539,2,5,0
1541,4,0,7
1543,5,0,0
1546,4,0,0
1547,2,0,7
1550,6,0,0
1551,4,0,7
1552,3,5,6
1553,4,0,7
1554,4,0,0
1555,0,1,7
1556,8,2,0
1557,8,0,0
1558,4,2,8
1562,6,2,0
1564,1,0,9
1565,6,0,0
1566,7,2,1
1567,2,0,1
1569,1,0,6
1570,4,0,7
1572,6,3,7
1573,0,2,6
1578,6,0,0
1579,0,2,7
1582,9,0,0
1583,1,5,9
1586,5,0,7
1587,2,5,7
1589,6,0,0
1590,4,2,0
1591,1,0,9
1592,4,5,9
1593,3,5,7
1594,3,5,7
1596,0,5,7
1597,3,0,7
1600,8,0,4
1601,9,5,7
1603,3,2,7
1604,1,0,9
1606,3,5,4
1608,4,0,7
1609,4,0,0
1611,3,0,7
1612,3,5,6
1613,8,0,4
1614,1,0,9
1616,7,2,0
1617,0,7,4
1618,7,3,0
1619,4,0,7
1621,1,0,6
1622,4,3,0
1623,2,0,0
1624,4,0,7
1626,9,0,1
1627,9,5,7
1629,9,1,6
1630,9,0,6
1632,8,7,4
1634,6,0,0
1635,7,0,0
1637,5,0,7
1638,4,0,7
1641,6,5,4
1642,5,0,0
1645,4,0,7
1647,7,2,1
1648,8,0,6
1650,5,0,0
1652,0,5,6
1653,9,0,7
1654,9,5,7
1656,2,8,1
1657,5,0,7
1658,4,0,0
1660,3,8,7
1661,6,0,7
1663,6,0,4
1665,6,8,7
1666,6,0,9
1667,6,0,7
1668,9,0,7
1669,6,0,0
1671,8,0,4
1672,6,0,7
1677,1,0,0
1679,7,2,6
1680,6,0,0
1682,7,2,0
1683,8,0,6
1686,0,2,7
1688,6,5,7
1689,9,5,7
1690,2,0,0
1694,0,8,7
1697,9,0,7
1698,5,2,4
1699,7,5,9
1700,5,0,0
1701,5,2,9
1703,5,0,7
1705,0,2,4
1706,1,0,6
1707,9,5,7
1708,7,3,2
1709,2,5,4
1711,1,0,0
1714,0,5,6
1716,1,3,6
1717,7,0,0
1719,0,7,6
1720,4,0,7
1727,9,1,7
1728,0,2,7
1729,8,7,6
1730,4,8,7
1733,3,0,7
1734,9,0,7
1735,0,2,9
1736,5,0,7
1737,6,5,4
1738,5,0,7
1740,1,5,6
1742,8,0,6
1743,1,0,9
1744,0,2,6
1745,5,0,0
1747,1,0,6
1748,0,8,4
1749,2,5,0
1750,8,7,3
1751,1,0,0
1752,5,0,6
1753,6,5,1
1754,7,2,0
1757,6,2,0
1758,2,0,0
1761,1,5,9
1762,4,2,7
1767,2,5,7
1768,2,5,4
1769,1,2,9
1771,2,0,7
1775,3,0,7
1776,0,5,6
1778,8,0,6
1781,6,0,0
1784,1,0,9
1786,1,2,6
1787,3,5,0
1790,7,0,3
1791,4,2,6
1792,9,7,2
1793,5,0,4
1795,6,0,0
1797,1,0,9
1799,4,0,7
1800,4,2,7
1801,4,0,7
1802,2,0,4
1806,1,3,9
1808,9,2,6
1810,1,0,9
1811,1,0,0
1814,9,0,7
1816,7,8,1
1817,6,0,7
1818,5,2,7
1820,8,0,0
1821,4,2,7
1824,9,2,6
1826,8,0,4
1827,4,0,0
1829,1,0,6
1832,6,5,0
1836,4,0,0
1839,7,2,0
1840,8,0,7
1842,4,0,0
1845,7,0,0
1846,2,0,4
1847,5,0,4
1848,3,5,7
1849,7,2,1
1853,9,0,7
1855,5,0,0
1856,8,7,7
1859,2,0,7
1860,8,2,6
1861,3,0,7
1864,7,0,0
1865,7,0,0
1867,6,0,7
1870,2,0,7
1872,5,0,7
1873,6,5,7
1874,8,7,0
1875,0,7,7
1876,2,5,7
1877,3,8,7
1878,7,0,9
1879,0,2,9
1880,1,8,6
1881,9,0,6
1882,1,0,9
1883,3,0,7
1886,8,3,4
1887,3,0,6
1888,2,0,3
1889,9,0,6
1891,8,0,6
1892,6,0,7
1893,9,0,6
1894,3,8,7
1896,9,2,6
1899,7,0,1
1900,8,0,6
1902,0,5,4
1904,1,0,6
1907,1,0,6
1909,3,0,7
1910,4,0,7
1912,0,8,4
1913,9,5,7
1914,9,0,7
1915,9,2,7
1916,9,0,4
1919,4,2,0
1920,2,0,0
1921,2,5,0
1923,1,0,6
1925,1,5,6
1926,0,2,6
1927,9,0,6
1928,4,0,6
1929,2,0,7
1930,1,0,6
1931,6,5,7
1941,7,0,0
1944,4,5,0
1945,4,0,7
1946,8,0,6
1947,3,0,6
1948,5,0,4
1949,0,1,7
1950,5,0,7
1951,7,0,0
1952,4,0,0
1953,4,0,0
1955,2,5,7
1958,6,8,0
1959,0,8,7
1960,2,0,7
1961,7,2,0
1962,6,0,0
1964,3,0,6
1965,0,3,9
1970,1,0,9
1971,4,0,7
1972,6,0,7
1973,0,2,4
1974,6,0,0
1975,6,0,7
1976,5,0,0
1977,5,0,1
1978,6,5,7
1979,3,8,0
1980,9,0,0
1981,3,0,6
1982,6,0,4
1984,7,0,0
1985,6,5,4
1986,4,2,1
1988,5,0,7
1989,6,0,7
1990,4,0,1
1991,1,0,6
1992,6,5,7
1994,8,5,6
1995,2,0,4
1997,9,3,6
1998,8,0,0
1999,5,0,0
2000,1,0,7
2004,7,5,1
2006,7,3,6
2007,8,0,6
2008,9,2,7
2009,1,5,9
2012,5,0,4
2013,6,2,0
2014,8,0,9
2015,4,0,0
2016,6,5,0
2018,3,5,0
2019,9,5,0
2020,9,0,2
2021,8,0,6
2024,6,3,0
2025,4,0,6
2027,9,0,7
2028,7,0,1
2030,4,0,7
2031,1,0,9
2038,2,5,0
2040,0,2,6
2041,0,8,7
2042,1,0,9
2043,8,0,3
2045,1,2,9
2049,3,0,7
2050,8,0,7
2051,5,0,0
2052,8,0,6
2053,6,0,0
2056,5,0,0
2057,5,0,7
2062,7,2,1
2063,1,0,6
2069,4,2,3
2071,9,8,7
2072,6,5,7
2073,2,8,4
2076,3,5,7
2077,0,8,7
2080,1,0,4
2082,2,0,4
2086,1,5,9
2088,7,0,0
2089,7,5,0
2090,2,0,4
2092,1,0,6
2093,6,0,0
2097,2,0,1
2099,1,0,9
2100,2,0,4
2101,6,0,0
2102,0,8,7
2103,1,2,9
2104,6,0,0
2105,6,5,9
2107,3,2,7
2108,4,5,7
2109,0,8,9
2110,0,5,4
2112,1,0,9
2113,0,2,9
2116,9,7,7
2118,8,7,6
2119,6,5,0
2121,6,8,0
2122,0,2,6
2124,0,8,7
2125,1,2,9
2126,9,5,6
2129,9,2,0
2131,7,2,6
2134,4,0,6
2135,8,0,4
2137,2,0,7
2138,6,2,7
2139,8,0,7
2140,9,3,6
2141,7,0,1
2142,1,2,9
2148,9,0,7
2149,6,0,4
2151,5,0,0
2152,7,2,1
2154,5,3,0
2155,9,0,7
2156,8,0,4
2157,3,0,0
2161,5,0,7
2164,1,2,9
2168,5,0,7
2170,2,0,4
2173,3,5,7
2174,9,7,7
2175,3,5,0
2177,9,0,7
2178,3,2,4
2179,1,9,9
2180,4,0,0
2182,4,0,0
2183,4,0,7
2185,0,2,9
2188,9,7,7
2189,2,0,4
2194,8,0,4
2195,4,0,0
2196,8,7,6
2197,6,0,0
2198,8,7,4
2201,5,0,7
2203,6,5,7
2204,9,2,7
2205,5,2,0
2206,1,2,9
2208,4,0,6
2209,4,0,0
2211,7,2,2
2212,2,8,4
2214,4,0,7
2216,2,0,4
2217,8,7,0
2218,4,0,7
2220,1,0,9
2222,6,2,0
2224,1,0,6
2225,7,3,0
2227,8,0,4
2228,7,2,0
2229,4,2,0
2230,3,2,6
2234,7,9,9
2235,2,0,4
2236,5,0,0
2237,6,8,7
2238,1,2,6
2239,7,0,0
2240,9,5,7
2241,0,5,7
2243,3,2,4
2244,9,8,6
2245,8,0,6
2249,0,2,6
2252,3,0,7
2253,3,5,7
2254,8,0,4
2255,1,0,0
2257,0,5,6
2258,1,0,9
2259,5,0,7
2260,4,0,0
2261,3,5,7
2263,6,8,0
2265,8,0,0
2266,8,1,6
2267,6,5,7
2268,3,5,7
2269,3,0,6
2270,2,0,7
2271,9,2,7
2272,7,0,1
2274,1,0,6
2275,6,0,0
2276,0,2,6
2277,5,0,7
2279,9,7,6
2282,9,2,0
2284,8,7,0
2287,2,0,0
2289,1,7,6
2290,9,0,6
2291,5,0,1
2294,1,0,4
2295,8,0,6
2299,6,5,0
2301,2,5,7
2302,0,2,4
2303,2,0,4
2304,6,2,0
2305,9,2,7
2306,3,2,4
2308,1,0,6
2309,6,0,0
2313,6,5,7
2314,3,2,6
2315,2,0,4
2317,5,0,0
2318,2,5,7
2319,7,0,0
2323,8,1,7
2326,7,0,1
2328,7,0,1
2329,4,0,1
2330,0,8,6
2332,2,0,4
2333,6,2,0
2334,1,0,6
2337,7,0,3
2338,6,5,0
2339,2,0,7
2340,7,2,9
2342,5,0,0
2344,0,5,6
2345,1,0,6
2346,1,0,9
2347,8,0,4
2348,4,0,6
2349,5,3,7
2352,2,5,7
2353,4,2,0
2356,8,0,4
2357,1,2,0
2361,2,8,4
2362,3,0,4
2364,6,0,0
2365,7,3,6
2366,9,8,6
2367,4,2,0
2369,1,5,9
2374,8,0,7
2375,0,8,6
2377,6,2,0
2378,1,2,0
2380,8,0,6
2382,9,0,0
2384,5,0,7
2385,4,0,3
2386,4,0,0
2387,9,7,7
2388,0,7,6
2389,6,5,7
2393,1,0,6
2394,6,0,7
2395,7,0,0
2399,8,0,4
2400,0,2,7
2401,3,0,0
2402,9,3,6
2404,0,2,9
2406,4,0,0
2411,0,8,6
2412,6,0,0
2415,6,5,0
2417,7,0,0
2418,8,0,4
2419,4,8,7
2420,8,0,7
2421,8,0,9
2424,8,2,6
2425,0,7,1
2426,2,0,7
2428,6,5,0
2429,8,0,4
2430,7,0,1
2431,8,0,7
2433,9,0,7
2434,0,8,6
2438,1,0,0
2439,1,0,9
2440,7,5,0
2443,2,5,4
2445,6,2,0
2447,6,2,0
2450,1,0,9
2451,8,0,4
2454,1,0,9
2456,8,0,6
2457,6,8,0
2458,8,7,6
2459,5,0,7
2460,9,2,0
2462,1,0,9
2464,2,0,7
2465,9,0,7
2468,0,8,6
2469,9,2,7
2471,8,1,6
2474,6,8,7
2475,6,0,0
2476,8,0,0
2477,1,0,9
2478,6,5,0
2479,5,2,7
2480,8,0,6
2481,7,2,0
2482,9,5,6
2484,1,2,6
2485,6,2,7
2487,5,0,0
2488,6,5,0
2489,3,0,8
2490,0,2,9
2491,9,0,6
2492,8,0,6
2496,9,0,7
2501,4,0,7
2504,1,0,6
2506,3,5,7
