Accuracy on the validation data,0.7618

Number of Type I results,124
Number of Type II results,724
Number of Type III results,684
Number of Type IV results,6086

Ratio of Type IV results to correct results,0.7988973483854029

Details of Type IV results
Input index,rp,r1,r2
824,7,2,4
825,3,0,5
826,7,2,4
827,6,2,8
830,1,6,2
832,2,4,1
833,2,1,1
836,1,8,6
837,2,1,5
838,9,5,3
839,2,4,8
840,7,8,4
841,0,5,7
842,7,1,6
843,2,0,3
844,1,3,8
846,2,1,5
847,0,6,1
849,4,3,5
852,8,3,0
856,7,1,1
858,7,8,4
859,8,1,0
860,4,8,5
861,6,9,5
862,3,2,5
863,3,8,1
866,3,2,6
867,7,2,3
868,0,9,1
869,1,2,3
871,1,9,7
872,4,8,9
874,3,2,2
876,4,6,5
879,7,8,6
880,8,0,0
881,4,3,5
883,0,5,1
884,9,1,3
885,0,8,4
889,4,0,9
891,6,7,8
892,7,8,9
894,1,2,2
896,3,0,9
897,7,9,4
899,5,8,4
901,6,2,5
902,6,4,5
903,5,2,1
906,1,9,9
907,6,2,4
909,8,3,2
915,1,2,7
918,8,3,1
920,6,1,8
921,9,2,3
922,9,2,5
923,9,5,3
926,8,1,0
932,3,2,5
934,7,8,3
936,2,1,5
937,5,2,6
939,8,1,0
940,9,2,3
942,7,8,4
945,3,7,1
946,0,8,5
947,1,2,7
949,8,0,5
950,3,5,8
951,9,2,3
952,6,0,5
955,7,8,3
958,7,2,3
960,9,0,3
961,1,0,3
962,1,0,3
963,6,0,5
964,6,1,3
966,6,3,8
967,9,3,3
970,9,2,7
973,1,3,6
974,7,0,1
976,6,9,2
977,8,1,0
979,9,2,3
980,2,1,5
981,9,2,7
983,4,8,5
984,7,8,4
985,8,3,1
986,3,2,1
989,0,1,1
990,1,6,6
992,8,1,0
997,1,2,2
1000,5,8,9
1001,0,3,3
1003,4,7,5
1004,8,1,1
1005,1,6,9
1006,1,3,0
1007,8,1,0
1008,9,0,3
1009,6,9,8
1011,8,1,1
1012,6,1,2
1013,1,9,3
1014,3,5,9
1015,4,8,8
1017,6,1,5
1020,1,3,7
1021,1,4,6
1022,0,1,1
1023,0,8,1
1024,3,5,8
1025,5,8,3
1027,0,1,3
1028,6,1,3
1029,6,1,3
1030,3,8,0
1031,3,5,4
1036,0,1,5
1037,7,9,3
1038,2,5,3
1039,2,6,5
1041,5,8,8
1045,5,7,4
1046,2,0,5
1047,1,6,0
1048,1,4,7
1051,2,9,3
1054,1,2,7
1055,5,1,8
1056,3,2,8
1057,7,2,6
1058,6,0,2
1059,8,1,1
1060,9,5,3
1062,6,1,8
1063,4,1,5
1065,3,0,8
1067,0,4,5
1069,6,5,8
1070,3,2,1
1071,6,5,5
1073,7,8,4
1074,3,2,0
1075,8,3,0
1077,0,5,1
1079,6,2,8
1080,6,0,2
1081,6,7,5
1083,2,1,8
1084,5,8,1
1086,4,8,5
1089,6,9,3
1091,8,3,0
1092,6,2,3
1093,0,1,7
1095,2,8,3
1096,7,8,1
1097,5,2,7
1099,2,1,5
1101,8,1,1
1102,8,1,1
1104,9,2,3
1106,9,2,3
1107,7,9,9
1110,2,1,8
1111,8,0,1
1112,3,1,9
1113,8,1,1
1115,1,2,7
1116,5,0,0
1117,5,2,8
1119,7,8,3
1122,8,0,5
1125,6,2,2
1127,8,1,1
1133,4,1,0
1135,6,1,3
1136,9,2,3
1139,8,1,0
1140,6,1,4
1142,8,1,1
1143,6,0,8
1144,1,3,3
1146,2,1,5
1153,8,1,1
1154,6,0,5
1158,1,9,3
1159,8,7,1
1160,8,5,1
1161,0,1,5
1162,7,9,4
1166,3,8,4
1170,7,8,4
1171,9,2,3
1172,2,1,8
1173,3,5,9
1174,1,9,2
1175,9,2,4
1176,1,6,7
1179,3,8,4
1180,3,2,0
1181,3,9,6
1182,1,9,7
1184,6,5,3
1185,1,3,0
1186,4,8,5
1187,1,9,2
1189,0,1,1
1191,1,2,7
1192,6,5,8
1195,6,0,3
1196,2,3,5
1198,7,6,2
1202,2,1,5
1204,6,1,5
1206,1,3,6
1209,7,8,3
1211,6,4,8
1212,1,9,7
1213,8,0,1
1214,5,4,7
1215,7,8,2
1216,8,3,5
1218,8,1,1
1219,3,5,2
1221,9,1,3
1223,8,1,0
1225,6,2,5
1226,6,7,3
1229,1,3,7
1231,9,2,2
1232,1,6,6
1233,4,1,1
1234,1,3,3
1235,5,8,1
1242,8,2,2
1245,6,3,8
1246,7,9,4
1247,3,1,0
1249,4,7,5
1250,7,2,6
1251,2,1,7
1253,8,1,7
1256,9,7,6
1257,2,1,8
1259,8,1,1
1260,1,9,5
1262,8,0,0
1264,8,0,3
1269,3,1,0
1270,1,4,2
1271,8,1,1
1272,4,8,9
1273,6,4,5
1274,3,1,4
1278,2,4,1
1279,8,0,1
1281,8,1,2
1282,9,6,1
1283,5,8,3
1284,8,1,1
1285,9,2,3
1286,8,1,1
1287,9,5,1
1288,1,6,2
1289,6,7,8
1290,5,2,2
1291,9,1,1
1294,8,1,1
1295,0,5,1
1296,7,5,4
1298,9,3,7
1299,7,9,1
1300,4,1,5
1301,1,9,6
1302,6,3,8
1303,4,2,5
1304,4,2,0
1305,9,1,3
1309,6,1,8
1310,0,5,1
1311,8,1,1
1312,6,0,5
1313,1,6,7
1314,9,2,3
1317,9,2,3
1319,0,1,1
1320,7,8,1
1321,2,8,8
1324,4,5,5
1326,6,1,5
1327,6,2,3
1328,5,8,4
1329,5,2,2
1331,8,0,0
1332,1,9,8
1335,1,5,7
1336,4,2,8
1337,5,8,4
1338,6,1,5
1339,5,7,4
1340,1,6,8
1341,4,8,5
1342,7,8,5
1344,9,2,7
1345,4,8,5
1347,8,1,1
1349,8,1,1
1351,7,9,5
1355,5,8,3
1357,9,7,1
1358,8,1,5
1360,7,2,4
1361,9,2,3
1362,5,8,4
1363,1,9,8
1364,4,8,5
1367,2,4,5
1369,8,0,3
1370,9,2,3
1373,3,8,5
1375,4,8,5
1376,9,5,3
1377,3,8,5
1378,1,3,2
1381,6,0,5
1383,8,0,5
1384,9,1,5
1386,3,2,0
1387,9,0,2
1389,5,8,0
1390,6,1,8
1393,4,3,1
1395,3,1,5
1398,7,1,1
1401,4,8,8
1402,7,8,6
1403,6,2,8
1405,1,6,8
1406,9,2,3
1407,8,1,0
1408,1,3,3
1410,1,2,7
1414,1,0,2
1415,7,8,3
1417,9,7,1
1418,6,5,8
1419,8,1,1
1420,4,9,5
1421,6,2,8
1422,8,0,1
1423,4,3,5
1424,9,2,1
1425,4,8,5
1426,7,8,4
1427,9,2,6
1428,7,8,3
1429,6,1,2
1430,8,1,1
1432,9,5,3
1435,1,5,8
1436,6,5,3
1442,3,2,9
1443,4,9,5
1446,0,5,8
1448,4,7,5
1449,6,0,3
1450,2,8,1
1452,6,0,3
1455,6,9,4
1457,1,3,6
1458,1,0,3
1459,8,7,4
1460,6,1,8
1461,0,8,3
1462,4,7,5
1464,1,9,7
1465,9,2,8
1466,7,2,1
1467,1,6,5
1468,3,0,1
1470,7,8,2
1472,7,9,3
1473,7,6,3
1475,9,2,3
1476,7,8,3
1477,7,8,3
1481,2,6,8
1482,8,9,1
1483,6,2,3
1484,4,8,5
1485,0,1,1
1486,7,8,3
1487,9,2,1
1488,8,0,1
1489,6,5,5
1490,8,1,0
1493,1,5,8
1494,7,2,3
1496,2,8,5
1497,8,0,0
1499,8,0,1
1500,1,5,9
1502,2,1,5
1503,4,8,1
1504,1,9,6
1505,2,0,5
1508,8,3,3
1509,1,9,7
1510,8,1,0
1512,8,0,1
1513,6,2,2
1514,0,9,8
1515,2,8,7
1516,4,1,5
1517,1,2,5
1518,3,1,9
1519,6,9,8
1520,7,9,4
1524,3,1,5
1525,3,8,4
1528,2,1,8
1529,4,8,5
1531,7,2,3
1532,8,0,0
1533,4,8,3
1534,4,1,3
1539,2,1,5
1540,8,1,0
1542,5,2,6
1543,5,2,4
1544,4,1,6
1545,1,2,7
1546,4,7,5
1550,6,0,3
1551,4,8,5
1553,4,8,5
1554,4,2,3
1556,8,2,3
1558,4,1,8
1559,5,2,6
1561,5,7,2
1562,6,9,8
1563,9,2,3
1564,1,2,5
1565,6,0,5
1567,2,1,3
1575,2,1,1
1578,6,7,5
1582,9,0,1
1584,7,8,1
1585,7,8,3
1586,5,8,8
1588,5,2,4
1589,6,1,3
1590,4,3,1
1591,1,5,8
1592,4,8,1
1593,3,1,5
1594,3,9,9
1597,3,0,4
1600,8,1,3
1601,9,2,3
1602,7,1,8
1604,1,5,7
1606,3,1,4
1608,4,2,8
1609,4,2,3
1611,3,2,8
1612,3,1,5
1614,1,9,7
1615,7,4,3
1616,7,8,4
1619,4,2,5
1621,1,0,3
1622,4,8,5
1623,2,8,5
1625,3,7,5
1626,9,1,8
1627,9,2,1
1630,9,2,3
1632,8,1,0
1634,6,2,5
1635,7,8,6
1639,9,2,3
1641,6,2,8
1642,5,8,3
1644,2,7,3
1645,4,8,5
1646,0,5,1
1647,7,9,1
1648,8,5,1
1650,5,8,8
1652,0,5,5
1653,9,4,1
1654,9,2,3
1655,8,1,7
1656,2,1,8
1657,5,2,2
1659,8,3,0
1660,3,2,9
1661,6,9,5
1665,6,1,5
1667,6,7,5
1669,6,2,8
1670,6,5,8
1671,8,1,7
1672,6,2,3
1673,2,8,3
1675,5,2,1
1676,8,0,1
1677,1,6,5
1678,2,8,1
1679,7,4,3
1680,6,0,0
1682,7,8,3
1683,8,7,1
1688,6,2,3
1689,9,2,4
1690,2,1,3
1691,8,1,0
1692,9,0,3
1695,9,3,3
1697,9,3,3
1698,5,8,8
1699,7,8,2
1702,9,5,3
1703,5,8,2
1706,1,6,7
1707,9,2,3
1709,2,1,8
1716,1,6,8
1717,7,2,6
1719,0,8,1
1720,4,8,8
1722,6,1,5
1726,0,3,1
1728,0,5,5
1730,4,3,0
1733,3,2,5
1736,5,0,8
1737,6,7,4
1738,5,8,1
1740,1,2,2
1741,4,8,5
1742,8,0,1
1743,1,6,2
1745,5,8,7
1748,0,8,1
1750,8,1,1
1751,1,9,6
1752,5,4,0
1753,6,0,8
1754,7,2,3
1755,7,1,8
1757,6,1,3
1760,0,8,1
1761,1,5,7
1763,2,0,1
1764,5,8,3
1767,2,0,8
1768,2,4,0
1770,7,8,4
1771,2,1,5
1773,5,2,6
1774,5,2,4
1775,3,9,5
1776,0,3,1
1778,8,6,0
1780,7,8,3
1781,6,2,3
1783,8,1,1
1784,1,9,7
1785,0,4,2
1787,3,8,1
1792,9,5,3
1793,5,8,6
1795,6,2,8
1797,1,9,7
1799,4,8,3
1800,4,2,0
1801,4,2,5
1802,2,8,5
1803,2,4,5
1805,8,3,1
1806,1,2,9
1808,9,2,7
1809,8,1,0
1810,1,6,0
1811,1,4,9
1812,5,9,7
1814,9,5,8
1815,9,2,6
1816,7,8,5
1817,6,0,3
1820,8,1,1
1821,4,2,3
1824,9,2,1
1825,2,8,8
1826,8,7,1
1827,4,8,5
1828,7,2,3
1831,9,3,1
1832,6,0,0
1833,8,0,1
1838,6,2,1
1839,7,8,3
1840,8,1,4
1841,9,2,0
1842,4,8,5
1843,8,3,0
1844,9,2,1
1845,7,6,4
1846,2,1,0
1847,5,8,4
1848,3,2,1
1849,7,8,3
1851,0,1,1
1852,2,1,1
1854,5,2,4
1855,5,2,7
1856,8,1,1
1857,5,8,4
1860,8,7,2
1861,3,2,0
1864,7,8,9
1865,7,8,0
1866,8,1,1
1869,8,0,1
1870,2,8,8
1871,3,1,1
1872,5,2,1
1873,6,2,3
1874,8,1,1
1875,0,8,7
1876,2,0,7
1877,3,1,1
1878,7,9,6
1881,9,8,3
1882,1,3,0
1883,3,2,5
1884,7,8,2
1887,3,2,5
1888,2,4,4
1889,9,7,3
1891,8,1,1
1892,6,7,0
1893,9,7,3
1896,9,0,3
1897,8,1,1
1899,7,2,3
1900,8,1,1
1901,5,7,4
1904,1,9,7
1906,9,2,5
1908,5,8,4
1910,4,2,5
1913,9,2,1
1915,9,2,3
1916,9,2,5
1917,8,1,0
1918,2,8,8
1919,4,1,5
1920,2,1,3
1921,2,1,7
1922,5,8,8
1925,1,9,8
1927,9,2,2
1928,4,2,5
1929,2,1,8
1930,1,9,0
1931,6,5,5
1932,0,5,1
1934,7,0,8
1940,5,8,4
1942,2,1,7
1943,8,1,3
1946,8,1,0
1948,5,8,9
1950,5,7,4
1951,7,8,5
1952,4,1,5
1953,4,1,5
1956,7,9,3
1960,2,0,8
1961,7,8,1
1962,6,3,2
1963,2,1,1
1964,3,8,6
1968,8,1,4
1970,1,2,6
1971,4,1,8
1972,6,3,5
1973,0,6,1
1974,6,0,3
1975,6,2,3
1976,5,2,2
1978,6,2,3
1979,3,0,0
1981,3,5,0
1982,6,0,5
1984,7,8,6
1985,6,4,2
1987,9,2,1
1988,5,2,4
1989,6,2,5
1991,1,9,7
1992,6,7,0
1993,3,0,7
1994,8,1,1
1996,3,2,6
2000,1,9,5
2001,5,7,0
2004,7,6,6
2006,7,8,2
2007,8,3,0
2008,9,0,3
2012,5,7,1
2013,6,7,8
2014,8,1,1
2016,6,2,8
2018,3,2,5
2019,9,7,8
2020,9,5,7
2024,6,2,8
2025,4,8,8
2026,5,2,7
2027,9,2,3
2028,7,8,3
2030,4,3,5
2031,1,3,2
2033,2,0,5
2035,6,1,8
2037,5,2,8
2042,1,6,7
2044,3,4,6
2047,5,8,8
2048,8,3,7
2050,8,3,1
2052,8,3,1
2053,6,0,8
2055,5,2,8
2056,5,8,8
2057,5,8,0
2060,5,2,8
2062,7,8,3
2063,1,6,9
2068,3,5,5
2069,4,8,7
2070,2,1,5
2071,9,2,3
2072,6,1,8
2074,2,1,8
2076,3,2,4
2082,2,1,0
2084,7,8,3
2086,1,3,6
2087,0,9,1
2088,7,8,2
2089,7,1,6
2093,6,1,3
2094,5,2,7
2097,2,4,5
2098,0,1,5
2099,1,9,7
2100,2,0,5
2101,6,0,5
2103,1,0,3
2104,6,2,5
2105,6,1,5
2106,5,2,6
2109,0,3,1
2110,0,5,1
2115,5,2,8
2116,9,2,8
2117,7,8,3
2118,8,4,1
2119,6,5,2
2120,4,1,5
2121,6,0,0
2123,2,6,3
2125,1,5,4
2128,4,3,8
2129,9,0,5
2131,7,2,2
2134,4,5,0
2137,2,1,5
2138,6,7,8
2139,8,1,0
2146,2,8,5
2147,7,8,3
2149,6,7,5
2150,9,5,3
2151,5,8,6
2152,7,8,4
2153,8,0,0
2154,5,2,9
2158,9,1,1
2162,5,8,1
2163,7,1,3
2164,1,9,6
2167,7,2,5
2168,5,8,8
2170,2,1,8
2173,3,2,0
2174,9,5,1
2175,3,2,7
2180,4,6,0
2183,4,8,5
2184,9,2,3
2185,0,8,3
2188,9,2,0
2189,2,1,8
2190,9,3,3
2194,8,3,1
2195,4,8,3
2196,8,1,1
2197,6,9,5
2198,8,3,7
2201,5,1,8
2203,6,1,5
2204,9,2,3
2205,5,2,4
2206,1,0,6
2207,3,1,8
2208,4,1,5
2210,2,8,1
2211,7,8,3
2212,2,4,8
2213,4,3,5
2215,0,8,1
2217,8,1,0
2218,4,2,5
2219,5,2,8
2220,1,9,6
2221,2,4,7
2223,8,1,1
2224,1,9,5
2225,7,1,3
2228,7,8,5
2230,3,2,9
2231,3,1,8
2234,7,2,1
2235,2,1,8
2236,5,8,3
2237,6,9,8
2238,1,6,3
2240,9,2,1
2241,0,8,1
2244,9,5,1
2247,5,7,7
2250,7,4,8
2252,3,1,2
2254,8,0,1
2256,4,1,1
2257,0,1,1
2258,1,2,7
2260,4,8,5
2261,3,2,4
2263,6,0,7
2266,8,1,0
2269,3,6,1
2272,7,8,1
2274,1,2,6
2276,0,9,1
2278,9,6,8
2281,5,2,2
2282,9,5,1
2284,8,1,1
2286,3,1,4
2289,1,2,5
2292,5,2,7
2294,1,2,8
2295,8,3,1
2297,7,1,4
2301,2,1,8
2302,0,6,8
2303,2,1,4
2304,6,1,3
2307,9,2,3
2308,1,9,8
2309,6,1,0
2311,7,8,3
2312,2,0,8
2313,6,8,5
2317,5,7,8
2318,2,1,3
2323,8,1,2
2324,0,1,1
2326,7,8,3
2328,7,8,3
2332,2,1,8
2333,6,0,3
2335,5,1,2
2336,9,2,3
2337,7,8,3
2338,6,2,8
2339,2,4,5
2340,7,8,1
2342,5,2,3
2344,0,2,1
2345,1,9,7
2347,8,3,4
2348,4,5,1
2349,5,2,1
2353,4,8,3
2354,8,1,3
2356,8,1,3
2357,1,6,6
2359,2,8,4
2361,2,1,4
2362,3,5,4
2364,6,3,8
2365,7,8,2
2366,9,3,7
2367,4,8,5
2369,1,6,8
2371,4,1,0
2374,8,3,3
2375,0,5,1
2377,6,1,5
2378,1,4,6
2380,8,1,1
2381,5,4,4
2382,9,2,3
2384,5,8,4
2386,4,2,8
2387,9,2,2
2389,6,9,3
2390,1,8,9
2392,5,2,2
2393,1,0,3
2394,6,2,8
2395,7,8,3
2397,5,8,2
2399,8,1,1
2400,0,5,1
2402,9,2,3
2406,4,8,5
2407,9,2,1
2408,2,1,3
2409,4,2,8
2410,3,9,1
2412,6,1,8
2414,5,7,3
2415,6,2,4
2416,6,2,5
2417,7,8,3
2418,8,1,1
2419,4,1,6
2420,8,1,3
2424,8,3,0
2426,2,6,0
2428,6,1,5
2431,8,1,0
2432,9,0,1
2433,9,2,3
2434,0,8,7
2436,6,0,2
2437,8,4,3
2439,1,9,3
2440,7,8,6
2441,4,7,5
2445,6,0,8
2446,9,2,3
2450,1,6,9
2451,8,4,1
2456,8,3,1
2457,6,2,5
2458,8,0,1
2460,9,1,8
2462,1,2,9
2466,2,6,1
2467,9,1,3
2470,7,2,1
2471,8,3,1
2472,5,1,8
2473,0,5,1
2474,6,5,8
2475,6,0,3
2476,8,3,1
2477,1,7,6
2478,6,7,3
2479,5,2,1
2480,8,1,1
2482,9,2,3
2484,1,5,7
2485,6,1,3
2487,5,2,6
2488,6,0,5
2489,3,1,5
2490,0,6,6
2492,8,1,2
2496,9,2,3
2498,3,2,4
2501,4,8,5
2502,8,1,0
2503,8,2,1
2504,1,9,2
2506,3,1,1
2508,6,1,5
2512,2,1,8
2513,2,8,8
2517,9,7,3
2518,7,8,3
2521,9,7,7
2522,1,9,8
2524,3,8,1
2527,8,1,1
2528,9,5,0
2530,6,5,8
2534,9,2,0
2536,5,2,8
2537,1,3,6
2540,2,1,5
2541,1,3,7
2545,4,8,3
2548,0,1,6
2549,6,1,3
2552,9,2,3
2553,8,1,1
2554,4,2,7
2555,7,9,3
2556,6,7,5
2557,2,1,1
2558,4,5,8
2559,7,9,2
2560,7,9,4
2561,6,1,8
2563,2,1,1
2564,2,9,8
2565,3,8,5
2566,2,8,5
2571,9,3,3
2572,6,1,2
2574,8,1,0
2578,8,0,0
2581,4,7,2
2582,5,2,1
2583,7,0,3
2584,6,1,5
2585,3,2,4
2587,0,8,8
2588,4,6,5
2591,8,0,0
2593,8,1,0
2595,4,2,5
2596,9,5,0
2598,3,2,5
2600,8,3,0
2601,1,3,6
2602,6,5,8
2604,8,7,3
2607,1,6,2
2608,4,8,5
2611,4,9,3
2612,3,2,6
2613,6,7,3
2615,7,8,3
2618,5,2,3
2619,7,5,1
2620,1,9,7
2621,8,1,1
2622,0,7,1
2624,8,1,1
2626,7,8,5
2627,7,8,3
