Accuracy on the validation data,0.7998

Number of Type I results,101
Number of Type II results,584
Number of Type III results,950
Number of Type IV results,6363

Ratio of Type IV results to correct results,0.7955738934733684

Details of Type IV results
Input index,rp,r1,r2
373,4,0,0
374,2,9,1
375,7,8,8
377,7,5,2
380,6,1,2
381,9,2,2
382,0,1,1
385,8,6,1
386,7,6,2
387,2,8,1
388,2,7,1
389,5,6,6
391,2,1,1
393,2,6,1
394,9,1,2
396,2,7,0
397,3,0,8
398,0,2,9
400,9,5,3
401,8,7,2
402,7,0,2
403,8,9,5
404,8,1,1
406,0,8,1
408,8,6,1
409,2,7,1
410,7,0,8
414,1,8,6
415,9,1,2
417,7,6,5
420,4,1,3
421,5,0,7
423,0,6,9
424,2,1,9
425,9,0,1
430,2,7,3
431,5,8,3
432,3,7,4
434,3,0,2
435,7,0,2
438,3,8,8
441,4,7,1
442,9,5,8
443,9,5,3
444,5,8,8
446,5,6,6
447,0,5,1
448,2,0,1
454,9,8,1
455,4,7,7
457,5,1,3
458,4,1,0
460,5,7,1
463,4,1,2
464,3,0,4
465,4,5,9
466,4,6,9
467,3,7,5
468,7,6,6
469,8,2,9
470,3,1,6
471,7,0,3
472,8,0,9
473,0,1,1
474,5,7,6
475,7,0,1
478,5,8,6
479,4,0,5
482,8,0,9
484,5,6,8
486,9,1,2
487,9,1,2
489,0,5,5
492,8,6,7
493,1,2,6
494,1,9,8
495,8,4,5
496,0,1,6
497,2,6,6
498,2,7,9
499,0,5,5
500,4,1,9
501,6,2,1
503,4,6,9
504,9,5,1
505,4,0,1
506,7,5,2
507,9,1,2
508,9,5,2
509,4,1,9
514,5,2,8
515,3,0,1
516,8,2,1
517,9,5,8
519,8,1,1
520,5,2,8
521,7,6,8
522,0,9,8
523,7,0,2
524,0,1,1
525,5,7,3
527,0,9,5
528,4,7,9
529,6,1,0
530,9,5,6
531,0,8,3
533,5,8,3
534,6,1,0
537,2,1,1
539,0,2,3
542,6,9,0
543,7,0,2
544,5,8,8
545,9,5,2
548,2,0,9
549,5,2,6
550,5,6,3
552,8,0,1
553,5,0,3
554,9,0,2
555,4,0,7
557,4,2,3
558,3,2,8
559,2,1,1
560,0,1,2
561,7,8,5
564,2,1,9
566,9,1,6
568,9,5,2
569,2,1,1
571,7,8,9
572,1,2,9
573,3,6,7
576,8,2,4
577,9,5,1
579,5,1,6
582,8,7,9
583,4,2,2
585,9,1,2
586,3,0,0
587,4,1,9
588,8,2,4
591,9,8,1
592,2,8,9
594,1,9,2
595,4,0,2
596,7,0,2
597,3,5,5
599,3,6,2
600,8,2,2
601,5,4,2
602,0,9,9
603,2,7,1
607,3,0,0
609,9,5,2
611,9,5,0
613,8,4,3
614,5,1,3
615,8,5,3
616,6,9,2
617,6,1,2
619,1,9,2
620,7,6,2
622,1,9,2
624,7,0,5
625,9,1,2
626,9,0,2
627,4,0,6
628,4,6,9
633,8,7,4
634,7,3,1
635,6,1,8
641,3,2,1
642,0,2,2
643,7,0,6
644,9,1,2
645,1,8,7
646,3,6,8
647,4,0,1
648,4,6,1
651,9,1,8
652,5,0,8
653,6,0,7
654,9,5,8
656,1,9,2
657,1,6,6
658,4,6,1
659,1,2,5
661,4,8,6
663,6,1,0
666,9,1,1
667,0,8,1
673,3,0,5
675,0,2,3
678,0,1,1
682,4,0,1
684,9,0,2
686,9,5,2
689,0,1,2
690,3,2,9
691,2,6,4
693,7,0,2
694,8,9,1
695,3,0,5
696,8,2,9
697,2,0,1
698,7,6,9
700,7,0,2
702,4,6,3
704,7,6,2
705,4,8,1
706,2,4,4
707,9,0,3
708,8,7,4
709,8,6,4
710,6,8,4
712,8,9,9
713,7,6,8
714,4,7,2
716,3,1,4
721,8,6,3
723,1,9,2
724,8,6,9
726,1,9,6
728,6,1,3
729,5,1,6
730,4,3,3
732,7,9,2
733,9,2,1
736,1,0,0
737,4,6,8
738,1,9,7
741,7,0,2
742,0,1,1
743,7,0,8
745,7,6,9
747,6,1,0
748,2,8,1
750,9,1,2
752,9,0,2
753,1,8,8
754,2,1,0
757,8,2,1
758,2,6,1
763,0,9,8
764,1,9,2
765,2,7,0
767,0,7,3
768,5,8,2
769,4,1,6
778,0,1,1
779,5,2,0
780,9,1,8
781,1,9,2
782,7,6,2
783,6,9,2
784,7,6,1
785,0,8,1
786,3,6,1
787,9,1,0
788,6,1,3
789,8,2,1
794,7,6,2
795,7,6,6
797,4,6,9
798,7,2,8
800,7,0,9
801,1,9,2
803,7,6,2
804,4,1,1
805,4,6,8
807,4,1,1
808,7,0,1
812,7,0,2
813,2,7,1
815,8,9,1
816,9,4,2
818,8,0,2
819,3,6,2
821,2,6,1
823,8,2,1
824,7,0,2
827,6,2,2
828,5,8,6
832,2,1,1
833,2,7,5
834,5,1,1
835,4,1,0
837,2,1,1
838,9,1,2
839,2,7,1
840,7,0,2
841,0,9,2
842,7,0,2
844,1,9,3
845,3,5,5
846,2,6,9
848,2,1,0
849,4,1,9
851,9,4,2
852,8,6,2
854,0,9,3
856,7,0,2
857,0,1,5
859,8,6,7
860,4,7,9
864,0,8,2
867,7,6,1
868,0,9,1
871,1,9,6
872,4,0,0
873,2,1,6
874,3,8,5
875,8,9,7
876,4,1,0
877,2,6,5
879,7,0,6
880,8,1,4
881,4,2,3
883,0,1,4
884,9,0,2
885,0,9,1
886,0,4,8
890,4,7,9
892,7,8,5
896,3,1,2
897,7,0,9
898,3,7,5
903,5,1,7
904,8,6,7
905,7,6,5
906,1,9,8
908,8,0,7
909,8,6,3
913,4,1,1
914,0,1,8
915,1,9,2
917,8,1,4
918,8,2,4
919,0,1,5
921,9,5,2
922,9,5,3
923,9,8,8
926,8,6,1
928,0,5,5
929,0,1,9
930,4,6,9
931,2,0,1
932,3,8,7
933,2,6,0
935,2,7,8
936,2,0,1
939,8,2,3
940,9,8,2
941,1,4,6
942,7,1,2
944,0,1,1
945,3,0,2
946,0,9,4
947,1,9,0
949,8,6,3
951,9,5,8
953,1,2,0
954,4,6,9
955,7,6,2
956,0,1,1
958,7,0,1
959,8,1,1
960,9,0,0
963,6,1,1
967,9,8,2
968,1,9,2
969,9,5,2
970,9,5,3
971,4,8,1
973,1,2,0
974,7,5,5
975,0,9,9
976,6,1,2
977,8,0,2
979,9,5,1
980,2,6,1
981,9,4,6
983,4,8,2
984,7,0,2
985,8,2,2
986,3,2,2
987,1,9,2
988,2,7,1
989,0,8,1
991,5,7,6
992,8,2,3
996,8,6,4
998,3,6,2
1002,8,2,1
1003,4,6,9
1004,8,1,1
1005,1,9,2
1007,8,4,2
1008,9,1,1
1010,0,1,5
1011,8,6,7
1013,1,9,3
1014,3,0,7
1015,4,7,9
1018,0,1,1
1020,1,2,2
1022,0,2,9
1024,3,0,5
1025,5,8,6
1026,0,2,1
1027,0,8,5
1031,3,0,5
1033,3,8,5
1036,0,2,1
1037,7,6,6
1038,2,7,5
1039,2,6,0
1041,5,2,8
1043,2,6,7
1044,8,7,9
1045,5,6,6
1046,2,6,1
1048,1,9,0
1051,2,7,0
1052,0,1,4
1057,7,0,3
1059,8,6,1
1060,9,5,2
1061,1,9,2
1063,4,5,3
1065,3,1,5
1068,9,1,8
1069,6,2,2
1070,3,1,5
1073,7,3,8
1074,3,1,5
1075,8,1,4
1077,0,1,6
1079,6,0,0
1080,6,9,2
1083,2,1,1
1084,5,8,6
1085,4,0,3
1086,4,8,1
1088,3,0,5
1089,6,1,0
1090,0,1,9
1091,8,1,2
1094,6,1,2
1096,7,6,2
1097,5,7,8
1098,1,9,6
1099,2,8,0
1101,8,6,9
1102,8,2,1
1104,9,6,3
1106,9,1,1
1107,7,6,1
1108,2,9,1
1109,0,1,3
1110,2,1,4
1111,8,0,3
1112,3,0,1
1113,8,7,1
1114,9,5,3
1115,1,9,2
1116,5,8,6
1117,5,8,6
1119,7,0,2
1120,5,4,1
1121,3,0,5
1122,8,0,0
1123,3,1,5
1125,6,2,2
1127,8,1,9
1128,4,0,6
1129,3,0,5
1132,2,0,1
1133,4,0,2
1135,6,0,0
1136,9,1,2
1139,8,6,1
1141,1,9,7
1142,8,0,2
1144,1,9,6
1145,4,6,2
1146,2,9,9
1148,2,1,1
1149,7,6,2
1151,2,1,1
1152,0,9,8
1153,8,1,1
1155,9,1,1
1157,7,2,6
1159,8,2,9
1160,8,6,1
1161,0,1,5
1162,7,6,2
1164,8,2,7
1165,0,9,3
1166,3,0,5
1167,4,1,9
1168,3,6,5
1169,7,8,2
1170,7,0,8
1171,9,5,2
1172,2,6,1
1173,3,0,2
1174,1,0,2
1175,9,5,2
1179,3,0,6
1182,1,9,2
1186,4,7,9
1188,0,1,3
1189,0,1,5
1190,1,9,8
1192,6,2,1
1194,4,5,2
1196,2,7,6
1200,8,4,9
1202,2,9,1
1203,0,1,5
1206,1,9,0
1209,7,6,8
1210,0,9,3
1211,6,1,0
1213,8,2,3
1214,5,8,6
1215,7,6,2
1216,8,6,1
1217,4,1,2
1218,8,6,1
1219,3,8,7
1220,9,0,1
1221,9,2,2
1225,6,2,0
1227,3,2,8
1231,9,1,2
1233,4,8,6
1235,5,8,3
1236,7,2,8
1237,0,6,1
1238,1,9,0
1239,5,8,3
1243,8,0,7
1246,7,0,5
1247,3,0,6
1249,4,1,2
1250,7,6,6
1251,2,6,6
1252,5,7,8
1253,8,0,1
1255,4,1,7
1257,2,1,0
1258,1,9,3
1259,8,6,1
1261,9,8,5
1262,8,1,7
1263,8,7,9
1264,8,6,5
1267,4,6,1
1269,3,0,0
1271,8,7,4
1272,4,6,2
1274,3,8,5
1275,3,7,5
1277,2,8,5
1278,2,0,1
1279,8,2,2
1281,8,2,2
1282,9,0,2
1285,9,8,2
1286,8,9,3
1287,9,1,6
1288,1,2,2
1289,6,2,2
1290,5,1,6
1293,4,6,8
1294,8,6,1
1295,0,1,7
1296,7,0,5
1298,9,1,2
1299,7,8,3
1301,1,2,8
1302,6,1,1
1303,4,5,1
1306,1,8,8
1307,2,8,7
1308,5,0,3
1309,6,1,0
1310,0,2,5
1311,8,2,1
1313,1,9,0
1314,9,0,0
1315,4,7,2
1316,5,8,6
1318,5,7,6
1319,0,1,5
1321,2,7,1
1324,4,1,0
1326,6,1,4
1328,5,1,0
1329,5,8,8
1330,2,9,6
1331,8,2,2
1332,1,2,2
1335,1,9,7
1336,4,8,0
1337,5,4,8
1341,4,1,2
1342,7,9,2
1343,0,6,4
1344,9,1,0
1345,4,1,9
1347,8,2,7
1348,2,6,6
1349,8,6,7
1350,4,1,2
1351,7,3,2
1352,2,7,6
1354,1,9,2
1355,5,0,1
1358,8,2,0
1359,9,8,8
1360,7,8,2
1361,9,1,2
1362,5,8,6
1364,4,6,5
1365,0,1,5
1366,8,2,7
1367,2,7,1
1368,3,8,6
1369,8,2,0
1370,9,1,2
1371,1,9,0
1374,2,1,1
1375,4,0,5
1377,3,0,9
1379,7,6,3
1381,6,2,0
1383,8,6,1
1384,9,8,1
1385,5,8,6
1386,3,2,2
1387,9,5,2
1388,5,7,2
1390,6,1,8
1392,2,6,1
1395,3,6,7
1396,1,9,2
1397,0,1,4
1401,4,0,5
1402,7,0,9
1403,6,1,1
1404,1,9,9
1406,9,1,2
1407,8,2,7
1408,1,9,7
1409,0,9,5
1411,3,4,4
1414,1,2,2
1415,7,0,5
1416,3,2,5
1417,9,5,2
1418,6,0,1
1419,8,1,4
1422,8,9,9
1423,4,0,2
1424,9,1,1
1426,7,6,5
1428,7,6,2
1430,8,0,9
1431,4,1,1
1432,9,1,2
1433,7,0,9
1435,1,9,3
1439,9,5,1
1440,0,6,5
1441,4,1,1
1442,3,1,0
1443,4,1,0
1446,0,1,9
1447,8,6,7
1450,2,1,0
1453,5,8,3
1455,6,2,0
1458,1,9,8
1459,8,0,9
1461,0,8,2
1462,4,1,1
1464,1,9,2
1465,9,1,0
1466,7,0,2
1467,1,2,0
1470,7,6,2
1473,7,6,2
1475,9,1,2
1476,7,0,8
1477,7,6,8
1478,7,6,2
1480,1,2,2
1481,2,1,1
1482,8,4,5
1484,4,0,1
1485,0,5,4
1486,7,6,2
1487,9,1,1
1488,8,9,4
1489,6,2,1
1490,8,2,6
1494,7,6,3
1496,2,7,1
1497,8,2,1
1502,2,7,1
1507,2,6,8
1508,8,9,2
1509,1,9,8
1511,1,9,9
1513,6,0,0
1515,2,7,1
1516,4,5,5
1520,7,6,2
1521,7,8,1
1522,4,1,9
1523,4,6,1
1524,3,0,7
1528,2,6,1
1529,4,6,2
1530,3,0,4
1531,7,6,6
1532,8,6,7
1533,4,6,9
1534,4,2,2
1535,4,1,1
1537,4,6,0
1539,2,1,5
1540,8,2,1
1541,4,1,0
1542,5,0,6
1543,5,6,3
1544,4,6,1
1546,4,2,2
1547,2,8,5
1549,1,0,8
1550,6,0,7
1551,4,1,1
1553,4,9,0
1555,0,1,1
1556,8,7,1
1557,8,6,1
1558,4,6,5
1559,5,1,3
1560,7,6,5
1561,5,8,3
1563,9,5,6
1564,1,9,0
1565,6,1,2
1566,7,3,2
1567,2,7,1
1568,0,1,8
1569,1,9,6
1571,5,0,3
1573,0,1,1
1575,2,1,1
1577,5,0,6
1578,6,1,0
1579,0,1,5
1582,9,1,2
1585,7,6,8
1586,5,1,6
1587,2,0,5
1588,5,4,2
1592,4,1,2
1593,3,0,6
1594,3,6,4
1597,3,7,5
1598,5,6,6
1599,5,1,8
1600,8,2,2
1601,9,5,2
1602,7,6,8
1604,1,9,8
1608,4,1,2
1609,4,6,2
1611,3,1,4
1612,3,6,7
1615,7,0,0
1616,7,0,8
1617,0,9,1
1619,4,1,2
1622,4,0,5
1623,2,1,1
1624,4,1,1
1626,9,1,6
1627,9,5,2
1629,9,1,7
1630,9,8,2
1634,6,1,0
1635,7,8,2
1637,5,1,0
1641,6,7,3
1642,5,2,1
1643,9,1,2
1645,4,0,9
1646,0,1,5
1650,5,8,6
1651,0,7,1
1653,9,1,1
1654,9,5,2
1655,8,1,1
1657,5,6,6
1658,4,8,9
1659,8,6,3
1663,6,2,3
1664,0,9,9
1668,9,1,1
1671,8,6,7
1672,6,1,0
1674,4,6,9
1676,8,2,5
1678,2,7,0
1679,7,0,8
1681,5,6,1
1682,7,0,5
1686,0,1,2
1687,8,6,3
1688,6,2,2
1690,2,1,6
1691,8,0,2
1692,9,1,2
1694,0,8,1
1695,9,0,0
1696,4,0,5
1697,9,0,8
1698,5,7,1
1699,7,0,2
1700,5,6,3
1701,5,2,8
1702,9,1,0
1703,5,8,2
1705,0,3,3
1706,1,0,2
1707,9,8,8
1708,7,6,2
1709,2,1,0
1712,0,9,5
1717,7,0,8
1719,0,9,1
1722,6,1,0
1725,0,9,1
1726,0,1,3
1727,9,1,8
1728,0,1,5
1729,8,0,9
1734,9,0,2
1735,0,1,1
1738,5,8,8
1740,1,9,2
1742,8,2,7
1744,0,6,3
1745,5,8,6
1747,1,9,0
1748,0,5,1
1750,8,1,9
1752,5,0,3
1754,7,5,8
1755,7,8,6
1758,2,1,1
1760,0,9,9
1761,1,9,2
1762,4,6,0
1763,2,4,0
1767,2,1,1
1768,2,9,1
1770,7,0,1
1771,2,5,1
1772,8,5,3
1773,5,0,6
1774,5,6,2
1775,3,8,2
1776,0,6,1
1777,4,5,9
1778,8,6,1
1783,8,2,9
1784,1,9,2
1785,0,8,1
1790,7,0,2
1792,9,5,2
1795,6,9,0
1797,1,9,2
1798,4,1,2
1799,4,0,5
1801,4,2,2
1805,8,6,4
1806,1,8,2
1808,9,0,2
1809,8,2,7
1811,1,4,2
1813,3,1,0
1815,9,8,8
1816,7,0,5
1817,6,1,2
1818,5,8,3
1819,0,4,6
1820,8,6,4
1824,9,1,2
1825,2,7,1
1826,8,2,9
1827,4,6,2
1831,9,8,2
1833,8,1,4
1836,4,1,0
1837,9,0,2
1839,7,0,2
1842,4,0,9
1843,8,2,1
1844,9,5,2
1845,7,1,8
1846,2,6,1
1847,5,2,2
1849,7,0,8
1851,0,8,1
1852,2,6,3
1853,9,5,2
1855,5,6,6
1856,8,2,7
1857,5,8,8
1859,2,6,6
1860,8,2,0
1863,5,8,9
1864,7,0,2
1865,7,0,8
1866,8,2,7
1867,6,2,2
1869,8,0,7
1870,2,4,5
1871,3,1,6
1872,5,6,6
1874,8,0,1
1876,2,6,5
1877,3,2,0
1878,7,9,6
1880,1,9,8
1881,9,1,2
1882,1,9,5
1886,8,0,1
1887,3,1,9
1888,2,6,1
1889,9,0,8
1890,6,1,2
1891,8,0,1
1893,9,0,2
1894,3,6,2
1895,8,9,2
1896,9,2,2
1897,8,0,3
1899,7,6,2
1900,8,6,1
1901,5,0,9
1902,0,9,5
1903,0,1,5
1907,1,9,0
1908,5,8,8
1909,3,6,2
1910,4,6,9
1911,4,6,1
1914,9,6,8
1915,9,8,8
1916,9,5,2
1917,8,6,3
1918,2,6,6
1919,4,6,9
1920,2,6,5
1921,2,0,1
1922,5,6,8
1925,1,9,2
1927,9,1,8
1928,4,1,9
1930,1,9,8
1932,0,8,9
1934,7,6,3
1936,3,0,5
1946,8,6,7
1947,3,2,5
1948,5,7,6
1950,5,0,6
1951,7,6,2
1952,4,1,9
1953,4,1,5
1955,2,1,5
1956,7,6,8
1959,0,2,9
1960,2,6,8
1961,7,3,2
1962,6,2,0
1963,2,9,1
1965,0,1,9
1967,7,0,6
1968,8,2,2
1970,1,2,6
1971,4,1,2
1972,6,1,2
1975,6,0,0
1976,5,8,2
1977,5,8,3
1979,3,6,5
1980,9,1,2
1981,3,7,0
1982,6,2,2
1984,7,8,2
1986,4,2,8
1988,5,2,7
1989,6,3,2
1994,8,1,1
1995,2,1,1
1997,9,1,8
1999,5,8,3
2000,1,9,2
2006,7,0,6
2007,8,0,9
2008,9,0,2
2009,1,9,2
2012,5,8,6
2015,4,1,9
2016,6,5,0
2017,5,0,2
2018,3,2,4
2019,9,1,8
2020,9,0,2
2021,8,2,1
2023,5,8,6
2024,6,1,0
2025,4,7,9
2027,9,1,8
2028,7,6,6
2029,3,8,0
2030,4,6,9
2031,1,9,2
2032,4,6,1
2033,2,1,9
2039,8,1,7
2040,0,1,2
2041,0,1,1
2043,8,2,4
2044,3,2,1
2045,1,9,0
2046,3,8,0
2048,8,6,4
2049,3,9,5
2050,8,6,9
2052,8,2,1
2053,6,1,1
2055,5,8,6
2056,5,8,8
2057,5,6,3
2062,7,6,9
2064,8,2,4
2068,3,1,5
2069,4,6,8
2071,9,1,2
2073,2,5,1
2074,2,7,5
2075,4,6,1
2077,0,2,1
2079,0,8,5
2081,3,0,4
2084,7,0,8
2085,0,1,1
2086,1,9,9
2088,7,8,9
2089,7,0,6
2090,2,9,1
2092,1,9,0
2097,2,7,1
2098,0,2,6
2099,1,9,0
2102,0,9,9
2103,1,9,8
2106,5,8,3
2107,3,6,5
2109,0,9,2
2110,0,6,2
2113,0,1,5
2115,5,8,3
2116,9,5,2
2117,7,8,2
2118,8,4,1
2120,4,2,8
2121,6,1,4
2122,0,9,1
2123,2,4,9
2124,0,8,1
2125,1,9,6
2126,9,0,0
2129,9,8,0
2130,0,9,4
2131,7,6,8
2132,2,5,1
2133,3,1,8
2134,4,0,7
2135,8,1,4
2137,2,7,1
2139,8,2,2
2140,9,0,8
2141,7,6,6
2142,1,9,2
2143,9,1,2
2144,3,9,4
2146,2,1,5
2147,7,6,9
2148,9,1,1
2151,5,2,2
2152,7,0,2
2153,8,2,1
2154,5,1,6
2156,8,0,4
2157,3,6,5
2158,9,0,8
2160,0,1,9
2162,5,8,1
2163,7,5,9
2167,7,0,6
2168,5,8,2
2169,8,1,9
2170,2,7,5
2173,3,1,7
2174,9,0,2
2177,9,1,1
2179,1,9,9
2180,4,7,1
2182,4,5,1
2183,4,1,9
2184,9,1,2
2188,9,1,2
2189,2,1,1
2194,8,6,7
2195,4,0,1
2196,8,6,1
2198,8,9,2
2201,5,6,8
2202,9,1,8
2203,6,1,0
2204,9,5,8
2205,5,7,8
2206,1,0,8
2207,3,8,4
2208,4,9,6
2209,4,1,9
2211,7,6,2
2212,2,7,1
2213,4,9,2
2214,4,8,0
2215,0,8,8
2216,2,6,8
2217,8,0,4
2218,4,9,6
2219,5,1,8
2221,2,1,1
2222,6,1,0
2223,8,1,1
2224,1,9,2
2225,7,6,8
2227,8,6,0
2228,7,0,6
2229,4,0,6
2230,3,0,6
2231,3,0,5
2234,7,0,2
2235,2,7,1
2236,5,2,0
2239,7,0,2
2241,0,1,9
2243,3,2,6
2244,9,1,2
2245,8,2,7
2247,5,1,8
2248,0,8,6
2249,0,1,1
2250,7,0,8
2253,3,1,2
2254,8,7,3
2255,1,2,6
2256,4,1,3
2258,1,9,0
2259,5,8,6
2260,4,6,3
2261,3,2,4
2262,2,1,3
2264,0,1,3
2266,8,2,7
2268,3,0,5
2269,3,1,2
2271,9,5,7
2272,7,6,2
2276,0,9,8
2277,5,6,0
2278,9,1,6
2279,9,5,2
2280,4,1,0
2281,5,8,8
2282,9,1,2
2284,8,6,1
2287,2,6,1
2289,1,9,2
2290,9,1,2
2291,5,6,8
2295,8,2,4
2297,7,5,9
2298,0,1,1
2301,2,9,1
2302,0,9,9
2303,2,5,1
2305,9,1,8
2306,3,6,8
2307,9,1,2
2308,1,9,6
2312,2,1,1
2314,3,2,8
2315,2,7,1
2317,5,6,6
2318,2,7,5
2323,8,2,0
2324,0,1,5
2326,7,0,2
2329,4,6,9
2330,0,9,8
2332,2,1,5
2333,6,5,7
2334,1,9,2
2335,5,6,6
2337,7,0,2
2339,2,7,8
2340,7,6,6
2343,6,2,1
2344,0,2,5
2346,1,9,2
2347,8,6,2
2348,4,0,5
2349,5,8,0
2352,2,1,1
2354,8,0,9
2355,9,1,1
2356,8,0,2
2357,1,9,8
2359,2,6,9
2360,7,6,2
2361,2,0,4
2362,3,1,9
2366,9,8,6
2367,4,1,2
2370,0,1,5
2371,4,0,7
2372,5,1,3
2373,0,1,6
2374,8,2,1
2375,0,7,3
2377,6,1,1
2378,1,9,2
2380,8,1,1
2381,5,6,6
2382,9,1,2
2387,9,0,4
2388,0,1,6
2391,2,1,1
2392,5,8,6
2393,1,2,2
2394,6,5,1
2395,7,1,2
2396,1,9,3
2397,5,0,3
2398,8,0,4
2399,8,7,9
2400,0,1,9
2402,9,1,8
2406,4,1,0
2407,9,1,2
2408,2,6,1
2409,4,7,1
2411,0,1,9
2412,6,2,4
2415,6,2,7
2416,6,1,3
2417,7,0,9
2418,8,2,4
2419,4,2,2
2421,8,6,1
2424,8,1,1
2426,2,8,1
2429,8,0,1
2430,7,6,2
2431,8,6,7
2432,9,1,2
2433,9,8,1
2435,6,1,1
2436,6,2,9
2437,8,0,7
2438,1,9,9
2439,1,9,6
2441,4,6,6
2445,6,1,0
2446,9,5,1
2447,6,1,2
2448,2,1,1
2449,4,0,6
2450,1,9,6
2451,8,0,3
2452,2,1,3
2454,1,0,2
2456,8,0,9
2458,8,6,5
2459,5,8,3
2460,9,7,3
2461,0,4,1
2462,1,9,2
2464,2,1,1
2465,9,0,2
2467,9,5,8
2469,9,1,7
2470,7,5,2
2471,8,6,4
2472,5,6,6
2473,0,6,1
2474,6,1,2
2475,6,2,0
2476,8,2,0
2479,5,0,6
2480,8,6,1
2481,7,6,9
2482,9,2,8
2483,2,6,6
2484,1,9,0
2485,6,9,4
2487,5,0,6
2488,6,1,0
2489,3,1,8
2490,0,4,2
2491,9,1,6
2492,8,2,2
2493,9,1,8
2496,9,1,8
2498,3,0,0
2499,6,0,8
2500,4,1,1
2501,4,1,1
2502,8,6,1
2503,8,0,1
2507,0,1,5
2508,6,1,3
2510,4,5,9
2513,2,1,1
2515,2,1,0
2517,9,0,1
2520,1,9,2
2522,1,9,0
2523,4,1,9
2528,9,0,2
2530,6,1,1
2531,2,8,9
2534,9,0,2
2536,5,8,6
2537,1,2,7
2539,8,1,2
2541,1,9,0
2544,2,1,5
2545,4,6,9
2546,8,1,9
2547,4,1,2
