Accuracy on the validation data,0.7824

Number of Type I results,46
Number of Type II results,528
Number of Type III results,630
Number of Type IV results,6620

Ratio of Type IV results to correct results,0.8461145194274029

Details of Type IV results
Input index,rp,r1,r2
501,6,2,8
503,4,6,9
505,4,7,7
506,7,2,2
508,9,6,7
509,4,6,7
510,5,9,7
511,6,2,8
512,6,9,8
513,1,6,9
514,5,9,0
515,3,9,7
516,8,3,7
517,9,6,7
519,8,9,7
520,5,7,9
523,7,9,0
525,5,6,9
528,4,1,7
530,9,3,7
532,9,6,7
533,5,9,7
534,6,2,7
535,6,2,8
536,6,9,8
540,1,9,7
542,6,4,8
543,7,6,9
544,5,9,9
545,9,6,7
546,1,9,0
547,6,2,7
550,5,7,7
552,8,9,7
553,5,6,0
554,9,6,7
555,4,6,7
557,4,9,7
558,3,6,7
559,2,6,9
561,7,2,2
562,6,2,8
565,3,9,7
569,2,7,9
571,7,6,9
572,1,9,0
573,3,6,5
574,6,0,7
575,6,7,8
576,8,3,7
579,5,7,9
580,4,6,7
581,0,6,9
582,8,3,7
584,0,3,5
587,4,7,7
588,8,9,7
591,9,6,7
592,2,7,9
593,6,9,8
594,1,6,7
595,4,2,7
596,7,3,0
597,3,7,7
598,5,7,0
599,3,7,7
600,8,9,0
601,5,9,7
602,0,6,6
603,2,6,5
604,1,6,5
605,6,2,7
606,4,3,7
607,3,9,0
608,3,7,7
609,9,6,7
610,6,9,8
612,8,3,7
613,8,9,7
614,5,9,7
615,8,9,6
616,6,9,7
617,6,9,7
619,1,6,5
620,7,2,0
621,7,6,0
622,1,9,7
624,7,6,9
627,4,6,7
628,4,7,9
629,1,9,0
631,5,7,9
634,7,6,9
635,6,7,7
636,8,9,7
638,0,9,5
639,5,7,2
641,3,5,7
644,9,7,0
645,1,9,0
647,4,7,9
648,4,7,9
649,5,9,7
650,3,7,9
651,9,3,4
654,9,6,7
656,1,9,0
657,1,6,7
658,4,7,0
659,1,9,7
660,9,6,0
661,4,7,8
662,7,6,0
663,6,7,9
664,3,7,7
666,9,6,0
667,0,7,8
668,1,9,5
669,3,2,9
670,6,2,8
671,3,9,7
673,3,9,7
676,3,6,7
681,6,2,8
682,4,7,5
683,8,6,0
684,9,6,2
686,9,3,7
687,6,3,8
690,3,4,7
691,2,6,9
693,7,9,0
694,8,7,5
695,3,7,7
696,8,3,5
697,2,3,9
698,7,2,0
699,5,6,0
700,7,9,9
701,2,3,5
702,4,7,9
705,4,7,9
706,2,3,5
707,9,6,7
708,8,3,7
709,8,9,7
710,6,7,7
712,8,9,7
713,7,2,0
714,4,3,7
715,3,6,0
716,3,4,8
721,8,7,0
722,8,7,7
723,1,9,7
724,8,9,7
726,1,6,0
727,3,6,0
728,6,7,7
729,5,7,0
733,9,7,0
736,1,9,5
737,4,7,7
738,1,9,7
740,2,9,9
741,7,9,9
745,7,6,9
746,6,4,0
747,6,2,8
748,2,4,0
752,9,6,8
753,1,6,7
754,2,7,9
755,2,7,9
756,6,2,8
757,8,9,7
758,2,9,5
759,1,9,7
764,1,6,0
765,2,7,9
767,0,7,7
768,5,7,9
769,4,9,9
772,6,9,7
774,0,3,5
776,2,3,0
777,6,2,8
778,0,3,8
779,5,7,7
780,9,6,7
781,1,9,7
783,6,9,8
786,3,7,7
787,9,7,0
788,6,9,4
789,8,7,5
791,0,3,5
794,7,9,0
797,4,2,9
799,2,7,7
800,7,2,9
801,1,6,7
803,7,9,0
804,4,7,9
805,4,7,9
806,8,3,6
812,7,2,0
813,2,7,9
814,0,7,7
815,8,3,7
818,8,9,5
819,3,7,7
821,2,7,0
823,8,2,7
824,7,6,0
825,3,7,7
826,7,2,9
827,6,3,7
828,5,7,9
829,3,7,0
830,1,2,5
832,2,7,9
834,5,6,4
835,4,2,7
838,9,6,0
839,2,7,0
840,7,6,9
841,0,1,5
842,7,9,9
843,2,3,9
844,1,9,9
846,2,7,1
848,2,7,9
849,4,6,9
851,9,6,5
852,8,9,5
854,0,9,5
857,0,5,8
858,7,9,0
859,8,9,7
861,6,9,7
863,3,9,7
864,0,7,5
865,1,9,7
866,3,2,7
869,1,6,0
870,3,2,0
871,1,6,7
872,4,2,9
873,2,7,8
874,3,9,7
875,8,3,7
876,4,9,9
879,7,9,0
880,8,3,7
884,9,7,7
885,0,1,7
890,4,6,7
891,6,9,8
894,1,9,0
895,1,9,7
896,3,9,7
897,7,6,2
899,5,9,9
901,6,2,8
902,6,2,8
903,5,7,2
905,7,3,5
906,1,9,0
907,6,7,8
908,8,1,7
909,8,9,7
910,5,7,7
911,3,9,7
913,4,7,9
914,0,3,5
915,1,9,5
916,3,9,0
917,8,6,7
918,8,9,5
919,0,7,9
920,6,9,7
921,9,6,7
922,9,6,7
926,8,3,3
927,6,9,7
928,0,9,8
930,4,3,9
935,2,7,0
936,2,9,8
937,5,9,7
939,8,3,5
942,7,9,0
945,3,7,7
947,1,9,7
948,3,9,7
949,8,9,7
950,3,7,2
951,9,7,7
952,6,9,7
953,1,9,7
954,4,7,9
955,7,6,0
958,7,2,9
959,8,9,7
961,1,9,7
963,6,2,7
964,6,7,8
965,6,9,8
966,6,2,8
968,1,9,7
969,9,2,5
970,9,6,0
971,4,9,9
973,1,9,5
974,7,3,8
975,0,3,2
976,6,7,8
977,8,7,7
978,1,9,5
979,9,6,5
983,4,6,9
984,7,6,0
985,8,7,7
987,1,6,0
989,0,1,7
990,1,9,7
991,5,6,9
992,8,3,5
994,6,9,7
995,3,2,0
998,3,7,7
999,8,9,5
1000,5,6,7
1002,8,9,7
1003,4,2,2
1004,8,7,0
1005,1,6,5
1006,1,9,5
1007,8,7,5
1009,6,9,7
1010,0,3,7
1011,8,3,5
1013,1,9,7
1014,3,9,8
1015,4,3,9
1016,1,9,4
1017,6,2,8
1020,1,9,7
1021,1,9,7
1024,3,4,8
1025,5,3,0
1026,0,3,5
1027,0,7,5
1028,6,7,8
1029,6,2,8
1031,3,7,7
1033,3,7,2
1035,6,9,8
1038,2,9,9
1039,2,6,9
1041,5,7,9
1044,8,9,7
1045,5,6,9
1046,2,7,9
1047,1,9,5
1048,1,9,7
1052,0,6,7
1053,3,7,7
1054,1,6,7
1055,5,7,7
1056,3,6,2
1059,8,7,9
1061,1,9,7
1062,6,3,8
1063,4,9,7
1065,3,9,0
1066,9,6,7
1067,0,1,9
1068,9,6,0
1070,3,9,8
1071,6,9,8
1073,7,9,0
1074,3,9,8
1075,8,7,5
1077,0,1,8
1078,0,3,8
1079,6,7,8
1081,6,2,7
1083,2,7,0
1084,5,7,0
1085,4,9,7
1086,4,6,9
1087,6,9,8
1088,3,5,9
1089,6,2,8
1090,0,7,8
1091,8,6,7
1092,6,7,8
1093,0,3,7
1094,6,9,8
1096,7,9,9
1097,5,6,7
1098,1,6,7
1099,2,7,8
1101,8,9,7
1102,8,5,7
1104,9,6,0
1106,9,6,0
1108,2,6,9
1110,2,7,9
1111,8,7,7
1113,8,3,7
1115,1,9,7
1116,5,7,7
1119,7,6,0
1120,5,6,9
1122,8,9,0
1123,3,4,7
1125,6,9,8
1126,2,9,0
1127,8,2,7
1128,4,9,5
1132,2,6,9
1133,4,9,5
1134,1,2,7
1135,6,2,8
1136,9,6,0
1138,5,3,0
1139,8,3,5
1141,1,9,7
1142,8,9,7
1144,1,9,0
1147,6,9,9
1148,2,9,8
1151,2,9,9
1153,8,2,5
1154,6,2,8
1156,1,6,7
1158,1,9,7
1159,8,9,5
1160,8,9,7
1161,0,9,8
1164,8,7,7
1166,3,6,9
1168,3,7,8
1170,7,6,2
1171,9,6,7
1173,3,7,7
1175,9,6,7
1176,1,9,8
1179,3,9,9
1180,3,7,8
1182,1,9,0
1183,0,7,7
1184,6,2,8
1185,1,6,0
1186,4,9,9
1187,1,9,0
1189,0,1,5
1190,1,9,7
1194,4,3,0
1196,2,7,9
1197,0,9,8
1200,8,6,7
1201,7,9,0
1202,2,6,9
1203,0,6,5
1204,6,2,8
1205,8,2,7
1206,1,9,0
1207,4,6,9
1208,3,7,7
1209,7,9,0
1212,1,9,4
1213,8,7,5
1214,5,7,7
1216,8,3,7
1218,8,3,7
1219,3,7,7
1221,9,5,0
1223,8,3,7
1225,6,4,8
1226,6,9,8
1227,3,2,7
1229,1,9,5
1231,9,6,7
1232,1,9,0
1234,1,6,5
1235,5,7,9
1236,7,9,0
1237,0,7,8
1238,1,6,7
1242,8,9,7
1243,8,9,7
1245,6,0,8
1247,3,7,9
1249,4,9,0
1250,7,6,0
1251,2,7,0
1252,5,7,7
1253,8,9,7
1254,2,9,5
1255,4,7,7
1257,2,3,9
1258,1,6,7
1259,8,2,7
1260,1,6,7
1262,8,3,5
1263,8,3,5
1264,8,9,7
1267,4,6,7
1270,1,9,6
1271,8,2,5
1274,3,7,7
1278,2,3,9
1279,8,9,7
1280,3,7,7
1281,8,9,7
1282,9,6,5
1283,5,9,0
1284,8,3,5
1286,8,9,5
1288,1,6,5
1289,6,9,7
1290,5,3,9
1293,4,7,9
1295,0,7,8
1298,9,2,7
1300,4,6,9
1301,1,6,8
1302,6,2,7
1303,4,6,9
1309,6,7,8
1310,0,1,7
1311,8,3,7
1312,6,2,9
1313,1,6,5
1314,9,6,7
1316,5,7,7
1317,9,6,7
1319,0,7,7
1320,7,6,0
1321,2,7,1
1324,4,9,9
1326,6,9,9
1327,6,9,7
1329,5,6,1
1331,8,3,7
1332,1,9,7
1333,7,9,8
1335,1,6,7
1336,4,2,0
1337,5,7,9
1338,6,2,8
1340,1,3,7
1341,4,2,7
1342,7,6,9
1343,0,7,5
1344,9,6,7
1345,4,6,9
1347,8,3,7
1348,2,6,4
1349,8,3,7
1351,7,9,9
1352,2,7,7
1354,1,9,5
1358,8,9,7
1360,7,2,0
1361,9,6,7
1363,1,9,0
1364,4,7,9
1366,8,7,7
1367,2,6,9
1369,8,3,7
1371,1,6,7
1373,3,9,7
1374,2,3,9
1375,4,7,7
1378,1,6,0
1379,7,6,0
1381,6,7,8
1383,8,9,7
1384,9,6,7
1385,5,9,9
1387,9,6,5
1388,5,7,9
1389,5,7,7
1390,6,9,8
1392,2,7,4
1394,6,2,8
1396,1,9,7
1397,0,3,7
1398,7,9,0
1399,2,7,0
1401,4,7,9
1403,6,9,8
1404,1,9,7
1405,1,9,0
1406,9,3,0
1407,8,6,7
1408,1,6,0
1409,0,3,8
1410,1,9,7
1411,3,7,9
1412,1,9,0
1413,1,9,7
1414,1,9,5
1415,7,9,9
1416,3,6,9
1417,9,7,0
1419,8,7,7
1420,4,6,9
1421,6,9,8
1422,8,9,5
1423,4,1,9
1431,4,6,0
1432,9,3,7
1433,7,6,9
1434,0,3,8
1435,1,9,7
1436,6,9,8
1437,1,9,5
1438,5,9,7
1440,0,7,7
1441,4,6,9
1442,3,9,7
1443,4,9,7
1447,8,3,7
1448,4,7,9
1449,6,2,7
1450,2,3,9
1452,6,2,7
1454,3,9,7
1457,1,9,5
1458,1,9,0
1459,8,3,7
1460,6,2,7
1463,0,9,2
1464,1,9,0
1465,9,6,8
1466,7,6,0
1467,1,9,5
1468,3,7,7
1470,7,6,8
1472,7,6,0
1475,9,6,7
1481,2,9,9
1482,8,7,7
1484,4,7,9
1486,7,9,0
1487,9,2,0
1488,8,1,7
1490,8,9,7
1493,1,9,7
1496,2,9,9
1497,8,7,7
1499,8,5,5
1500,1,9,7
1502,2,6,9
1504,1,9,7
1505,2,3,9
1508,8,3,7
1509,1,9,2
1510,8,9,7
1511,1,9,0
1513,6,9,7
1514,0,9,3
1515,2,7,9
1517,1,6,0
1518,3,9,7
1519,6,9,7
1520,7,1,0
1522,4,9,7
1523,4,7,7
1524,3,7,8
1525,3,1,7
1526,4,7,7
1528,2,9,9
1532,8,3,7
1533,4,7,0
1534,4,6,7
1535,4,6,2
1537,4,7,9
1539,2,7,9
1540,8,9,7
1541,4,6,9
1542,5,7,0
1543,5,9,0
1544,4,7,9
1546,4,6,9
1548,5,7,7
1550,6,2,7
1551,4,6,9
1552,3,7,7
1553,4,6,9
1555,0,9,5
1556,8,3,7
1557,8,9,7
1558,4,6,7
1559,5,7,7
1560,7,9,9
1561,5,9,9
1564,1,6,7
1565,6,2,8
1566,7,6,0
1567,2,7,8
1569,1,9,7
1570,4,9,0
1571,5,6,9
1574,0,6,9
1575,2,4,9
1578,6,9,8
1579,0,3,7
1582,9,6,7
1583,1,6,2
1584,7,6,9
1585,7,9,0
1586,5,6,9
1588,5,7,0
1589,6,2,7
1590,4,9,7
1591,1,9,6
1592,4,7,9
1593,3,2,0
1594,3,9,7
1596,0,7,9
1597,3,7,9
1598,5,9,0
1599,5,9,0
1600,8,6,7
1601,9,6,0
1602,7,9,8
1603,3,9,7
1604,1,6,0
1608,4,9,7
1609,4,7,0
1611,3,4,8
1612,3,9,8
1613,8,9,7
1614,1,6,7
1615,7,1,2
1616,7,6,0
1617,0,1,7
1619,4,6,9
1620,5,3,8
1621,1,9,7
1622,4,7,7
1623,2,4,9
1629,9,6,7
1630,9,6,0
1631,1,6,7
1632,8,7,7
1633,1,9,0
1634,6,2,7
1635,7,9,2
1636,5,3,9
1637,5,7,7
1638,4,7,7
1639,9,6,5
1641,6,9,8
1642,5,3,9
1645,4,2,7
1646,0,7,7
1647,7,9,9
1648,8,9,0
1650,5,9,9
1651,0,9,8
1653,9,6,7
1655,8,9,0
1656,2,7,9
1657,5,9,9
1658,4,6,5
1659,8,3,7
1660,3,9,7
1661,6,9,7
1664,0,7,8
1665,6,2,7
1666,6,9,7
1667,6,2,8
1669,6,9,7
1671,8,9,5
1672,6,7,9
1673,2,7,8
1674,4,7,0
1676,8,9,7
1677,1,9,0
1678,2,3,9
1679,7,9,9
1680,6,9,8
1682,7,6,0
1687,8,2,2
1689,9,2,0
1691,8,9,7
1692,9,6,0
1695,9,2,7
1696,4,6,5
1697,9,6,7
1698,5,6,9
1699,7,9,2
1700,5,9,7
1701,5,6,9
1702,9,6,7
1705,0,7,7
1706,1,6,5
1707,9,6,7
1709,2,6,9
1710,4,7,9
1711,1,9,7
1712,0,1,5
1714,0,7,9
1716,1,9,5
1720,4,7,7
1721,8,9,0
1725,0,7,8
1726,0,7,8
1727,9,6,7
1729,8,9,5
1730,4,7,7
1735,0,7,7
1737,6,7,8
1738,5,6,7
1740,1,6,0
1742,8,9,7
1743,1,6,5
1744,0,7,7
1745,5,9,7
1746,2,7,9
1747,1,9,0
1748,0,7,7
1749,2,7,8
1750,8,9,7
1751,1,9,7
1752,5,7,7
1753,6,4,8
1754,7,6,2
1757,6,9,8
1758,2,7,9
1759,5,6,7
1761,1,9,5
1762,4,9,9
1763,2,7,5
1766,6,2,8
1767,2,3,0
1768,2,7,9
1769,1,2,7
1770,7,9,0
1771,2,9,8
1773,5,7,8
1774,5,3,7
1775,3,0,8
1777,4,7,7
1778,8,9,7
1781,6,9,8
1782,3,7,0
1783,8,7,7
1784,1,9,0
1785,0,3,8
1786,1,9,0
1792,9,6,7
1793,5,3,9
1794,3,6,5
1797,1,6,5
1798,4,7,8
1799,4,1,7
1800,4,9,9
1801,4,9,9
1802,2,3,0
1804,5,9,7
1805,8,9,7
1806,1,6,0
1809,8,9,7
1810,1,9,7
1811,1,6,0
1812,5,9,9
1815,9,6,7
1817,6,7,8
1818,5,9,7
1819,0,3,5
1820,8,3,7
1824,9,6,0
1825,2,9,9
1826,8,7,5
1827,4,6,9
1828,7,2,5
1829,1,9,0
1831,9,3,7
1832,6,2,8
1833,8,9,7
1834,9,6,0
1836,4,9,7
1838,6,9,8
1840,8,2,7
1841,9,2,5
1842,4,7,0
1843,8,9,7
1845,7,9,9
1846,2,7,9
1847,5,7,4
1848,3,7,7
1851,0,1,5
1852,2,3,0
1853,9,6,7
1855,5,9,0
1856,8,7,7
1857,5,9,8
1858,4,6,8
1860,8,3,5
1863,5,3,7
1864,7,9,9
1866,8,3,7
1867,6,9,7
1869,8,9,7
1870,2,7,7
1871,3,7,7
1872,5,3,7
1873,6,2,8
1874,8,9,6
1875,0,3,5
1876,2,3,8
1877,3,6,7
1878,7,9,9
1879,0,9,8
1880,1,9,0
1881,9,6,7
1882,1,9,0
1885,5,3,7
1887,3,9,8
1888,2,9,7
1890,6,2,9
1891,8,9,5
1894,3,9,7
1896,9,6,5
1897,8,9,5
1899,7,9,9
1900,8,7,5
1901,5,9,9
1902,0,9,9
1903,0,1,5
1904,1,9,0
1907,1,6,7
1908,5,3,9
1910,4,2,9
1912,0,7,5
1913,9,6,5
1914,9,6,7
1916,9,6,7
1917,8,9,7
1918,2,9,9
1919,4,9,0
1920,2,7,8
1921,2,7,0
1922,5,6,2
1923,1,9,7
1925,1,9,0
1926,0,9,5
1928,4,9,9
1930,1,6,5
1940,5,3,9
1941,7,9,0
1942,2,3,4
1943,8,3,5
1944,4,3,7
1946,8,9,7
1947,3,9,7
1949,0,1,8
1950,5,7,2
1952,4,7,9
1953,4,1,0
1959,0,6,8
1961,7,2,9
1963,2,6,0
1964,3,9,9
1965,0,7,8
1966,7,9,0
1967,7,6,0
1968,8,9,7
1970,1,6,5
1971,4,9,7
1972,6,7,7
1973,0,3,5
1974,6,3,8
1976,5,3,2
1977,5,6,9
1978,6,2,8
1979,3,9,8
1980,9,6,7
1981,3,7,7
1982,6,9,8
1984,7,6,0
1985,6,9,8
1987,9,6,5
1991,1,6,8
1992,6,3,8
1993,3,7,7
1994,8,9,5
1995,2,6,8
1999,5,7,7
2006,7,6,5
2007,8,6,7
2008,9,7,5
2009,1,9,0
2012,5,7,7
2013,6,9,7
2014,8,7,7
2015,4,9,7
2016,6,9,7
2019,9,6,7
2021,8,1,5
2023,5,6,7
2024,6,3,7
2025,4,6,0
2026,5,9,9
2028,7,9,0
2030,4,6,7
2031,1,9,0
2033,2,7,9
2035,6,9,8
2037,5,6,9
2038,2,9,7
2039,8,7,5
2042,1,9,0
2044,3,7,7
2045,1,9,7
2047,5,6,7
2048,8,9,0
2050,8,9,7
2051,5,9,7
2052,8,3,5
2053,6,2,8
2055,5,9,0
2056,5,9,9
2057,5,7,7
2058,0,3,7
2062,7,6,5
2063,1,6,7
2064,8,3,7
2068,3,4,8
2069,4,2,0
2070,2,9,9
2071,9,6,7
2072,6,2,7
2073,2,7,9
2074,2,9,0
2075,4,7,0
2076,3,6,7
2077,0,3,7
2079,0,9,5
2080,1,6,5
2082,2,7,8
2084,7,6,9
2086,1,9,7
2088,7,6,0
2089,7,9,0
2092,1,6,5
2093,6,2,7
2094,5,6,7
2097,2,3,4
2098,0,9,9
2099,1,6,7
2101,6,9,7
2103,1,9,7
2104,6,7,8
2105,6,9,8
2107,3,7,7
2108,4,6,7
2109,0,9,9
2112,1,9,7
2115,5,9,9
2116,9,6,7
2117,7,6,2
2118,8,7,7
2120,4,7,7
2122,0,1,5
2123,2,6,9
2124,0,1,7
2125,1,6,5
2129,9,2,7
2130,0,7,7
2132,2,6,8
2133,3,6,2
2134,4,7,7
2135,8,9,7
2137,2,6,7
2138,6,9,8
2139,8,9,7
2142,1,9,0
2143,9,6,6
2146,2,7,9
2147,7,3,0
2148,9,6,0
2149,6,2,7
2150,9,6,0
2152,7,9,0
2153,8,7,7
2154,5,3,7
2156,8,3,7
2158,9,7,7
2160,0,9,8
2161,5,9,7
2162,5,6,8
2163,7,6,5
2164,1,6,8
2165,2,3,9
2167,7,6,9
2169,8,6,7
2170,2,6,9
2171,2,7,9
2173,3,6,8
2174,9,5,7
2176,1,2,7
2179,1,9,7
2180,4,6,9
2181,3,9,0
2182,4,6,9
2183,4,9,9
2184,9,6,7
2187,5,7,7
2188,9,6,7
2189,2,6,5
2191,4,7,0
2194,8,9,5
2195,4,3,7
2196,8,9,7
2197,6,2,7
2198,8,9,0
2199,2,3,9
2200,0,3,8
2201,5,9,7
2202,9,6,0
2203,6,3,7
2205,5,7,0
2206,1,9,0
2207,3,7,8
2208,4,6,7
2209,4,7,0
2210,2,9,5
2212,2,9,9
2214,4,6,9
2216,2,3,4
2217,8,9,7
2218,4,9,9
2219,5,7,7
2220,1,9,5
2221,2,3,9
2222,6,7,7
2223,8,9,0
2224,1,9,7
2227,8,7,5
2228,7,6,0
2229,4,9,9
2230,3,7,7
2234,7,9,0
2235,2,6,4
2236,5,7,0
2237,6,3,8
2238,1,6,7
2239,7,6,2
2240,9,6,7
2241,0,1,5
2245,8,7,7
2247,5,6,4
2248,0,2,8
2250,7,2,2
2252,3,9,7
2253,3,9,8
2254,8,2,5
2256,4,7,9
2257,0,1,5
2258,1,9,7
2259,5,9,7
2260,4,7,9
2261,3,9,8
2263,6,2,8
2264,0,3,4
2265,8,9,7
2266,8,7,7
2267,6,9,8
2268,3,9,7
2269,3,7,7
2271,9,2,7
2273,5,6,7
2274,1,6,7
2275,6,9,8
2276,0,7,7
2277,5,6,7
2278,9,6,7
2279,9,3,0
2280,4,3,5
2281,5,7,7
2283,4,2,9
2284,8,3,7
2285,3,9,7
2287,2,7,0
2288,5,6,9
2289,1,9,7
2290,9,6,7
2291,5,7,7
2292,5,7,8
2294,1,6,0
2295,8,5,7
2297,7,9,0
2298,0,7,8
2301,2,6,7
2302,0,9,9
2303,2,6,4
2304,6,7,7
2306,3,7,7
2308,1,9,6
2311,7,6,0
2312,2,7,0
2315,2,3,5
2316,5,7,7
2317,5,7,0
2318,2,3,9
2320,5,9,9
2322,0,9,7
2324,0,1,8
2328,7,9,9
2329,4,2,7
2330,0,9,7
2332,2,9,9
2333,6,3,7
2334,1,6,7
2335,5,9,9
2337,7,9,9
2338,6,7,8
2339,2,7,9
2340,7,9,0
2341,0,3,7
2344,0,9,5
2345,1,6,0
2346,1,9,0
2347,8,6,7
2348,4,7,7
2351,1,9,0
2353,4,9,9
2354,8,9,7
2356,8,9,7
2357,1,6,0
2364,6,9,9
2365,7,9,9
2366,9,3,2
2368,0,3,7
2369,1,6,0
2371,4,7,7
2372,5,7,2
2373,0,7,8
2375,0,7,7
2377,6,3,8
2378,1,9,8
2380,8,9,0
2381,5,7,9
2384,5,9,7
2386,4,9,7
2387,9,3,5
2390,1,6,9
2391,2,9,4
2392,5,7,9
2393,1,9,5
2394,6,9,8
2396,1,9,0
2398,8,9,7
2399,8,9,7
2401,3,5,7
2402,9,6,0
2406,4,6,9
2407,9,7,0
2410,3,7,7
2411,0,3,5
2412,6,2,8
2415,6,9,7
2418,8,9,7
2419,4,7,9
2421,8,6,7
2424,8,7,6
2426,2,7,9
2427,5,6,0
2428,6,2,8
