NN1:,0.8232
NN1p:,0.8091
NN2:,0.338
NN2p:,0.3349
Para:,0.9752

Number of evaluation data: ,10000
Total number of correct results:,9752
Number of results when both subnetworks are right:,2341
Number of results when only network1 is wrong:,992
Number of results when only network2 is wrong:,5716
Number of results when both subnetworks are wrong but the combined network is right:,703

Detailed results when both subnetworks are wrong:,
8,9,0
2,9,0
5,9,0
8,9,0
8,9,0
5,9,0
5,9,0
3,9,0
1,9,0
7,9,0
5,9,0
7,9,0
2,9,0
4,9,0
8,9,0
2,9,0
5,9,0
8,9,0
8,9,0
8,9,0
4,9,0
5,9,0
5,9,0
5,9,0
1,9,0
8,9,0
8,9,0
5,9,0
8,9,0
8,9,0
8,9,0
5,9,0
8,9,0
8,9,0
6,9,0
4,9,0
2,9,0
8,9,0
3,9,0
5,9,0
5,9,0
8,9,0
5,9,0
6,9,0
5,9,0
8,9,0
8,9,0
8,9,0
4,9,0
8,9,0
5,9,0
5,9,0
8,9,0
4,9,0
5,9,0
5,9,0
3,9,0
8,9,0
2,9,0
5,9,0
5,9,0
8,9,0
7,9,0
8,9,0
2,9,0
4,9,0
8,9,0
5,9,0
4,9,0
4,9,0
8,9,0
4,9,0
3,9,0
1,9,0
4,9,0
6,9,0
5,9,0
4,9,0
8,9,0
4,9,0
5,9,0
4,9,0
8,9,0
4,9,0
8,9,0
2,9,0
3,9,0
8,9,0
5,9,0
8,9,0
8,9,0
8,9,0
1,9,0
5,9,0
8,9,0
4,9,0
5,9,0
8,9,0
7,9,0
5,9,0
7,9,0
1,9,0
8,9,0
5,9,0
7,9,0
4,9,0
6,9,0
5,9,0
2,9,0
6,9,0
8,9,0
5,9,0
8,9,0
7,9,0
7,9,0
4,9,0
8,9,0
8,9,0
1,9,0
3,9,0
8,9,0
8,9,0
4,9,0
3,9,0
4,9,0
8,9,0
5,9,0
8,9,0
8,9,0
5,9,0
8,9,0
1,9,0
5,9,0
8,9,0
7,9,0
8,9,0
8,9,0
4,9,0
8,9,0
2,9,0
8,9,0
4,9,0
2,9,0
4,9,0
3,9,0
6,9,0
2,9,0
4,9,0
5,9,0
4,9,0
3,9,0
6,9,0
8,9,0
3,9,0
8,9,0
8,9,0
8,9,0
7,9,0
7,9,0
8,9,0
6,9,0
8,9,0
4,9,0
7,9,0
5,9,0
5,9,0
4,9,0
2,9,0
8,9,0
4,9,0
8,9,0
8,9,0
3,9,0
7,9,0
5,9,0
7,9,0
3,9,0
3,9,0
5,9,0
8,9,0
8,9,0
8,9,0
2,9,0
3,9,0
5,9,0
5,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
4,9,0
5,9,0
6,9,0
8,9,0
7,9,0
8,9,0
5,9,0
4,9,0
4,9,0
4,9,0
5,9,0
8,9,0
8,9,0
7,9,0
5,9,0
4,9,0
5,9,0
1,9,0
8,9,0
5,9,0
8,9,0
4,9,0
8,9,0
8,9,0
4,9,0
8,9,0
8,9,0
8,9,0
8,9,0
8,9,0
5,9,0
8,9,0
8,9,0
7,9,0
6,9,0
3,9,0
7,9,0
5,9,0
3,9,0
8,9,0
8,9,0
4,9,0
8,9,0
1,9,0
3,9,0
5,9,0
5,9,0
4,9,0
7,9,0
5,9,0
2,9,0
5,9,0
7,9,0
3,9,0
8,9,0
2,9,0
4,9,0
5,9,0
8,9,0
4,9,0
8,9,0
2,9,3
3,9,0
5,9,0
4,9,0
8,9,0
5,9,0
7,9,0
5,9,0
5,9,0
4,9,0
4,9,0
7,9,0
5,9,0
5,9,0
6,9,0
5,9,0
5,9,0
8,9,0
7,9,0
3,9,0
3,9,0
8,9,0
2,9,0
7,9,0
3,9,0
4,9,0
5,9,0
1,9,0
2,9,0
2,9,0
8,9,0
6,9,0
4,9,0
3,9,0
5,9,0
1,9,0
1,9,0
5,9,0
2,9,0
5,9,0
8,9,0
5,9,0
6,9,0
7,9,0
7,9,0
7,9,0
5,9,0
5,9,0
5,9,0
7,9,0
8,9,0
7,9,0
8,9,0
8,9,0
8,9,0
7,9,0
8,9,0
8,9,0
5,9,0
8,9,0
5,9,0
5,9,0
5,9,0
7,9,0
5,9,0
3,9,0
4,9,0
8,9,0
8,9,0
4,9,0
6,9,0
5,9,0
8,9,0
5,9,0
8,9,0
5,9,0
8,9,0
2,9,0
5,9,0
8,9,0
5,9,0
8,9,0
2,9,0
5,9,0
4,9,0
5,9,0
1,9,0
5,9,0
8,9,0
5,9,0
8,9,0
8,9,0
8,9,0
5,9,0
3,9,0
3,9,0
7,9,0
5,9,0
5,9,0
3,9,0
3,9,0
8,9,0
7,9,0
5,9,0
7,9,0
5,9,0
2,9,0
2,9,0
4,9,0
8,9,0
7,9,0
8,9,0
8,9,0
7,9,0
1,9,0
8,9,0
8,9,0
8,9,0
5,9,0
2,9,0
8,9,0
5,9,0
8,9,0
7,9,0
5,9,0
5,9,0
3,9,0
5,9,0
5,9,0
4,9,0
8,9,0
8,9,0
8,9,0
8,9,0
2,9,0
4,9,0
5,9,0
8,9,0
3,9,0
1,9,0
3,9,0
7,9,0
4,9,0
8,9,0
8,9,0
7,9,0
3,9,0
6,9,0
5,9,0
3,9,0
5,9,0
7,9,0
8,9,0
5,9,0
8,9,0
8,9,0
5,9,0
7,9,0
5,9,0
2,9,0
4,9,0
6,9,0
8,9,0
8,9,0
5,9,0
5,9,0
2,9,0
3,9,0
8,9,0
5,9,0
8,9,0
8,9,0
7,9,0
4,9,0
5,9,0
5,9,0
5,9,0
3,9,0
3,9,0
3,9,0
3,9,0
6,9,0
3,9,0
5,9,0
4,9,0
8,9,0
5,9,0
8,9,0
4,9,0
1,9,0
8,9,0
8,9,0
4,9,0
1,9,0
8,9,0
8,9,0
4,9,0
1,9,0
1,9,0
8,9,0
5,9,0
8,9,0
1,9,0
1,9,0
5,9,0
3,9,0
5,9,0
8,9,0
5,9,0
8,9,0
7,9,0
5,9,0
5,9,0
4,9,0
4,9,0
7,9,0
2,9,0
7,9,0
8,9,0
2,9,0
8,9,0
1,9,0
8,9,0
5,9,0
5,9,0
5,9,0
7,9,0
8,9,0
8,9,0
4,9,0
4,9,0
