Accuracy on the validation data,0.793

Number of Type I results,67
Number of Type II results,1384
Number of Type III results,393
Number of Type IV results,6086

Ratio of Type IV results to correct results,0.7674653215636822

Details of Type IV results
Input index,rp,r1,r2
423,0,6,5
424,2,9,5
425,9,5,0
429,6,9,1
431,5,1,7
433,7,9,5
434,3,0,0
435,7,1,8
436,2,3,6
438,3,1,7
439,1,0,9
440,1,5,9
442,9,6,7
444,5,8,1
445,7,3,5
446,5,1,3
447,0,9,5
448,2,9,5
449,2,9,0
453,3,1,6
454,9,5,0
457,5,0,7
461,6,2,7
462,1,5,0
465,4,2,9
467,3,1,7
468,7,1,5
471,7,3,9
475,7,3,6
476,6,3,5
477,0,3,1
479,4,9,0
480,8,9,9
481,6,2,2
482,8,9,7
485,9,6,0
490,1,2,9
491,0,2,3
492,8,3,1
493,1,5,6
494,1,3,9
496,0,2,5
497,2,3,5
498,2,3,5
499,0,9,5
500,4,8,8
501,6,9,1
502,5,3,7
503,4,3,1
504,9,6,7
505,4,1,3
508,9,6,0
509,4,1,9
510,5,2,7
511,6,0,5
512,6,0,3
513,1,2,9
514,5,2,7
515,3,2,5
516,8,9,9
517,9,5,0
519,8,5,3
520,5,0,6
523,7,3,9
525,5,0,8
527,0,9,9
528,4,5,1
529,6,9,9
530,9,5,0
531,0,5,7
534,6,9,0
535,6,3,4
538,9,5,0
539,0,6,9
540,1,5,9
542,6,3,0
544,5,8,7
545,9,5,0
546,1,5,9
547,6,9,2
548,2,3,5
550,5,9,8
553,5,0,6
554,9,5,8
555,4,3,8
556,6,2,8
557,4,0,6
558,3,5,7
559,2,9,8
564,2,3,5
566,9,2,7
567,7,3,8
568,9,5,0
569,2,3,5
570,6,0,7
572,1,8,6
574,6,1,0
576,8,9,3
579,5,3,6
580,4,9,6
582,8,6,6
583,4,7,8
584,0,3,9
585,9,8,0
587,4,3,3
590,6,8,7
592,2,3,9
593,6,0,7
594,1,6,9
595,4,2,1
596,7,5,9
599,3,6,7
600,8,5,7
602,0,9,5
603,2,9,9
604,1,5,9
605,6,8,9
607,3,9,7
608,3,8,7
609,9,5,0
610,6,8,4
611,9,4,0
612,8,5,3
614,5,9,7
615,8,3,7
616,6,3,1
617,6,5,7
619,1,3,9
620,7,3,5
622,1,0,4
623,2,3,8
625,9,5,0
627,4,3,9
628,4,3,1
629,1,5,6
632,6,8,5
633,8,1,3
635,6,3,4
636,8,5,6
640,5,3,7
642,0,3,7
643,7,3,8
644,9,6,0
648,4,3,1
650,3,1,9
651,9,3,0
652,5,1,0
656,1,5,9
657,1,5,6
658,4,9,1
659,1,6,3
660,9,5,8
661,4,3,6
663,6,3,5
664,3,0,6
666,9,5,7
668,1,5,9
669,3,2,5
673,3,1,7
679,5,1,8
682,4,3,1
684,9,1,0
686,9,5,8
687,6,7,7
688,3,9,6
690,3,0,7
691,2,9,5
693,7,3,1
695,3,1,7
696,8,9,7
697,2,3,7
698,7,3,1
699,5,2,7
700,7,5,3
701,2,6,0
703,8,9,5
704,7,6,1
705,4,9,7
706,2,0,5
708,8,0,0
709,8,0,0
714,4,3,7
715,3,1,9
717,8,3,6
719,9,3,0
721,8,5,7
722,8,9,6
723,1,9,9
724,8,3,1
726,1,2,9
728,6,3,7
732,7,3,6
733,9,2,8
736,1,5,6
737,4,9,8
738,1,4,9
741,7,5,1
742,0,9,7
743,7,3,8
745,7,3,1
746,6,4,5
747,6,0,5
748,2,3,3
750,9,5,0
752,9,6,0
753,1,6,4
754,2,9,3
755,2,1,5
757,8,5,3
758,2,5,9
759,1,5,9
760,3,1,9
761,6,3,5
762,6,5,5
764,1,5,6
765,2,9,5
768,5,3,6
769,4,3,9
770,6,0,3
771,1,5,9
772,6,7,2
774,0,9,9
777,6,9,5
778,0,9,7
779,5,0,7
780,9,8,0
781,1,4,9
783,6,2,1
785,0,8,9
786,3,2,8
787,9,2,0
789,8,3,9
792,3,0,7
794,7,3,8
795,7,5,9
797,4,1,1
798,7,1,8
799,2,0,7
800,7,3,9
801,1,5,9
803,7,8,1
804,4,1,8
805,4,3,8
806,8,5,0
808,7,2,8
812,7,3,1
813,2,3,5
814,0,8,9
815,8,5,0
816,9,5,8
818,8,7,6
820,6,0,5
821,2,1,5
823,8,9,3
824,7,3,1
826,7,1,6
827,6,0,9
828,5,9,0
829,3,5,0
832,2,1,5
835,4,3,7
836,1,0,9
838,9,5,0
839,2,1,5
841,0,5,5
843,2,7,8
844,1,0,9
846,2,7,9
848,2,7,5
849,4,3,7
850,7,3,8
851,9,8,4
852,8,6,3
856,7,3,9
857,0,9,7
858,7,3,9
859,8,7,3
860,4,3,8
861,6,1,2
863,3,9,5
865,1,6,9
867,7,9,6
869,1,5,0
871,1,9,9
872,4,9,8
873,2,1,5
874,3,0,0
875,8,2,9
876,4,2,9
877,2,1,5
879,7,3,9
880,8,3,0
883,0,9,5
884,9,3,8
887,1,4,9
889,4,3,5
890,4,1,6
891,6,0,7
894,1,8,9
895,1,5,9
896,3,2,6
897,7,3,1
899,5,2,3
901,6,9,5
902,6,0,9
906,1,8,7
909,8,5,3
911,3,8,7
913,4,3,9
914,0,9,7
915,1,5,9
918,8,9,0
920,6,0,1
923,9,2,7
928,0,9,5
930,4,2,9
931,2,1,8
932,3,4,0
934,7,3,3
935,2,3,8
936,2,7,5
938,9,5,0
939,8,7,6
941,1,0,0
942,7,3,5
943,4,9,6
944,0,9,9
945,3,2,7
946,0,9,5
947,1,3,9
948,3,9,6
949,8,3,3
950,3,1,7
952,6,9,1
953,1,5,9
954,4,3,1
955,7,3,1
959,8,5,9
960,9,5,7
961,1,9,4
962,1,2,0
964,6,9,7
965,6,0,5
966,6,3,5
967,9,5,0
968,1,9,9
969,9,5,0
971,4,3,6
973,1,5,9
974,7,0,0
975,0,9,9
976,6,9,3
977,8,7,5
978,1,5,3
979,9,4,0
980,2,1,5
983,4,3,1
986,3,7,6
987,1,5,9
988,2,3,8
990,1,8,9
991,5,3,7
992,8,9,3
996,8,5,9
997,1,5,9
999,8,5,9
1003,4,3,1
1004,8,5,3
1005,1,6,9
1006,1,2,9
1007,8,7,3
1008,9,0,7
1012,6,8,5
1013,1,6,6
1014,3,0,7
1015,4,3,9
1016,1,5,9
1017,6,3,9
1020,1,5,9
1021,1,9,0
1022,0,5,1
1024,3,5,0
1025,5,6,7
1026,0,9,7
1028,6,3,9
1029,6,0,1
1030,3,1,7
1033,3,1,7
1035,6,0,9
1037,7,5,1
1038,2,1,9
1039,2,8,8
1041,5,8,7
1043,2,3,0
1045,5,1,6
1046,2,9,3
1047,1,9,9
1048,1,5,9
1051,2,8,4
1054,1,6,4
1056,3,1,7
1058,6,0,0
1059,8,7,3
1060,9,3,0
1062,6,9,8
1063,4,9,9
1067,0,3,5
1068,9,6,7
1069,6,0,9
1070,3,7,7
1071,6,3,1
1074,3,1,7
1075,8,9,9
1076,0,9,9
1079,6,9,5
1083,2,9,9
1084,5,1,3
1085,4,9,6
1086,4,3,8
1087,6,3,5
1089,6,0,9
1090,0,9,1
1092,6,8,7
1096,7,3,9
1098,1,7,6
1099,2,9,3
1101,8,5,3
1102,8,9,3
1103,0,9,9
1104,9,5,8
1108,2,4,5
1109,0,3,9
1110,2,3,7
1111,8,9,7
1112,3,1,7
1113,8,5,7
1114,9,5,8
1115,1,8,9
1119,7,3,6
1121,3,2,7
1122,8,9,6
1125,6,0,1
1128,4,1,5
1132,2,3,3
1133,4,0,9
1134,1,5,4
1135,6,9,5
1139,8,9,3
1140,6,8,7
1141,1,5,9
1142,8,5,9
1144,1,9,9
1145,4,3,7
1146,2,3,8
1148,2,3,9
1149,7,3,9
1152,0,7,9
1155,9,5,7
1158,1,5,0
1159,8,5,0
1160,8,3,9
1161,0,9,7
1162,7,3,8
1166,3,9,6
1171,9,8,0
1174,1,5,6
1175,9,3,0
1176,1,9,0
1179,3,7,6
1180,3,1,7
1182,1,9,9
1185,1,0,9
1186,4,3,9
1187,1,2,0
1188,0,7,7
1190,1,5,9
1191,1,3,9
1192,6,1,5
1194,4,1,1
1195,6,3,7
1196,2,3,3
1198,7,3,8
1199,9,0,0
1200,8,5,0
1201,7,3,9
1202,2,3,5
1206,1,5,4
1207,4,3,5
1209,7,3,1
1210,0,9,5
1211,6,4,5
1212,1,8,9
1213,8,5,9
1217,4,1,1
1218,8,5,0
1221,9,5,8
1224,7,1,8
1225,6,3,5
1229,1,2,9
1230,5,1,7
1232,1,3,9
1233,4,7,7
1234,1,2,9
1236,7,1,9
1238,1,0,9
1239,5,1,7
1240,2,9,9
1242,8,5,0
1243,8,2,3
1245,6,5,0
1249,4,3,9
1250,7,9,1
1253,8,5,3
1254,2,9,5
1255,4,3,8
1256,9,1,8
1257,2,3,8
1258,1,0,9
1259,8,5,6
1260,1,5,9
1262,8,7,3
1263,8,5,1
1264,8,9,6
1267,4,1,8
1270,1,5,4
1272,4,9,2
1273,6,0,0
1274,3,9,7
1275,3,1,0
1276,5,6,7
1277,2,3,8
1278,2,3,8
1279,8,5,0
1280,3,1,7
1283,5,2,0
1284,8,3,6
1286,8,5,9
1287,9,5,0
1288,1,5,9
1289,6,0,2
1290,5,3,7
1292,4,3,9
1293,4,3,9
1294,8,0,9
1295,0,9,5
1296,7,3,8
1298,9,5,0
1300,4,6,7
1301,1,2,9
1302,6,3,5
1303,4,9,0
1305,9,5,0
1307,2,9,0
1309,6,0,0
1311,8,9,0
1312,6,3,5
1313,1,9,9
1317,9,3,7
1320,7,3,1
1321,2,8,5
1324,4,3,3
1326,6,9,9
1327,6,2,3
1328,5,1,7
1329,5,1,7
1330,2,3,5
1332,1,2,9
1335,1,8,9
1336,4,3,7
1337,5,1,7
1340,1,5,9
1341,4,1,6
1342,7,2,9
1345,4,3,8
1347,8,5,3
1348,2,3,6
1350,4,1,6
1352,2,3,3
1353,3,1,5
1354,1,6,0
1355,5,0,7
1357,9,5,0
1358,8,5,0
1361,9,8,0
1362,5,3,7
1363,1,3,5
1364,4,3,7
1365,0,9,5
1366,8,5,3
1367,2,3,3
1369,8,5,3
1370,9,5,8
1371,1,8,9
1372,1,6,9
1374,2,0,5
1375,4,1,9
1378,1,9,9
1379,7,5,1
1381,6,5,7
1383,8,3,7
1386,3,8,7
1387,9,5,0
1389,5,1,7
1390,6,2,7
1392,2,3,5
1395,3,1,5
1396,1,5,0
1397,0,9,5
1398,7,3,8
1401,4,3,9
1402,7,9,3
1403,6,1,5
1404,1,6,9
1405,1,5,9
1406,9,2,7
1408,1,2,9
1410,1,4,9
1412,1,5,6
1413,1,6,9
1414,1,9,9
1415,7,3,1
1416,3,8,9
1417,9,3,8
1418,6,9,3
1419,8,5,0
1421,6,8,5
1422,8,3,3
1423,4,1,9
1424,9,5,0
1426,7,3,1
1427,9,5,6
1428,7,3,9
1430,8,3,6
1431,4,9,1
1432,9,2,0
1433,7,3,8
1435,1,3,5
1436,6,1,7
1437,1,6,9
1441,4,3,7
1443,4,9,1
1444,1,2,9
1446,0,9,5
1447,8,3,3
1448,4,2,8
1449,6,8,9
1454,3,7,0
1455,6,3,1
1457,1,0,9
1458,1,5,9
1460,6,3,7
1461,0,2,9
1462,4,3,7
1463,0,6,7
1464,1,5,9
1466,7,1,5
1467,1,2,9
1468,3,1,0
1469,7,3,8
1472,7,3,9
1477,7,9,9
1481,2,1,9
1483,6,0,7
1487,9,2,0
1488,8,5,1
1490,8,6,9
1491,4,0,9
1493,1,0,0
1496,2,3,3
1500,1,6,9
1502,2,0,5
1504,1,5,6
1505,2,7,7
1508,8,1,3
1511,1,9,9
1512,8,9,0
1513,6,2,5
1515,2,3,5
1516,4,0,5
1517,1,5,9
1518,3,2,0
1519,6,3,9
1520,7,1,6
1521,7,3,1
1522,4,3,3
1523,4,3,5
1524,3,0,7
1525,3,2,7
1526,4,3,7
1528,2,9,5
1529,4,1,7
1531,7,3,9
1532,8,9,3
1533,4,3,1
1534,4,3,9
1537,4,9,1
1539,2,3,5
1540,8,9,3
1541,4,9,9
1542,5,3,7
1543,5,8,7
1544,4,9,9
1546,4,0,9
1547,2,0,5
1549,1,6,9
1550,6,3,7
1551,4,9,6
1553,4,2,0
1554,4,3,1
1555,0,9,5
1556,8,5,3
1557,8,7,3
1558,4,0,1
1560,7,3,9
1561,5,9,7
1562,6,3,7
1563,9,6,0
1564,1,0,9
1565,6,7,9
1566,7,3,3
1567,2,6,8
1568,0,9,7
1569,1,6,8
1571,5,3,3
1573,0,5,7
1575,2,9,9
1579,0,5,9
1582,9,2,7
1583,1,9,9
1584,7,6,1
1585,7,3,5
1587,2,0,8
1588,5,3,8
1589,6,3,7
1591,1,0,4
1592,4,3,9
1593,3,9,6
1594,3,9,0
1596,0,2,8
1597,3,7,5
1601,9,5,7
1603,3,8,5
1604,1,9,9
1606,3,9,7
1608,4,3,9
1609,4,3,5
1610,2,8,7
1611,3,6,6
1612,3,6,6
1613,8,5,0
1614,1,9,9
1615,7,3,0
1616,7,3,1
1618,7,8,5
1619,4,9,9
1621,1,9,9
1622,4,7,7
1623,2,7,7
1624,4,0,6
1625,3,2,9
1627,9,5,0
1628,4,3,1
1629,9,1,0
1630,9,5,7
1631,1,5,9
1632,8,5,7
1633,1,5,9
1634,6,9,9
1635,7,3,2
1638,4,3,9
1639,9,8,0
1640,7,5,8
1641,6,9,9
1643,9,5,0
1645,4,2,6
1647,7,3,1
1648,8,5,6
1650,5,2,7
1652,0,5,9
1654,9,3,8
1658,4,1,9
1659,8,7,3
1660,3,9,6
1661,6,0,5
1663,6,9,1
1665,6,9,5
1666,6,9,8
1667,6,3,9
1669,6,3,1
1670,6,9,9
1672,6,3,0
1674,4,3,5
1676,8,9,1
1677,1,5,9
1678,2,7,8
1679,7,3,9
1680,6,8,5
1682,7,3,1
1683,8,9,0
1687,8,4,9
1688,6,1,9
1690,2,7,9
1695,9,5,0
1697,9,8,8
1700,5,8,7
1702,9,6,0
1703,5,8,3
1705,0,2,7
1706,1,6,9
1707,9,5,7
1708,7,5,8
1709,2,3,8
1710,4,9,3
1711,1,5,3
1712,0,7,9
1716,1,3,9
1720,4,9,7
1722,6,8,9
1727,9,3,0
1728,0,5,7
1735,0,9,7
1737,6,9,2
1740,1,6,9
1741,4,3,9
1743,1,2,9
1747,1,2,9
1749,2,6,5
1750,8,4,9
1751,1,9,9
1752,5,3,7
1753,6,3,9
1754,7,9,9
1755,7,3,1
1758,2,3,8
1760,0,9,9
1761,1,8,6
1762,4,3,1
1763,2,9,5
1767,2,9,0
1768,2,5,5
1771,2,9,7
1775,3,5,7
1776,0,5,5
1777,4,1,1
1778,8,9,0
1780,7,3,8
1781,6,3,7
1783,8,3,0
1784,1,2,6
1786,1,5,9
1788,3,7,5
1790,7,8,1
1791,4,3,6
1792,9,5,0
1793,5,3,8
1794,3,9,6
1797,1,9,9
1798,4,9,7
1799,4,3,1
1800,4,0,9
1801,4,1,7
1802,2,1,5
1805,8,5,3
1806,1,5,0
1808,9,5,6
1809,8,9,3
1810,1,9,9
1814,9,6,0
1817,6,3,4
1818,5,8,7
1819,0,9,7
1821,4,2,9
1824,9,3,7
1825,2,0,9
1826,8,0,3
1827,4,9,1
1828,7,8,8
1829,1,5,9
1831,9,6,7
1832,6,2,8
1833,8,5,3
1834,9,5,0
1836,4,7,7
1838,6,1,9
1839,7,5,9
1840,8,9,0
1842,4,3,9
1844,9,3,0
1845,7,3,1
1846,2,3,8
1847,5,3,6
1848,3,6,6
1849,7,9,1
1851,0,9,9
1852,2,5,8
1853,9,6,0
1854,5,8,0
1855,5,0,7
1856,8,9,3
1859,2,1,5
1860,8,5,7
1861,3,1,9
1864,7,3,6
1866,8,9,3
1867,6,3,2
1869,8,9,3
1870,2,9,9
1873,6,0,5
1874,8,9,7
1876,2,7,3
1877,3,7,0
1878,7,3,6
1879,0,6,9
1880,1,0,9
1881,9,8,8
1882,1,6,9
1885,5,0,7
1886,8,3,3
1887,3,9,6
1888,2,9,0
1889,9,5,7
1891,8,3,3
1892,6,8,5
1893,9,8,0
1894,3,8,6
1897,8,9,3
1899,7,3,1
1900,8,5,0
1903,0,6,7
1904,1,9,9
1906,9,0,7
1907,1,5,4
1911,4,9,1
1913,9,5,0
1914,9,6,7
1915,9,6,7
1917,8,3,9
1919,4,3,1
1921,2,7,7
1922,5,3,8
1923,1,5,9
1926,0,8,9
1928,4,3,9
1931,6,8,3
1932,0,9,6
1937,1,3,9
1942,2,3,5
1944,4,3,8
1946,8,5,6
1947,3,4,0
1948,5,7,7
1950,5,7,7
1951,7,3,6
1952,4,9,8
1953,4,1,1
1955,2,4,0
1959,0,5,7
1960,2,6,8
1961,7,3,9
1962,6,8,2
1963,2,3,5
1964,3,0,7
1967,7,3,9
1968,8,3,3
1970,1,7,4
1971,4,9,9
1972,6,3,7
1974,6,0,0
1975,6,0,8
1977,5,1,3
1978,6,0,0
1982,6,3,7
1984,7,3,8
1986,4,3,5
1988,5,1,7
1989,6,3,1
1991,1,5,6
1992,6,2,7
1995,2,6,5
1996,3,4,6
1997,9,5,5
1998,8,5,9
1999,5,2,7
2000,1,3,0
2001,5,3,2
2006,7,3,1
2007,8,9,7
2008,9,6,8
2009,1,9,9
2012,5,2,7
2015,4,0,7
2016,6,3,7
2019,9,3,0
2024,6,7,9
2025,4,3,9
2028,7,3,9
2030,4,3,7
2031,1,5,4
2035,6,0,1
2038,2,0,5
2040,0,9,9
2042,1,5,9
2043,8,5,3
2044,3,1,6
2045,1,2,9
2047,5,3,9
2048,8,9,3
2049,3,1,6
2050,8,9,3
2051,5,9,6
2052,8,9,3
2053,6,9,5
2057,5,8,3
2063,1,5,9
2064,8,3,3
2068,3,2,6
2069,4,2,1
2070,2,9,5
2071,9,8,7
2072,6,3,7
2073,2,7,9
2074,2,3,3
2076,3,0,6
2079,0,7,3
2082,2,9,5
2084,7,3,9
2085,0,6,3
2086,1,5,0
2088,7,3,1
2090,2,3,3
2091,0,7,4
2092,1,0,9
2095,0,9,9
2097,2,0,3
2098,0,7,7
2099,1,5,9
2100,2,3,4
2103,1,5,9
2104,6,0,7
2105,6,2,0
2107,3,1,7
2110,0,9,9
2112,1,2,9
2116,9,5,7
2118,8,7,3
2119,6,7,2
2120,4,7,7
2123,2,3,3
2124,0,9,7
2125,1,6,0
2130,0,2,9
2132,2,0,0
2133,3,1,7
2134,4,0,7
2135,8,9,3
2137,2,0,8
2138,6,3,7
2141,7,9,8
2142,1,5,9
2144,3,1,8
2147,7,6,9
2148,9,2,7
2149,6,7,2
2150,9,5,0
2151,5,7,6
2152,7,3,1
2153,8,7,9
2154,5,1,8
2156,8,3,3
2157,3,1,6
2158,9,5,4
2163,7,3,1
2164,1,5,6
2169,8,7,0
2170,2,9,3
2171,2,1,8
2173,3,9,7
2174,9,5,5
2176,1,0,3
2179,1,5,9
2180,4,9,8
2181,3,0,0
2182,4,9,7
2183,4,1,9
2184,9,5,0
2187,5,6,7
2189,2,3,5
2190,9,5,0
2194,8,0,0
2195,4,3,9
2196,8,5,0
2198,8,2,3
2202,9,5,0
2203,6,1,0
2204,9,5,7
2205,5,8,7
2206,1,0,9
2207,3,9,7
2208,4,3,9
2209,4,1,7
2210,2,9,3
2211,7,3,1
2212,2,9,8
2214,4,2,5
2218,4,3,1
2219,5,3,0
2220,1,9,4
2221,2,3,3
2222,6,8,0
2223,8,9,0
2224,1,6,9
2227,8,7,0
2229,4,9,9
2230,3,2,7
2231,3,1,5
2234,7,3,6
2235,2,3,5
2236,5,0,3
2237,6,9,7
2238,1,0,9
2239,7,3,1
2241,0,5,5
2244,9,8,7
2245,8,9,3
2247,5,3,8
2248,0,6,9
2252,3,2,7
2253,3,9,6
2254,8,5,0
2256,4,1,9
2258,1,7,4
2259,5,0,7
2260,4,1,5
2261,3,9,0
2265,8,9,3
2266,8,1,3
2269,3,0,6
2273,5,1,6
2274,1,5,9
2276,0,6,6
2279,9,0,8
2280,4,5,3
2281,5,7,7
2282,9,2,0
2283,4,0,6
2284,8,9,9
2287,2,1,5
2288,5,9,9
2289,1,0,9
2292,5,9,6
2294,1,6,9
2296,9,5,0
2297,7,3,0
2298,0,5,7
2301,2,3,7
2302,0,9,7
2303,2,3,8
2304,6,5,5
2306,3,6,2
2307,9,1,0
2308,1,8,6
2309,6,8,0
2310,6,3,7
2312,2,3,7
2313,6,3,1
2314,3,1,5
2315,2,6,3
2317,5,2,7
2318,2,3,3
2322,0,9,5
2323,8,5,6
2328,7,3,1
2329,4,3,9
2332,2,3,3
2334,1,0,6
2336,9,5,7
2339,2,3,5
2340,7,3,6
2341,0,5,9
2343,6,9,7
2344,0,3,7
2345,1,2,9
2346,1,6,9
2348,4,5,7
2350,3,8,5
2352,2,8,7
2353,4,3,6
2354,8,3,0
2356,8,1,3
2357,1,3,9
2358,7,3,8
2359,2,3,0
2360,7,3,5
2364,6,3,4
2365,7,2,8
2366,9,5,7
2367,4,6,7
2369,1,5,9
2371,4,7,9
2377,6,9,9
2378,1,3,9
2386,4,2,5
2387,9,6,7
2389,6,5,7
2391,2,3,8
2392,5,8,7
2393,1,5,9
2394,6,9,7
2395,7,1,8
2396,1,3,0
2398,8,5,0
2399,8,9,0
2400,0,9,5
2401,3,7,0
2402,9,8,0
2404,0,6,8
2406,4,3,9
2407,9,2,7
2408,2,9,5
2409,4,3,0
2411,0,7,7
2412,6,3,8
2414,5,9,6
2415,6,2,1
2417,7,3,3
2418,8,0,0
2419,4,7,9
2420,8,7,6
2421,8,5,3
2424,8,9,7
2426,2,7,5
2428,6,8,0
2429,8,9,3
2430,7,8,9
2431,8,9,3
2436,6,2,5
2437,8,0,0
2438,1,3,0
2439,1,5,9
2440,7,0,9
2443,2,0,7
2445,6,0,9
2446,9,5,0
2447,6,1,5
2448,2,9,3
2450,1,5,0
2452,2,1,3
2454,1,5,3
2456,8,0,3
2458,8,7,6
2459,5,7,7
2460,9,6,7
2461,0,9,5
2462,1,4,9
2463,0,9,9
2464,2,0,9
2465,9,6,0
2467,9,5,7
2469,9,2,0
2471,8,1,0
2473,0,9,1
2476,8,1,3
2477,1,9,6
2478,6,0,7
2479,5,2,7
2483,2,6,9
2484,1,5,9
2485,6,0,7
2492,8,7,3
2498,3,8,7
2499,6,3,7
2500,4,9,9
2501,4,2,7
2502,8,4,3
2503,8,9,1
2504,1,2,9
2505,7,5,0
2507,0,9,5
2508,6,9,9
2510,4,9,9
2512,2,6,3
2513,2,9,8
2516,2,4,7
2517,9,5,3
2518,7,3,9
2519,4,3,6
2520,1,8,9
2522,1,8,9
2523,4,9,6
2524,3,5,7
2527,8,2,3
2528,9,5,7
2531,2,3,5
2534,9,2,7
2536,5,3,6
2537,1,4,6
2540,2,0,5
2541,1,5,6
2544,2,3,3
2545,4,1,5
2547,4,9,9
2548,0,3,7
2549,6,8,8
2550,4,3,7
2551,2,3,5
2552,9,3,7
2554,4,7,1
2556,6,9,1
2557,2,1,5
2558,4,0,9
2561,6,3,9
2562,4,1,6
2563,2,7,5
2564,2,0,8
2565,3,6,5
2566,2,3,9
2567,4,3,6
2569,0,9,5
2572,6,9,7
2573,5,6,7
2574,8,5,3
2575,5,1,2
2576,2,9,9
2577,4,0,6
2578,8,3,3
2579,8,3,3
2583,7,3,1
2587,0,9,9
2588,4,1,6
2589,0,7,3
2591,8,9,3
2593,8,4,6
2594,0,5,9
2595,4,3,1
2600,8,3,3
2601,1,2,9
2602,6,0,7
2605,4,0,8
2607,1,8,6
2610,2,9,8
2613,6,2,7
2615,7,3,1
2616,1,0,3
2617,3,9,7
