Accuracy on the validation data,0.7845

Number of Type I results,36
Number of Type II results,232
Number of Type III results,781
Number of Type IV results,6796

Ratio of Type IV results to correct results,0.8662842574888464

Details of Type IV results
Input index,rp,r1,r2
176,3,2,9
177,7,3,9
179,0,7,9
181,5,3,4
185,8,0,4
186,6,2,9
190,5,7,8
191,8,2,7
192,0,7,9
193,1,7,2
196,8,0,2
197,8,0,6
199,8,0,3
200,5,1,4
201,1,7,9
204,1,7,7
205,3,2,1
206,0,2,9
207,5,7,8
209,9,7,4
212,5,7,9
213,9,7,1
214,8,0,2
215,0,7,2
217,9,7,4
218,8,0,9
219,2,7,9
220,7,2,9
222,9,7,4
223,4,6,8
224,3,1,1
226,6,3,4
230,5,2,8
231,1,7,9
232,5,4,9
233,8,2,2
234,8,0,4
235,0,7,2
236,4,7,8
238,5,0,4
239,5,2,9
240,1,7,9
242,8,7,9
243,9,0,7
244,0,7,9
245,3,7,9
246,1,7,9
248,2,6,5
250,5,0,9
252,9,7,4
253,9,7,4
255,0,7,9
256,3,2,8
257,0,7,2
259,9,8,4
260,8,0,4
261,1,0,2
264,0,7,9
265,8,7,9
267,4,7,8
269,0,7,5
270,2,7,9
272,6,3,3
273,3,2,8
274,8,2,2
276,0,7,9
278,4,7,8
282,6,2,9
283,1,7,9
285,9,7,4
286,1,7,4
289,9,0,4
290,1,7,9
291,2,7,9
292,6,3,9
294,3,0,9
296,6,7,4
297,0,7,9
298,0,7,9
299,6,7,4
300,6,3,4
301,6,7,9
302,3,2,9
304,6,2,4
305,1,7,9
308,1,7,0
311,6,7,3
314,4,2,9
315,0,7,9
318,5,7,9
319,5,2,2
320,3,2,1
322,2,3,4
325,1,7,0
327,5,7,0
328,4,2,0
329,6,2,8
330,1,0,4
331,9,7,4
332,3,2,8
333,6,3,4
334,6,3,4
335,9,7,2
336,3,2,8
337,8,0,4
338,0,7,9
340,2,7,7
341,6,7,9
342,2,7,9
343,5,2,9
345,5,2,9
346,4,3,9
347,6,7,4
348,8,0,2
350,9,7,2
351,1,7,2
352,0,7,5
353,2,7,9
354,2,7,9
359,0,7,2
360,9,7,7
361,5,2,9
362,8,0,3
363,1,7,4
364,9,7,4
365,4,7,9
366,1,7,4
368,8,2,9
369,1,7,3
372,9,7,4
373,4,7,9
375,7,2,2
379,6,7,4
380,6,2,4
381,9,7,4
382,0,7,9
385,8,7,2
389,5,2,0
390,1,7,4
391,2,7,9
392,6,7,4
393,2,3,9
394,9,7,4
395,6,7,4
397,3,7,9
398,0,7,2
400,9,7,4
403,8,7,9
404,8,0,4
405,4,2,8
406,0,7,9
407,1,7,9
409,2,3,9
411,9,7,4
412,3,0,1
413,6,3,4
414,1,7,9
415,9,7,7
416,0,7,7
417,7,2,9
418,3,2,8
420,4,2,8
421,5,8,8
423,0,2,7
425,9,5,4
427,4,7,5
429,6,3,4
431,5,2,1
432,3,2,4
436,2,6,4
438,3,7,9
439,1,3,2
440,1,7,9
441,4,1,8
443,9,7,8
444,5,2,3
445,7,3,4
446,5,2,9
447,0,7,9
448,2,7,9
452,7,3,4
453,3,7,8
454,9,7,4
455,4,2,9
456,3,2,7
458,4,2,8
460,5,2,4
461,6,3,9
462,1,7,9
465,4,3,8
466,4,7,9
467,3,2,9
468,7,3,8
469,8,0,3
470,3,2,8
471,7,2,4
472,8,2,9
473,0,7,4
474,5,2,9
478,5,2,9
481,6,7,4
482,8,0,2
483,5,7,9
484,5,2,9
486,9,0,4
489,0,7,2
490,1,7,2
491,0,7,4
492,8,0,9
493,1,7,4
494,1,0,9
495,8,0,4
496,0,7,9
499,0,7,9
501,6,7,4
502,5,2,9
503,4,8,8
505,4,7,9
506,7,3,9
507,9,7,7
509,4,2,8
510,5,8,9
511,6,7,4
512,6,3,4
513,1,7,9
514,5,2,9
515,3,2,9
516,8,0,4
519,8,0,9
522,0,7,9
524,0,7,9
525,5,7,9
527,0,7,2
529,6,7,4
530,9,7,4
532,9,7,4
533,5,2,8
534,6,7,9
535,6,7,4
536,6,7,4
537,2,7,4
538,9,0,4
539,0,7,9
540,1,7,7
542,6,2,9
544,5,2,9
545,9,7,7
546,1,7,9
547,6,3,4
550,5,2,8
554,9,1,4
555,4,7,7
556,6,2,7
557,4,2,8
558,3,2,8
559,2,6,9
560,0,7,2
561,7,3,4
562,6,3,4
564,2,7,9
565,3,2,9
566,9,1,4
568,9,7,4
569,2,7,7
571,7,3,1
572,1,3,0
573,3,2,9
574,6,7,9
575,6,7,7
576,8,0,2
578,7,2,9
579,5,0,9
581,0,7,2
582,8,7,2
583,4,7,9
584,0,7,9
585,9,7,0
586,3,7,7
588,8,2,2
589,9,7,7
590,6,7,4
592,2,6,9
593,6,2,4
594,1,7,9
595,4,2,7
597,3,0,9
599,3,1,4
600,8,2,4
601,5,7,9
602,0,7,9
603,2,7,9
604,1,7,2
605,6,2,3
607,3,2,1
608,3,2,2
609,9,7,4
610,6,2,7
611,9,7,4
612,8,0,4
613,8,0,4
614,5,7,0
615,8,7,3
616,6,2,9
617,6,7,9
618,2,7,1
619,1,0,0
622,1,7,2
626,9,7,4
631,5,3,9
632,6,3,4
633,8,0,2
634,7,3,8
635,6,7,4
636,8,0,4
637,3,7,8
638,0,7,7
641,3,2,4
642,0,7,7
644,9,0,4
645,1,7,7
646,3,2,8
648,4,7,9
650,3,2,4
651,9,3,5
652,5,2,9
653,6,2,4
654,9,2,7
655,2,7,9
656,1,7,4
658,4,2,5
659,1,7,9
660,9,7,7
663,6,7,9
664,3,2,7
667,0,7,9
668,1,7,9
670,6,7,4
673,3,2,8
674,2,7,9
675,0,7,9
676,3,2,7
677,1,0,4
678,0,7,2
679,5,0,9
681,6,3,4
682,4,7,9
684,9,0,4
686,9,7,7
687,6,7,3
689,0,7,4
690,3,2,9
691,2,7,9
694,8,0,4
696,8,2,4
697,2,7,9
698,7,3,8
699,5,7,0
702,4,1,9
703,8,0,9
705,4,2,8
708,8,7,4
709,8,0,4
712,8,2,4
714,4,2,8
715,3,2,9
716,3,2,8
721,8,0,4
722,8,7,4
723,1,7,9
724,8,2,4
726,1,7,2
727,3,7,8
728,6,7,4
733,9,7,4
736,1,7,9
737,4,7,9
738,1,7,4
742,0,7,9
743,7,3,9
745,7,3,8
746,6,7,9
747,6,3,3
748,2,7,9
750,9,7,4
752,9,7,4
753,1,7,9
754,2,7,9
755,2,7,8
756,6,3,9
757,8,2,4
758,2,7,9
759,1,7,9
760,3,7,1
762,6,3,7
763,0,7,9
764,1,7,9
765,2,7,9
768,5,2,9
769,4,2,8
772,6,2,3
774,0,7,9
775,2,7,4
777,6,7,4
778,0,7,2
779,5,2,9
780,9,7,7
781,1,7,9
783,6,3,8
785,0,7,2
786,3,2,4
787,9,7,7
788,6,7,9
789,8,7,4
790,3,2,9
791,0,7,2
794,7,9,4
797,4,7,9
801,1,7,9
804,4,7,7
805,4,3,9
807,4,2,8
809,7,0,4
813,2,6,9
814,0,7,2
815,8,0,2
816,9,7,7
817,5,2,8
818,8,7,9
821,2,7,9
822,0,7,5
823,8,7,4
827,6,7,4
828,5,7,9
829,3,7,9
831,3,2,4
835,4,5,8
836,1,7,9
838,9,7,4
839,2,6,9
841,0,7,4
843,2,7,4
844,1,7,7
847,0,7,4
848,2,7,9
849,4,2,8
852,8,7,4
854,0,7,9
855,7,9,4
857,0,7,2
858,7,3,9
859,8,2,4
860,4,7,1
861,6,7,8
863,3,2,9
864,0,7,9
865,1,7,9
868,0,7,9
869,1,7,9
870,3,2,9
871,1,7,9
874,3,2,1
875,8,2,2
876,4,7,9
880,8,0,4
883,0,7,9
884,9,7,2
885,0,7,9
886,0,7,9
889,4,2,7
890,4,2,8
891,6,2,4
892,7,3,2
894,1,7,2
895,1,7,9
898,3,2,4
899,5,2,0
901,6,7,9
902,6,3,4
903,5,2,8
906,1,7,9
907,6,3,9
908,8,2,3
909,8,0,4
911,3,2,1
913,4,2,8
914,0,7,4
915,1,7,0
917,8,0,4
918,8,7,7
919,0,7,9
921,9,7,4
922,9,7,4
924,5,2,7
927,6,7,9
928,0,7,9
930,4,7,8
935,2,7,9
936,2,7,9
937,5,2,9
938,9,7,4
939,8,2,2
940,9,7,7
944,0,7,2
945,3,2,4
946,0,7,9
947,1,3,4
948,3,2,8
949,8,7,2
950,3,0,9
951,9,0,4
952,6,3,4
954,4,2,9
959,8,2,2
960,9,7,7
963,6,7,4
964,6,2,8
965,6,2,9
967,9,7,4
968,1,7,9
969,9,7,7
970,9,3,4
971,4,2,8
972,2,7,9
973,1,7,0
975,0,7,9
977,8,2,4
978,1,2,3
981,9,0,4
983,4,7,8
984,7,3,9
985,8,2,2
986,3,2,9
987,1,7,9
989,0,7,9
990,1,7,4
991,5,2,9
992,8,7,2
994,6,7,8
996,8,2,9
997,1,0,7
999,8,0,2
1000,5,2,1
1001,0,7,7
1003,4,7,9
1004,8,7,2
1005,1,7,9
1006,1,7,2
1007,8,7,2
1009,6,3,4
1010,0,7,4
1011,8,2,4
1013,1,7,9
1014,3,2,9
1015,4,2,8
1016,1,7,9
1017,6,3,4
1018,0,7,9
1020,1,7,9
1021,1,0,9
1022,0,7,2
1023,0,7,9
1024,3,1,9
1025,5,3,9
1026,0,7,9
1027,0,7,2
1028,6,7,4
1029,6,7,4
1030,3,0,9
1031,3,7,8
1033,3,0,2
1034,6,2,4
1038,2,7,9
1041,5,2,9
1042,5,7,9
1043,2,7,8
1044,8,7,4
1045,5,2,9
1046,2,7,9
1047,1,7,9
1048,1,7,7
1052,0,7,9
1053,3,2,9
1054,1,7,9
1055,5,2,9
1057,7,2,4
1058,6,7,9
1059,8,7,9
1060,9,0,4
1062,6,2,8
1063,4,2,1
1065,3,6,8
1067,0,7,9
1068,9,7,7
1069,6,7,3
1070,3,2,1
1071,6,3,4
1073,7,9,9
1074,3,7,9
1076,0,7,4
1077,0,7,4
1078,0,7,9
1079,6,7,4
1080,6,3,4
1082,9,7,7
1084,5,2,9
1085,4,3,8
1086,4,7,9
1087,6,7,9
1088,3,2,8
1089,6,7,3
1090,0,7,9
1091,8,0,9
1092,6,2,9
1093,0,7,8
1094,6,3,8
1095,2,7,4
1097,5,0,8
1098,1,0,9
1099,2,7,9
1101,8,0,2
1102,8,0,4
1103,0,7,9
1104,9,2,4
1106,9,7,7
1108,2,7,9
1109,0,7,2
1110,2,7,9
1111,8,0,4
1112,3,2,1
1113,8,7,4
1114,9,0,4
1115,1,7,9
1116,5,2,2
1117,5,2,8
1118,4,7,2
1121,3,7,8
1122,8,7,2
1123,3,2,5
1125,6,3,9
1127,8,0,4
1132,2,7,0
1133,4,2,8
1134,1,7,9
1135,6,7,9
1136,9,7,4
1139,8,2,9
1140,6,3,3
1141,1,7,2
1142,8,7,4
1143,6,2,4
1144,1,7,9
1145,4,2,8
1146,2,7,9
1148,2,7,9
1151,2,7,9
1152,0,7,9
1153,8,0,4
1154,6,7,4
1155,9,7,4
1156,1,7,9
1158,1,0,9
1160,8,7,9
1161,0,7,9
1164,8,0,4
1167,4,7,8
1168,3,2,9
1170,7,3,9
1171,9,7,4
1173,3,2,6
1174,1,7,9
1175,9,7,4
1176,1,7,9
1179,3,2,8
1180,3,7,9
1182,1,7,9
1183,0,7,2
1184,6,2,9
1185,1,0,4
1186,4,7,9
1187,1,7,4
1188,0,7,9
1189,0,7,9
1190,1,0,4
1191,1,7,2
1194,4,7,9
1195,6,7,3
1197,0,7,9
1199,9,1,7
1200,8,0,3
1201,7,9,9
1202,2,7,9
1203,0,7,2
1204,6,3,9
1205,8,0,2
1206,1,7,0
1207,4,2,9
1210,0,7,9
1211,6,7,4
1212,1,7,9
1214,5,2,9
1216,8,7,2
1217,4,2,5
1218,8,7,4
1221,9,7,4
1225,6,2,9
1226,6,1,9
1229,1,7,9
1231,9,3,4
1232,1,7,9
1233,4,2,8
1234,1,7,4
1235,5,3,9
1237,0,7,9
1238,1,7,9
1241,0,7,9
1242,8,2,3
1243,8,0,4
1245,6,3,9
1246,7,3,6
1250,7,5,5
1251,2,9,9
1252,5,2,1
1253,8,0,9
1254,2,7,9
1255,4,7,8
1256,9,7,4
1257,2,7,9
1259,8,2,2
1262,8,7,4
1263,8,7,2
1264,8,0,2
1265,9,7,4
1267,4,7,9
1270,1,0,7
1271,8,7,4
1272,4,7,9
1273,6,3,8
1274,3,2,1
1275,3,7,4
1277,2,7,1
1280,3,2,4
1281,8,0,2
1282,9,7,7
1284,8,2,2
1286,8,7,2
1287,9,7,4
1288,1,7,9
1289,6,3,4
1290,5,1,3
1291,9,7,4
1293,4,7,1
1294,8,7,4
1295,0,7,9
1298,9,7,7
1301,1,7,2
1302,6,2,9
1303,4,7,5
1304,4,2,2
1305,9,7,2
1306,1,2,9
1307,2,7,9
1309,6,3,4
1310,0,7,9
1311,8,0,4
1312,6,3,4
1313,1,7,9
1314,9,7,4
1316,5,2,1
1317,9,7,4
1319,0,7,9
1324,4,7,8
1325,2,1,9
1326,6,2,4
1327,6,2,4
1328,5,3,8
1329,5,7,9
1331,8,0,2
1332,1,7,0
1335,1,7,9
1336,4,3,5
1337,5,7,9
1338,6,2,9
1340,1,0,9
1341,4,7,8
1343,0,7,9
1344,9,7,7
1345,4,1,8
1347,8,7,9
1348,2,7,9
1349,8,2,4
1352,2,7,1
1354,1,7,9
1355,5,3,1
1357,9,0,7
1358,8,0,4
1359,9,3,4
1360,7,3,0
1361,9,0,4
1362,5,2,2
1363,1,7,9
1364,4,7,8
1365,0,7,9
1366,8,0,4
1367,2,7,9
1368,3,2,9
1369,8,7,4
1370,9,0,7
1371,1,7,9
1373,3,0,1
1374,2,7,9
1375,4,7,8
1376,9,7,7
1378,1,7,9
1381,6,7,9
1383,8,2,4
1385,5,0,9
1386,3,2,7
1387,9,7,4
1389,5,2,8
1390,6,1,4
1392,2,7,9
1393,4,2,8
1394,6,7,8
1395,3,0,9
1396,1,0,2
1397,0,7,2
1398,7,2,4
1400,5,2,8
1401,4,7,8
1403,6,7,4
1404,1,7,9
1405,1,0,9
1406,9,7,4
1407,8,7,2
1408,1,7,4
1409,0,7,9
1410,1,7,4
1412,1,7,2
1413,1,7,4
1414,1,0,9
1417,9,7,4
1418,6,7,4
1419,8,0,4
1420,4,7,9
1421,6,2,4
1422,8,7,4
1423,4,7,5
1427,9,7,7
1428,7,3,0
1429,6,1,9
1430,8,2,4
1432,9,7,4
1434,0,7,4
1435,1,3,9
1437,1,7,9
1440,0,7,9
1442,3,2,8
1444,1,7,9
1446,0,7,9
1447,8,0,4
1448,4,2,9
1449,6,3,4
1452,6,3,4
1453,5,7,9
1454,3,2,2
1455,6,7,9
1457,1,7,9
1458,1,7,9
1459,8,0,4
1460,6,2,4
1461,0,7,4
1462,4,3,8
1463,0,7,2
1464,1,7,2
1465,9,7,4
1467,1,7,9
1468,3,2,2
1471,8,0,2
1475,9,7,4
1480,1,2,9
1481,2,7,9
1482,8,2,9
1483,6,7,4
1484,4,7,9
1487,9,7,4
1488,8,7,4
1489,6,7,4
1490,8,0,9
1491,4,2,8
1493,1,7,7
1495,2,7,9
1497,8,2,2
1498,5,2,9
1499,8,7,7
1500,1,7,7
1504,1,7,9
1505,2,7,7
1507,2,7,9
1508,8,0,2
1509,1,7,9
1510,8,2,4
1511,1,7,2
1512,8,0,4
1513,6,3,9
1514,0,7,4
1515,2,7,9
1517,1,7,9
1518,3,2,9
1519,6,7,4
1521,7,3,9
1522,4,2,8
1524,3,2,2
1526,4,2,1
1528,2,7,9
1529,4,2,5
1530,3,7,4
1532,8,7,9
1533,4,7,9
1534,4,7,8
1535,4,3,9
1539,2,7,9
1540,8,0,9
1542,5,4,9
1543,5,2,9
1544,4,2,8
1546,4,7,8
1550,6,7,4
1551,4,7,8
1552,3,4,9
1553,4,6,9
1555,0,7,9
1556,8,0,7
1557,8,0,9
1558,4,7,8
1559,5,7,9
1561,5,7,9
1562,6,1,9
1563,9,7,4
1564,1,7,2
1565,6,7,4
1567,2,5,9
1568,0,7,4
1569,1,7,4
1572,6,7,4
1573,0,7,9
1578,6,3,4
1582,9,7,2
1583,1,2,9
1584,7,2,4
1586,5,2,9
1587,2,7,8
1588,5,2,1
1589,6,7,4
1590,4,7,8
1591,1,7,7
1592,4,7,9
1593,3,2,9
1594,3,7,8
1596,0,7,4
1597,3,2,9
1598,5,2,0
1600,8,7,9
1601,9,7,4
1602,7,2,4
1603,3,7,4
1604,1,7,9
1605,3,7,9
1606,3,7,9
1608,4,2,8
1609,4,7,9
1612,3,2,9
1613,8,0,2
1614,1,7,7
1617,0,7,9
1619,4,2,8
1621,1,7,2
1622,4,7,9
1623,2,7,8
1624,4,2,8
1625,3,2,9
1627,9,0,4
1630,9,7,4
1632,8,2,9
1633,1,7,9
1634,6,7,3
1635,7,3,9
1636,5,7,9
1637,5,7,4
1638,4,7,9
1639,9,0,4
1641,6,3,4
1642,5,3,4
1643,9,7,7
1645,4,7,8
1646,0,7,9
1648,8,0,9
1650,5,2,9
1651,0,7,2
1652,0,7,9
1653,9,0,4
1654,9,7,4
1655,8,0,2
1656,2,7,9
1657,5,2,9
1659,8,0,4
1660,3,2,8
1661,6,7,4
1663,6,3,9
1664,0,7,9
1665,6,3,4
1666,6,3,7
1667,6,2,4
1669,6,2,4
1671,8,0,4
1672,6,3,4
1674,4,6,8
1677,1,7,9
1678,2,7,9
1680,6,1,4
1681,5,3,4
1686,0,7,2
1687,8,2,2
1689,9,2,7
1691,8,7,9
1692,9,7,7
1694,0,7,2
1695,9,7,4
1697,9,7,4
1698,5,3,9
1700,5,2,8
1701,5,7,9
1702,9,0,4
1703,5,2,9
1704,3,7,9
1705,0,7,4
1706,1,7,9
1707,9,7,4
1709,2,3,9
1711,1,7,9
1712,0,7,9
1716,1,7,8
1719,0,7,9
1720,4,2,9
1722,6,3,4
1724,4,1,8
1725,0,7,9
1726,0,7,2
1727,9,7,7
1729,8,0,9
1733,3,2,1
1734,9,7,4
1735,0,7,9
1737,6,7,9
1738,5,2,1
1740,1,7,9
1742,8,0,2
1743,1,7,9
1744,0,7,4
1745,5,3,1
1746,2,6,9
1747,1,7,4
1748,0,7,2
1749,2,7,9
1750,8,0,3
1751,1,7,9
1752,5,2,9
1753,6,3,9
1757,6,3,8
1758,2,6,9
1760,0,7,4
1761,1,7,9
1762,4,3,9
1763,2,7,9
1764,5,7,9
1765,4,2,5
1767,2,7,8
1769,1,7,9
1770,7,3,4
1771,2,7,4
1773,5,7,9
1774,5,2,0
1775,3,2,4
1776,0,7,2
1777,4,7,8
1778,8,7,2
1780,7,9,9
1781,6,7,4
1783,8,7,9
1784,1,7,9
1785,0,7,9
1786,1,7,2
1788,3,7,8
1789,0,7,7
1792,9,7,4
1793,5,2,9
1795,6,2,4
1797,1,7,2
1799,4,2,9
1800,4,7,9
1801,4,2,8
1805,8,0,4
1806,1,7,0
1808,9,7,7
1809,8,2,4
1810,1,7,2
1811,1,7,9
1814,9,7,4
1815,9,7,4
1817,6,7,4
1818,5,2,8
1819,0,7,9
1820,8,0,4
1824,9,7,4
1825,2,7,9
1826,8,7,4
1827,4,7,2
1828,7,9,1
1831,9,7,4
1832,6,7,4
1833,8,0,4
1834,9,7,4
1836,4,1,8
1840,8,0,7
1841,9,7,7
1842,4,7,9
1843,8,7,5
1844,9,7,4
1846,2,3,9
1847,5,0,8
1848,3,2,4
1851,0,7,9
1852,2,7,4
1853,9,7,4
1855,5,2,9
1856,8,2,2
1857,5,2,9
1859,2,3,9
1861,3,2,8
1862,5,2,8
1866,8,2,4
1867,6,7,7
1869,8,0,4
1870,2,7,9
1871,3,0,8
1872,5,0,8
1873,6,3,4
1874,8,0,2
1875,0,7,9
1877,3,2,8
1879,0,7,4
1880,1,4,9
1882,1,7,9
1887,3,2,8
1888,2,7,4
1889,9,7,4
1891,8,2,4
1892,6,7,9
1893,9,7,4
1894,3,2,8
1896,9,0,4
1897,8,0,9
1900,8,0,4
1901,5,3,2
1902,0,7,9
1903,0,7,4
1904,1,7,9
1907,1,7,3
1908,5,4,0
1909,3,2,4
1910,4,7,8
1911,4,2,8
1912,0,7,9
1913,9,8,4
1914,9,7,4
1915,9,7,4
1916,9,7,4
1917,8,2,2
1918,2,7,1
1919,4,7,9
1920,2,6,9
1921,2,7,9
1922,5,2,9
1923,1,7,9
1925,1,0,9
1926,0,7,9
1928,4,3,8
1930,1,7,4
1931,6,7,4
1932,0,7,9
1936,3,2,4
1940,5,2,9
1943,8,2,9
1944,4,7,9
1946,8,7,4
1948,5,2,9
1949,0,7,9
1950,5,3,9
1952,4,2,9
1953,4,7,8
1959,0,7,9
1962,6,3,4
1963,2,7,9
1964,3,2,9
1968,8,0,4
1970,1,7,9
1971,4,2,8
1972,6,7,9
1973,0,7,9
1974,6,2,4
1975,6,2,9
1976,5,2,4
1977,5,3,8
1978,6,3,4
1979,3,7,4
1987,9,7,4
1988,5,2,2
1989,6,2,8
1991,1,7,9
1993,3,2,7
1994,8,2,4
1996,3,7,9
1997,9,0,4
1998,8,2,9
1999,5,2,9
2000,1,7,4
2007,8,7,9
2008,9,7,4
2009,1,0,2
2012,5,2,0
2013,6,7,9
2014,8,7,2
2015,4,2,9
2016,6,2,3
2017,5,2,9
2018,3,7,1
2019,9,3,4
2021,8,7,9
2023,5,3,4
2024,6,0,4
2025,4,7,8
2026,5,2,9
2027,9,7,4
2028,7,2,4
2031,1,0,9
2035,6,2,4
2040,0,7,2
2041,0,7,4
2042,1,7,9
2043,8,7,9
2045,1,7,9
2046,3,7,9
2048,8,7,9
2050,8,0,4
2051,5,2,9
2052,8,0,4
2054,3,7,9
2055,5,2,8
2056,5,2,9
2057,5,2,2
2063,1,7,9
2064,8,2,9
2068,3,2,8
2069,4,7,8
2070,2,6,9
2071,9,7,4
2072,6,7,4
2073,2,7,9
2074,2,6,9
2075,4,7,8
2077,0,7,9
2079,0,7,9
2086,1,7,9
2090,2,7,9
2092,1,7,4
2093,6,7,4
2094,5,2,9
2095,0,7,9
2097,2,7,9
2099,1,7,9
2100,2,7,7
2101,6,3,8
2102,0,7,4
2103,1,7,9
2104,6,1,4
2105,6,2,4
2106,5,2,2
2109,0,7,2
2111,9,7,7
2112,1,7,2
2113,0,7,9
2115,5,3,9
2116,9,7,4
2118,8,2,4
2119,6,7,3
2121,6,7,4
2122,0,7,9
2123,2,6,9
2124,0,7,9
2126,9,7,4
2129,9,7,4
2130,0,7,9
2133,3,0,9
2134,4,7,9
2135,8,0,4
2138,6,7,4
2139,8,0,2
2140,9,0,4
2141,7,2,6
2142,1,7,9
2143,9,7,4
2144,3,2,9
2146,2,7,9
2148,9,7,7
2149,6,7,9
2150,9,7,4
2151,5,0,2
2153,8,2,2
2155,9,7,4
2156,8,0,4
2157,3,2,9
2158,9,7,4
2160,0,7,4
2161,5,1,9
2163,7,3,6
2164,1,7,2
2168,5,7,9
2169,8,7,4
2170,2,7,9
2173,3,7,1
2174,9,0,4
2177,9,7,4
2178,3,6,4
2179,1,7,9
2180,4,2,9
2181,3,0,4
2182,4,1,8
2183,4,1,8
2184,9,7,4
2185,0,7,4
2188,9,7,4
2189,2,7,9
2192,0,7,8
2194,8,7,4
2195,4,7,9
2196,8,0,4
2197,6,7,4
2200,0,7,9
2201,5,2,9
2202,9,0,4
2203,6,1,1
2204,9,7,4
2205,5,2,3
2206,1,7,0
2207,3,7,9
2208,4,7,8
2209,4,7,9
2210,2,7,9
2212,2,6,8
2214,4,7,8
2215,0,7,4
2217,8,0,4
2218,4,2,8
2219,5,7,9
2220,1,7,9
2221,2,7,9
2222,6,7,8
2223,8,2,4
2224,1,7,4
2227,8,2,4
2228,7,2,4
2229,4,7,8
2230,3,2,9
2235,2,5,9
2236,5,0,9
2237,6,2,9
2238,1,7,9
2241,0,7,9
2244,9,7,2
2245,8,7,4
2247,5,7,9
2248,0,7,7
2249,0,7,4
2251,6,2,1
2252,3,2,9
2253,3,2,9
2254,8,0,4
2256,4,7,8
2257,0,7,9
2258,1,7,2
2259,5,2,9
2260,4,2,8
2261,3,2,4
2263,6,3,4
2265,8,0,4
2266,8,2,2
2267,6,7,4
2268,3,2,9
2269,3,2,8
2274,1,0,2
2275,6,7,9
2277,5,2,8
2278,9,7,7
2279,9,3,4
2280,4,2,8
2281,5,2,9
2282,9,0,4
2283,4,2,2
2284,8,7,4
2287,2,7,9
2289,1,7,9
2291,5,2,9
2292,5,2,8
2294,1,7,3
2295,8,0,9
2296,9,7,4
2297,7,3,4
2298,0,7,9
2301,2,7,9
2302,0,7,9
2303,2,5,9
2304,6,3,3
2306,3,2,9
2307,9,7,7
2308,1,7,7
2310,6,3,4
2314,3,2,9
2315,2,5,9
2316,5,7,9
2317,5,7,9
2318,2,7,9
2322,0,7,4
2323,8,0,7
2324,0,7,2
2329,4,2,3
2330,0,7,9
2332,2,7,9
2333,6,7,2
2334,1,7,4
2336,9,0,4
2338,6,2,2
2341,0,7,9
2344,0,7,9
2345,1,7,9
2346,1,7,9
2347,8,0,4
2348,4,2,9
2349,5,2,9
2350,3,7,9
2351,1,7,3
2353,4,2,9
2354,8,7,9
2356,8,0,9
2357,1,7,2
2360,7,2,4
2361,2,7,9
2364,6,3,4
2366,9,7,2
2367,4,7,8
2368,0,7,9
2369,1,7,4
2370,0,7,2
2371,4,7,9
2372,5,0,1
2373,0,7,9
2374,8,7,2
2375,0,7,9
2377,6,2,8
2378,1,7,9
2380,8,0,4
2381,5,2,9
2382,9,7,4
2383,2,7,9
2387,9,7,4
